,loudness
7369,-8.975
7370,-7.643
7371,-7.555
7372,-16.441
7373,-5.833
7374,-2.878
7375,-1.538
7376,-8.835
7377,-1.538
7378,-10.08
7379,-6.164
7380,-5.736
7381,-7.18
7382,-15.617
7383,-6.807
7384,-9.309
7385,-4.356
7386,
7387,-10.068
7388,-7.245
7389,-2.105
7390,-5.718
7391,-3.471
7392,-5.098
7393,-6.416
7394,
7395,-9.228
7396,-10.363
7397,-3.237
7398,-8.411
7399,-5.661
7400,-6.934
7401,-4.425
7402,-4.425
7403,-5.791
7404,-6.015
7405,-5.102
7406,-4.054
7407,-17.341
7408,-8.808
7409,-7.848
7410,-6.174
7411,-5.596
7412,-5.937
7413,-11.184
7414,-5.978
7415,-7.509
7416,-5.899
7417,-12.597
7418,-4.113
7419,-6.862
7420,-10.6
7421,-5.726
7422,-5.2
7423,-5.801
7424,-4.977
7425,-5.736
7426,-5.791
7427,
7428,-7.509
7429,-5.177
7430,-6.364
7431,-4.785
7432,-8.575
7433,-7.92
7434,-3.067
7435,-7.225
7436,-3.626
7437,-4.704
7438,-4.986
7439,-6.478
7440,-5.655
7441,-6.161
7442,-5.368
7443,-8.677
7444,-8.559
7445,-8.764
7446,-9.32
7447,-6.364
7448,-6.104
7449,-4.513
7450,-16.169
7451,-7.518
7452,-9.932
7453,-7.599
7454,-8.835
7455,-6.781
7456,-8.304
7457,-5.478
7458,-7.16
7459,-7.985
7460,-10.051
7461,-5.603
7462,-4.474
7463,-9.309
7464,-5.671
7465,-6.349
7466,-5.515
7467,-6.13
7468,-6.814
7469,-8.364
7470,-7.128
7471,-10.249
7472,-10.663
7473,-7.357
7474,-7.45
7475,-6.823
7476,-5.667
7477,-5.368
7478,-7.793
7479,-7.955
7480,-9.457
7481,-8.242
7482,
7483,-6.366
7484,-5.274
7485,-6.665
7486,-5.677
7487,-5.075
7488,-5.347
7489,-8.871
7490,-6.741
7491,-6.142
7492,-4.88
7493,-8.866
7494,-5.239
7495,-7.751
7496,-7.4
7497,-4.443
7498,-6.299
7499,-5.788
7500,-9.373
7501,-7.604
7502,-4.188
7503,-5.093
7504,-6.667
7505,-10.589
7506,-10.567
7507,-5.353
7508,-4.443
7509,-8.245
7510,-5.914
7511,-6.93
7512,
7513,-6.188
7514,-6.071
7515,-4.628
7516,-7.48
7517,-6.441
7518,-9.75
7519,-7.353
7520,-3.808
7521,-5.117
7522,-3.899
7523,-5.873
7524,-8.04
7525,-7.565
7526,-10.08
7527,-5.884
7528,-5.946
7529,-3.517
7530,-7.883
7531,-5.12
7532,-7.744
7533,-6.883
7534,-4.888
7535,-5.572
7536,-4.995
7537,-6.105
7538,-4.921
7539,-8.214
7540,-5.363
7541,-8.772
7542,-4.912
7543,-3.793
7544,-6.105
7545,-4.912
7546,-4.869
7547,-6.105
7548,-6.756
7549,-12.89
7550,-7.942
7551,-5.498
7552,-5.4
7553,-4.612
7554,-4.869
7555,-6.29
7556,-8.591
7557,-6.122
7558,-6.067
7559,-4.8
7560,-8.316
7561,-5.446
7562,-4.8
7563,-6.083
7564,-2.459
7565,-6.312
7566,-4.831
7567,-2.764
7568,-11.713
7569,-6.737
7570,-4.172
7571,-3.626
7572,-4.886
7573,-6.441
7574,-3.321
7575,-4.495
7576,-9.034
7577,-5.429
7578,-4.673
7579,-5.96
7580,-9.414
7581,-7.188
7582,-7.598
7583,-3.231
7584,-5.776
7585,-7.701
7586,-5.401
7587,-6.607
7588,-6.607
7589,-3.106
7590,-5.603
7591,-6.054
7592,-10.382
7593,-3.158
7594,-11.104
7595,-4.356
7596,
7597,-9.127
7598,-7.486
7599,-10.333
7600,-4.547
7601,-6.711
7602,-4.183
7603,-7.294
7604,-6.183
7605,-3.899
7606,-7.771
7607,-8.559
7608,-5.258
7609,-5.179
7610,-7.428
7611,-4.653
7612,-3.888
7613,-8.893
7614,-5.572
7615,-6.082
7616,-3.225
7617,-5.574
7618,-8.324
7619,-4.443
7620,-4.172
7621,-7.31
7622,-3.493
7623,-8.492
7624,-3.933
7625,-4.443
7626,-8.469
7627,-7.101
7628,-6.819
7629,-3.493
7630,-7.169
7631,-4.653
7632,-5.315
7633,-10.382
7634,-8.151
7635,-8.054
7636,-5.286
7637,-7.985
7638,-6.441
7639,-7.601
7640,-5.677
7641,-10.296
7642,-4.425
7643,-5.48
7644,-5.453
7645,-5.563
7646,-5.098
7647,-8.012
7648,-5.429
7649,-7.049
7650,-1.538
7651,-4.156
7652,-6.807
7653,-7.32
7654,-3.244
7655,-9.104
7656,-7.373
7657,-6.525
7658,-5.408
7659,-8.074
7660,-5.547
7661,-5.614
7662,-4.633
7663,-8.074
7664,-8.151
7665,-3.395
7666,-7.891
7667,-9.127
7668,-6.638
7669,-5.64
7670,-8.823
7671,-7.359
7672,-4.113
7673,-14.505
7674,-6.364
7675,-3.106
7676,-7.891
7677,-7.359
7678,-7.891
7679,-3.106
7680,-6.111
7681,-6.015
7682,-3.895
7683,-6.504
7684,-8.971
7685,-6.015
7686,-5.941
7687,-5.532
7688,-8.879
7689,-8.954
7690,-7.355
7691,-5.941
7692,-8.954
7693,-6.212
7694,-7.183
7695,-6.883
7696,-6.222
7697,-6.587
7698,-4.331
7699,-10.063
7700,-6.585
7701,-7.645
7702,-5.8
7703,-4.669
7704,-8.417
7705,-7.823
7706,-5.671
7707,-4.063
7708,-3.247
7709,-8.84
7710,-7.559
7711,-5.266
7712,-4.977
7713,-6.368
7714,-6.865
7715,-4.669
7716,-7.645
7717,-22.282
7718,-4.892
7719,-5.108
7720,-10.296
7721,-7.967
7722,-8.954
7723,-8.21
7724,-3.452
7725,-7.955
7726,-8.846
7727,-3.899
7728,-8.587
7729,-5.609
7730,-8.33
7731,-5.18
7732,-7.509
7733,-8.951
7734,-5.446
7735,-4.31
7736,-5.098
7737,-10.08
7738,-9.104
7739,-8.066
7740,-4.633
7741,-11.262
7742,-4.112
7743,-6.13
7744,-10.663
7745,-3.626
7746,-5.258
7747,
7748,-3.909
7749,-6.105
7750,-5.381
7751,-5.8
7752,-7.358
7753,-7.751
7754,-12.565
7755,-5.736
7756,-7.555
7757,-9.127
7758,-7.539
7759,-7.771
7760,-7.499
7761,-6.364
7762,-6.505
7763,-5.153
7764,-7.335
7765,-7.942
7766,-11.332
7767,-5.197
7768,-9.381
7769,-4.653
7770,-7.942
7771,-7.101
7772,-4.172
7773,-2.192
7774,-2.692
7775,-5.732
7776,-2.887
7777,-6.962
7778,-7.033
7779,-4.052
7780,-4.052
7781,-5.099
7782,-4.904
7783,-9.74
7784,-6.959
7785,-5.53
7786,-6.349
7787,-7.555
7788,-6.044
7789,-6.349
7790,-5.415
7791,-5.53
7792,-6.019
7793,-6.212
7794,-5.53
7795,-6.349
7796,-7.353
7797,-6.819
7798,-6.819
7799,-6.122
7800,-5.347
7801,-4.8
7802,-10.08
7803,-8.744
7804,-6.044
7805,-6.044
7806,-6.212
7807,-6.002
7808,-7.817
7809,-6.42
7810,-7.544
7811,-7.994
7812,-6.368
7813,-9.309
7814,-3.899
7815,-6.101
7816,-10.38
7817,-6.405
7818,-8.951
7819,-5.513
7820,-5.239
7821,-10.543
7822,-5.043
7823,-7.335
7824,-8.364
7825,-10.299
7826,-7.086
7827,-4.919
7828,-7.864
7829,-8.21
7830,-10.881
7831,-5.978
7832,-5.991
7833,-5.609
7834,-5.145
7835,-6.067
7836,-5.18
7837,-5.695
7838,-8.356
7839,-7.744
7840,-3.933
7841,-8.842
7842,-5.475
7843,-6.442
7844,-8.306
7845,-7.225
7846,-4.8
7847,-10.08
7848,-5.146
7849,-6.299
7850,-8.823
7851,-5.266
7852,-6.718
7853,-6.223
7854,-5.424
7855,-5.099
7856,-7.751
7857,-6.955
7858,-9.931
7859,-6.711
7860,-5.64
7861,-5.177
7862,-5.444
7863,-5.726
7864,-10.567
7865,-5.185
7866,-4.921
7867,-3.73
7868,-5.709
7869,-7.272
7870,-7.004
7871,-8.879
7872,-6.987
7873,-5.932
7874,-7.339
7875,-5.721
7876,-6.837
7877,-11.332
7878,-6.788
7879,-7.128
7880,-1.098
7881,-9.292
7882,-3.626
7883,-7.495
7884,-6.366
7885,-4.704
7886,-10.215
7887,-9.008
7888,-6.181
7889,-7.258
7890,-8.84
7891,-8.074
7892,-5.718
7893,-9.108
7894,-5.116
7895,-4.695
7896,-5.213
7897,-3.933
7898,-6.282
7899,-8.067
7900,-4.055
7901,-5.875
7902,-5.924
7903,-4.083
7904,-3.626
7905,-8.587
7906,-5.785
7907,-2.834
7908,-7.298
7909,-8.558
7910,-7.169
7911,-9.32
7912,-5.116
7913,-6.045
7914,-4.547
7915,-7.16
7916,-6.633
7917,-3.785
7918,-10.382
7919,-5.695
7920,-4.892
7921,-2.864
7922,-2.864
7923,-5.932
7924,-5.932
7925,-7.315
7926,-6.667
7927,-9.789
7928,-6.903
7929,-7.26
7930,-8.823
7931,-4.727
7932,-5.547
7933,-8.084
7934,-9.954
7935,-3.926
7936,-9.373
7937,-10.394
7938,-8.099
7939,-7.471
7940,-6.976
7941,-5.125
7942,-4.297
7943,-5.315
7944,-6.781
7945,-7.004
7946,-5.884
7947,-12.902
7948,-3.922
7949,-4.278
7950,-7.877
7951,-9.81
7952,-6.015
7953,-2.384
7954,-5.075
7955,-5.475
7956,-6.955
7957,-7.245
7958,-5.604
7959,-7.086
7960,-5.048
7961,-5.792
7962,-7.495
7963,-4.43
7964,-8.835
7965,-3.208
7966,-8.795
7967,-7.371
7968,-6.672
7969,-11.845
7970,-6.264
7971,-7.643
7972,-8.417
7973,-8.353
7974,-4.993
7975,-5.068
7976,-9.902
7977,-3.875
7978,-14.505
7979,-3.875
7980,-5.641
7981,-8.054
7982,-7.46
7983,-3.225
7984,-6.736
7985,-5.005
7986,-8.217
7987,-10.363
7988,-3.323
7989,-4.617
7990,-6.081
7991,-8.353
7992,-6.297
7993,-4.393
7994,-6.987
7995,-7.639
7996,-7.214
7997,-5.402
7998,-9.476
7999,-4.265
8000,-6.161
8001,-5.662
8002,-4.234
8003,-9.922
8004,-4.575
8005,-6.416
8006,-6.212
8007,-8.306
8008,-6.432
8009,-1.398
8010,-7.128
8011,-6.667
8012,-4.113
8013,-3.387
8014,-10.08
8015,-11.212
8016,-5.146
8017,-6.174
8018,
8019,-6.042
8020,-5.991
8021,-4.22
8022,-10.044
8023,-6.478
8024,-4.633
8025,-8.044
8026,-7.033
8027,-4.935
8028,-5.978
8029,-5.313
8030,-7.555
8031,-5.673
8032,-6.408
8033,-8.971
8034,-4.747
8035,-6.293
8036,-5.153
8037,-6.349
8038,-5.53
8039,-8.842
8040,-9.954
8041,-5.202
8042,-6.445
8043,-6.349
8044,-3.888
8045,-10.278
8046,-6.054
8047,-6.083
8048,-4.965
8049,-6.136
8050,-6.93
8051,-3.785
8052,-4.75
8053,-9.902
8054,-5.978
8055,-8.587
8056,-6.145
8057,-5.368
8058,-6.368
8059,-4.696
8060,-4.201
8061,-4.965
8062,-6.93
8063,-5.313
8064,-7.555
8065,-8.484
8066,-4.139
8067,-6.711
8068,-3.785
8069,-5.077
8070,-5.444
8071,-5.18
8072,-5.12
8073,-5.641
8074,-5.541
8075,-10.543
8076,-6.97
8077,-3.73
8078,-7.518
8079,-6.297
8080,-7.466
8081,-5.45
8082,-5.117
8083,-4.748
8084,-7.442
8085,-4.189
8086,-8.804
8087,-4.748
8088,-4.113
8089,-7.2
8090,-9.736
8091,-6.865
8092,-3.545
8093,-6.883
8094,-5.313
8095,-6.212
8096,-7.23
8097,-7.539
8098,-8.06
8099,-5.572
8100,-7.23
8101,-7.539
8102,-4.953
8103,-5.946
8104,-7.678
8105,-8.356
8106,-6.489
8107,-3.922
8108,-7.456
8109,
8110,-5.515
8111,-7.353
8112,-5.833
8113,-6.955
8114,-14.084
8115,-3.947
8116,-7.442
8117,-5.464
8118,-4.75
8119,-6.183
8120,-8.156
8121,-8.587
8122,-6.008
8123,-3.206
8124,-4.162
8125,-7.744
8126,-4.771
8127,-10.358
8128,-8.461
8129,-4.722
8130,-5.614
8131,-5.415
8132,-5.48
8133,-5.48
8134,-5.116
8135,-8.111
8136,-5.116
8137,-6.571
8138,-6.571
8139,
8140,-5.48
8141,-5.603
8142,-4.052
8143,-5.116
8144,-5.948
8145,-4.052
8146,-5.098
8147,-5.914
8148,-6.571
8149,-3.69
8150,-8.111
8151,-5.978
8152,-5.415
8153,-4.052
8154,-3.225
8155,
8156,-5.48
8157,-5.603
8158,-5.098
8159,-5.48
8160,-5.603
8161,-5.948
8162,-3.714
8163,-5.948
8164,-3.714
8165,-5.116
8166,-5.85
8167,-3.738
8168,-3.69
8169,-8.111
8170,-5.978
8171,-5.914
8172,-6.571
8173,-3.69
8174,-4.052
8175,-5.415
8176,-8.111
8177,-3.225
8178,
8179,-5.098
8180,-5.948
8181,-5.48
8182,-5.603
8183,-5.603
8184,-3.545
8185,-6.349
8186,-5.53
8187,-7.4
8188,-3.69
8189,-5.286
8190,-5.125
8191,-3.237
8192,-6.181
8193,-7.967
8194,-5.541
8195,-8.807
8196,-5.453
8197,-6.142
8198,-8.9
8199,-7.648
8200,-4.628
8201,-7.015
8202,-7.678
8203,-7.428
8204,-7.033
8205,-10.38
8206,-6.062
8207,-10.363
8208,-7.604
8209,-4.713
8210,-5.505
8211,-5.791
8212,-6.702
8213,-9.922
8214,-4.083
8215,-6.044
8216,-5.64
8217,-2.834
8218,-6.042
8219,-8.214
8220,-5.077
8221,-5.444
8222,
8223,-5.145
8224,-11.104
8225,-2.188
8226,-5.402
8227,-5.181
8228,-9.594
8229,-1.218
8230,-5.792
8231,-3.87
8232,-4.977
8233,-8.053
8234,-11.336
8235,-3.961
8236,-6.793
8237,-6.63
8238,-8.214
8239,-3.612
8240,-5.673
8241,-4.113
8242,-3.626
8243,-8.012
8244,-5.572
8245,-5.415
8246,-14.084
8247,-17.341
8248,-8.054
8249,-7.465
8250,-6.146
8251,-6.401
8252,-9.193
8253,-7.587
8254,-3.253
8255,-8.109
8256,
8257,-6.862
8258,-5.801
8259,-4.768
8260,-6.718
8261,-8.099
8262,-4.45
8263,-1.047
8264,-5.875
8265,-5.808
8266,-7.245
8267,-4.747
8268,-6.349
8269,-1.957
8270,-6.916
8271,-6.067
8272,-4.113
8273,-7.82
8274,-6.899
8275,-9.932
8276,-4.047
8277,-5.252
8278,-7.426
8279,-5.944
8280,-6.962
8281,-6.823
8282,-5.944
8283,-4.047
8284,-7.465
8285,-6.349
8286,-6.349
8287,-6.045
8288,-3.106
8289,-13.672
8290,-4.711
8291,-2.235
8292,-9.777
8293,-5.144
8294,-7.678
8295,-6.062
8296,-5.655
8297,-4.695
8298,-5.896
8299,-5.718
8300,-3.323
8301,-8.353
8302,-3.922
8303,-7.258
8304,-16.169
8305,-6.13
8306,-7.634
8307,-5.334
8308,-7.32
8309,-4.912
8310,-2.58
8311,-6.111
8312,-4.31
8313,-5.048
8314,-6.788
8315,-10.08
8316,-4.43
8317,-7.294
8318,-5.453
8319,-2.105
8320,-8.823
8321,-9.463
8322,-13.672
8323,-5.179
8324,-5.801
8325,-2.235
8326,-3.785
8327,-5.991
8328,-4.831
8329,-3.373
8330,-4.8
8331,-6.349
8332,-7.495
8333,-6.445
8334,-3.874
8335,-4.953
8336,-8.484
8337,-5.914
8338,-6.068
8339,-7.48
8340,-7.161
8341,-3.997
8342,-6.489
8343,-5.005
8344,-12.902
8345,-8.353
8346,-4.961
8347,-6.104
8348,-10.7
8349,-6.138
8350,-6.349
8351,-6.899
8352,-10.881
8353,-4.35
8354,-7.648
8355,-6.815
8356,-7.45
8357,-6.103
8358,-5.213
8359,-6.446
8360,-7.426
8361,-8.772
8362,-5.105
8363,-1.398
8364,-2.749
8365,-5.964
8366,-8.835
8367,-5.732
8368,-7.499
8369,-8.56
8370,-2.692
8371,-5.991
8372,-2.429
8373,
8374,-8.461
8375,-5.53
8376,-6.044
8377,-6.349
8378,-9.008
8379,-5.2
8380,-3.106
8381,-7.639
8382,-5.122
8383,-2.806
8384,-6.688
8385,-2.58
8386,-6.711
8387,-7.495
8388,-8.636
8389,-6.044
8390,-7.32
8391,-8.846
8392,-7.373
8393,-5.716
8394,-5.122
8395,-8.636
8396,-5.179
8397,-6.105
8398,
8399,-8.443
8400,-11.672
8401,-6.679
8402,-6.865
8403,-2.135
8404,-9.309
8405,-5.718
8406,-5.831
8407,-8.21
8408,-6.978
8409,-5.726
8410,-4.977
8411,-8.21
8412,-11.192
8413,-7.44
8414,-5.53
8415,-9.233
8416,-9.789
8417,-8.842
8418,-9.932
8419,-6.349
8420,-9.902
8421,-7.57
8422,-8.764
8423,-5.899
8424,-5.239
8425,-5.481
8426,-3.106
8427,-5.948
8428,-7.214
8429,-7.544
8430,-11.672
8431,-6.809
8432,-7.23
8433,-4.75
8434,-5.905
8435,-7.218
8436,-5.948
8437,-7.891
8438,-7.891
8439,-7.544
8440,-6.432
8441,-7.486
8442,-7.486
8443,-6.432
8444,-7.486
8445,-7.891
8446,-4.748
8447,-3.373
8448,-6.349
8449,-8.443
8450,-3.106
8451,-4.547
8452,-7.395
8453,-10.249
8454,-8.84
8455,-4.653
8456,-7.033
8457,-5.716
8458,-5.603
8459,-8.206
8460,-5.673
8461,-10.663
8462,-3.075
8463,-5.673
8464,-8.476
8465,-3.075
8466,
8467,-6.815
8468,-7.817
8469,-4.448
8470,-6.071
8471,-6.083
8472,-5.254
8473,-9.484
8474,-4.768
8475,-4.425
8476,-6.798
8477,-4.895
8478,-1.957
8479,-5.075
8480,-5.977
8481,-5.515
8482,-4.943
8483,-6.104
8484,-4.75
8485,-5.145
8486,-5.596
8487,-5.696
8488,-6.067
8489,-5.288
8490,-3.625
8491,-3.625
8492,-6.883
8493,-7.92
8494,-5.424
8495,-6.636
8496,-7.272
8497,-7.272
8498,-5.677
8499,-5.721
8500,-5.721
8501,-6.955
8502,-5.102
8503,-4.31
8504,-10.299
8505,-8.808
8506,-8.591
8507,-8.591
8508,-6.579
8509,-3.625
8510,-5.216
8511,-6.883
8512,-6.883
8513,-3.373
8514,-5.152
8515,-5.005
8516,-3.922
8517,-5.45
8518,-5.884
8519,-5.093
8520,-6.349
8521,-5.804
8522,-6.745
8523,-7.994
8524,-8.084
8525,-5.405
8526,-5.568
8527,-5.315
8528,-5.803
8529,-7.358
8530,-8.353
8531,-4.961
8532,-9.789
8533,-8.191
8534,-11.672
8535,-9.127
8536,-5.4
8537,-7.31
8538,-6.862
8539,-10.354
8540,-4.696
8541,-7.165
8542,-3.106
8543,-7.298
8544,-6.293
8545,-5.991
8546,-5.185
8547,-4.093
8548,-3.093
8549,-4.113
8550,-3.451
8551,-4.831
8552,-5.2
8553,-9.954
8554,-3.395
8555,-5.532
8556,-5.53
8557,-8.476
8558,-5.405
8559,-7.335
8560,-8.084
8561,-7.124
8562,-3.899
8563,-5.594
8564,-2.665
8565,-4.183
8566,
8567,-9.008
8568,-3.799
8569,-4.63
8570,-4.156
8571,-8.18
8572,-13.147
8573,-6.228
8574,-5.603
8575,-3.206
8576,-5.541
8577,-4.162
8578,-3.237
8579,-6.136
8580,-7.18
8581,-2.878
8582,-5.498
8583,-6.079
8584,-7.055
8585,-7.709
8586,-8.084
8587,-6.736
8588,-5.532
8589,-5.963
8590,-8.214
8591,-6.838
8592,-4.43
8593,-6.579
8594,-5.177
8595,-10.589
8596,-10.044
8597,-5.2
8598,-5.249
8599,-4.43
8600,-5.963
8601,-6.29
8602,-6.865
8603,
8604,-3.626
8605,-7.955
8606,-7.397
8607,-8.504
8608,-8.764
8609,-2.692
8610,-7.397
8611,-6.02
8612,-12.758
8613,-8.443
8614,-6.081
8615,-9.74
8616,-8.216
8617,-9.932
8618,-5.077
8619,-11.672
8620,
8621,-4.614
8622,-6.293
8623,-3.373
8624,-6.349
8625,-3.373
8626,-9.832
8627,-6.349
8628,-3.106
8629,-13.378
8630,-5.603
8631,-8.393
8632,-4.141
8633,-5.716
8634,
8635,-6.794
8636,-15.268
8637,-5.381
8638,-4.741
8639,-7.066
8640,-8.214
8641,-5.978
8642,-7.373
8643,-11.845
8644,-6.941
8645,-6.212
8646,-6.212
8647,-12.049
8648,-3.067
8649,-11.361
8650,-4.43
8651,-7.055
8652,-6.508
8653,-7.604
8654,-4.685
8655,-8.109
8656,-6.054
8657,-5.075
8658,-7.92
8659,-5.315
8660,-5.85
8661,-4.932
8662,-7.426
8663,-3.247
8664,-7.339
8665,-5.093
8666,-10.08
8667,-6.138
8668,-9.671
8669,-8.393
8670,-5.266
8671,-5.572
8672,-5.075
8673,-4.932
8674,-5.313
8675,-7.598
8676,-8.245
8677,-4.63
8678,-6.002
8679,-3.208
8680,-6.883
8681,-6.609
8682,-5.763
8683,-9.876
8684,-6.883
8685,-7.196
8686,-6.349
8687,-9.789
8688,-6.505
8689,-5.368
8690,-5.108
8691,-2.621
8692,-9.789
8693,-9.476
8694,-5.368
8695,-9.922
8696,-8.804
8697,-9.309
8698,-8.121
8699,-2.823
8700,-5.646
8701,-3.374
8702,-6.101
8703,-6.282
8704,-3.197
8705,-3.373
8706,-8.976
8707,
8708,-2.863
8709,-2.184
8710,-8.976
8711,-8.086
8712,-5.353
8713,-6.801
8714,-5.803
8715,-2.823
8716,-3.556
8717,-2.52
8718,-3.942
8719,-4.491
8720,-4.989
8721,-6.113
8722,-5.997
8723,-4.417
8724,-4.825
8725,-5.035
8726,-6.245
8727,
8728,-4.846
8729,-3.661
8730,-7.527
8731,-7.484
8732,-3.48
8733,-4.801
8734,-6.526
8735,-2.909
8736,-4.124
8737,-6.87
8738,-5.791
8739,-5.217
8740,-6.723
8741,-4.614
8742,-3.711
8743,-3.509
8744,-8.663
8745,-9.703
8746,-7.733
8747,-3.405
8748,-6.703
8749,-2.682
8750,-5.968
8751,-7.722
8752,-6.564
8753,-2.019
8754,-4.999
8755,-5.915
8756,-3.793
8757,-8.395
8758,-5.023
8759,-5.332
8760,-9.831
8761,-2.484
8762,-4.955
8763,-7.712
8764,-5.696
8765,-4.633
8766,-3.865
8767,-4.789
8768,-4.124
8769,-4.842
8770,-4.443
8771,-6.404
8772,-6.532
8773,-2.859
8774,-4.789
8775,-7.598
8776,-8.945
8777,-3.648
8778,-3.942
8779,-7.826
8780,-3.447
8781,-4.819
8782,-6.001
8783,-4.759
8784,-6.403
8785,-6.403
8786,-3.811
8787,-1.382
8788,-6.109
8789,-9.219
8790,-6.235
8791,-1.382
8792,-6.826
8793,-5.952
8794,-6.777
8795,-8.228
8796,-4.816
8797,-5.985
8798,-3.469
8799,-5.937
8800,-2.555
8801,-7.988
8802,-6.245
8803,-4.514
8804,-4.467
8805,-4.364
8806,-1.026
8807,-5.998
8808,-6.298
8809,-6.854
8810,-2.224
8811,-5.703
8812,-7.429
8813,-6.627
8814,-2.524
8815,-9.646
8816,-6.003
8817,-4.724
8818,-5.489
8819,-2.789
8820,-2.507
8821,-6.122
8822,-2.842
8823,-6.509
8824,-4.593
8825,-4.91
8826,-5.941
8827,-5.489
8828,-3.109
8829,-3.782
8830,-5.226
8831,-2.842
8832,-5.614
8833,-6.003
8834,-3.505
8835,-6.282
8836,-6.801
8837,-5.803
8838,
8839,-2.823
8840,-3.556
8841,-2.863
8842,-8.976
8843,-3.942
8844,-4.491
8845,-4.989
8846,-5.353
8847,-4.417
8848,-2.184
8849,-8.976
8850,-6.245
8851,-8.086
8852,-2.909
8853,-5.217
8854,-4.846
8855,-4.801
8856,-7.527
8857,-7.527
8858,-3.48
8859,-3.48
8860,-3.556
8861,-2.52
8862,-4.491
8863,-6.113
8864,-5.997
8865,-4.825
8866,-5.035
8867,
8868,-7.484
8869,-3.661
8870,-3.405
8871,-5.915
8872,-8.395
8873,-6.526
8874,-6.87
8875,-5.791
8876,-6.723
8877,-4.614
8878,-3.711
8879,-3.509
8880,-8.663
8881,-9.703
8882,-7.733
8883,-6.703
8884,-2.682
8885,-5.968
8886,-7.722
8887,-6.564
8888,-2.019
8889,-4.999
8890,-3.793
8891,-5.023
8892,-5.332
8893,-9.831
8894,-2.484
8895,-4.955
8896,-7.712
8897,-5.696
8898,-4.633
8899,-3.865
8900,-4.124
8901,-4.842
8902,-4.443
8903,-6.109
8904,-3.45
8905,-6.404
8906,-3.598
8907,-6.532
8908,-4.582
8909,-6.555
8910,-2.859
8911,-1.382
8912,-4.789
8913,-2.876
8914,-7.598
8915,-8.945
8916,-3.648
8917,-3.942
8918,-7.826
8919,-1.575
8920,-4.166
8921,-5.911
8922,-3.447
8923,-6.826
8924,-4.819
8925,-5.926
8926,-3.832
8927,-3.811
8928,-5.952
8929,-6.001
8930,-3.385
8931,-6.403
8932,-4.759
8933,-3.387
8934,-8.228
8935,-5.366
8936,-3.671
8937,-3.0
8938,-5.083
8939,-4.516
8940,-1.545
8941,-3.739
8942,-6.513
8943,-3.596
8944,-4.801
8945,-5.853
8946,-4.124
8947,-2.757
8948,-2.761
8949,-4.008
8950,-3.214
8951,-3.37
8952,-5.102
8953,-2.732
8954,-4.563
8955,-1.539
8956,-4.043
8957,-5.696
8958,-3.678
8959,-4.005
8960,-4.431
8961,-2.444
8962,-3.105
8963,-2.552
8964,-4.1
8965,-4.349
8966,-2.976
8967,-7.89
8968,-6.597
8969,-3.753
8970,-3.281
8971,-2.687
8972,-2.197
8973,-2.174
8974,-3.896
8975,-3.655
8976,-4.527
8977,-3.653
8978,-2.761
8979,-1.414
8980,-5.648
8981,
8982,-3.066
8983,-2.687
8984,-7.938
8985,-5.515
8986,-4.09
8987,-3.548
8988,-2.671
8989,-4.825
8990,-1.38
8991,-3.404
8992,-1.973
8993,-4.875
8994,-6.941
8995,-6.118
8996,-5.471
8997,-4.366
8998,-5.307
8999,-7.293
9000,-2.447
9001,-3.393
9002,-2.464
9003,-3.726
9004,-2.591
9005,-4.336
9006,-3.782
9007,-3.629
9008,-3.822
9009,-4.44
9010,-3.909
9011,-4.337
9012,-4.766
9013,-3.914
9014,-3.91
9015,-3.619
9016,-1.304
9017,-3.48
9018,-5.188
9019,-5.102
9020,-4.773
9021,-1.888
9022,-4.062
9023,-2.634
9024,-4.867
9025,-6.807
9026,-5.471
9027,
9028,-2.447
9029,-5.587
9030,-3.327
9031,-6.194
9032,-3.575
9033,-7.775
9034,-4.359
9035,-5.092
9036,-6.399
9037,-4.44
9038,-2.569
9039,-6.077
9040,-4.773
9041,-5.976
9042,-5.825
9043,-5.976
9044,-3.104
9045,-2.401
9046,-3.129
9047,
9048,-2.536
9049,-5.37
9050,-3.599
9051,-3.931
9052,-5.825
9053,-3.526
9054,-3.493
9055,-1.934
9056,-3.96
9057,-1.78
9058,-1.77
9059,-4.287
9060,-6.208
9061,-6.81
9062,-2.191
9063,-1.702
9064,-4.373
9065,-5.098
9066,-3.049
9067,-3.481
9068,-3.246
9069,-6.477
9070,-5.469
9071,-4.732
9072,-4.373
9073,-5.379
9074,-5.469
9075,-4.061
9076,-4.373
9077,-3.794
9078,-7.423
9079,-5.379
9080,
9081,-5.679
9082,-1.406
9083,-3.59
9084,-3.826
9085,-4.494
9086,-3.68
9087,-8.094
9088,-2.914
9089,-4.057
9090,-2.634
9091,-4.173
9092,-3.373
9093,-6.054
9094,-9.309
9095,-4.31
9096,-7.2
9097,-6.054
9098,-8.752
9099,-9.309
9100,-12.758
9101,-7.23
9102,-7.119
9103,-6.293
9104,-2.692
9105,-7.119
9106,-8.752
9107,-5.614
9108,-3.373
9109,-6.349
9110,-6.081
9111,-3.106
9112,-7.128
9113,-7.359
9114,-7.359
9115,-4.833
9116,-6.272
9117,-7.385
9118,-4.692
9119,-4.122
9120,-5.991
9121,-7.48
9122,-3.997
9123,-1.047
9124,-7.771
9125,-9.777
9126,-7.48
9127,-3.158
9128,-8.356
9129,-3.225
9130,-6.441
9131,-3.933
