,acousticness
16137,0.167
16138,0.108
16139,0.0411
16140,0.0111
16141,0.381
16142,0.308
16143,0.184
16144,0.0794
16145,0.00244
16146,0.454
16147,0.00614
16148,0.0713
16149,0.736
16150,0.118
16151,0.342
16152,0.188
16153,0.375
16154,0.0066
16155,0.138
16156,0.0123
16157,0.00534
16158,0.134
16159,0.0757
16160,0.00418
16161,0.627
16162,0.00488
16163,0.349
16164,0.25
16165,0.24
16166,0.00236
16167,0.00671
16168,0.0651
16169,0.22
16170,0.0281
16171,0.0215
16172,0.456
16173,0.371
16174,0.272
16175,0.0145
16176,
16177,0.247
16178,
16179,0.00826
16180,0.045
16181,0.00544
16182,0.00183
16183,0.0609
16184,0.367
16185,0.228
16186,0.00534
16187,0.268
16188,0.00779
16189,0.0303
16190,0.00207
16191,0.00493
16192,0.0889
16193,0.0293
16194,0.616
16195,0.279
16196,0.0951
16197,0.0538
16198,0.00843
16199,0.011
16200,0.0578
16201,0.147
16202,0.00949
16203,0.205
16204,0.0493
16205,0.0264
16206,0.0236
16207,0.0355
16208,0.0477
16209,0.0558
16210,0.107
16211,0.00821
16212,0.0207
16213,0.115
16214,0.0521
16215,0.648
16216,0.261
16217,0.184
16218,0.0369
16219,0.179
16220,0.271
16221,0.0185
16222,0.352
16223,0.0114
16224,0.109
16225,0.342
16226,0.0229
16227,0.0477
16228,0.368
16229,0.0556
16230,0.0646
16231,0.0363
16232,0.384
16233,0.0384
16234,0.271
16235,0.544
16236,0.0627
16237,0.156
16238,0.113
16239,0.272
16240,0.0394
16241,0.0328
16242,0.0773
16243,0.00826
16244,0.423
16245,0.307
16246,0.0117
16247,0.659
16248,0.0233
16249,0.24
16250,0.152
16251,0.337
16252,0.194
16253,0.139
16254,0.00161
16255,0.0164
16256,0.208
16257,0.0646
16258,0.0329
16259,0.212
16260,0.339
16261,0.389
16262,0.169
16263,0.243
16264,0.279
16265,0.12
16266,0.259
16267,0.165
16268,0.0399
16269,0.309
16270,0.262
16271,0.0225
16272,0.247
16273,0.0394
16274,0.0306
16275,0.255
16276,0.0392
16277,0.0509
16278,0.556
16279,0.385
16280,0.0146
16281,0.132
16282,0.367
16283,0.961
16284,0.08
16285,0.619
16286,0.257
16287,0.194
16288,0.0038
16289,0.233
16290,0.00286
16291,0.133
16292,0.0484
16293,0.0128
16294,0.188
16295,0.0431
16296,0.0031
16297,0.015
16298,0.144
16299,0.349
16300,0.25
16301,0.0187
16302,0.194
16303,0.331
16304,0.000402
16305,0.0852
16306,0.468
16307,0.134
16308,0.214
16309,0.193
16310,0.0757
16311,0.00336
16312,0.00689
16313,0.3
16314,0.093
16315,0.606
16316,0.0694
16317,0.0904
16318,0.0342
16319,0.0218
16320,0.0316
16321,0.207
16322,0.0186
16323,
16324,0.00614
16325,0.541
16326,0.00462
16327,0.205
16328,0.0648
16329,0.391
16330,0.0812
16331,0.0123
16332,0.115
16333,0.193
16334,0.0891
16335,0.0167
16336,0.00813
16337,0.0604
16338,0.207
16339,0.128
16340,0.0102
16341,0.0891
16342,0.0279
16343,0.0102
16344,0.304
16345,0.15
16346,0.451
16347,0.454
16348,0.0295
16349,0.00067
16350,0.524
16351,0.0279
16352,0.0301
16353,0.0193
16354,0.15
16355,0.546
16356,0.337
16357,0.0736
16358,0.288
16359,0.259
16360,0.00381
16361,0.58
16362,0.308
16363,0.163
16364,0.175
16365,0.0149
16366,0.109
16367,0.3
16368,0.0899
16369,0.157
16370,0.144
16371,0.0975
16372,0.0185
16373,0.235
16374,0.195
16375,0.0359
16376,0.000858
16377,0.169
16378,0.325
16379,0.145
16380,0.209
16381,
16382,0.0399
16383,0.113
16384,0.0102
16385,0.0974
16386,0.0038
16387,0.0611
16388,0.077
16389,0.345
16390,0.524
16391,0.0167
16392,0.217
16393,0.0146
16394,0.0453
16395,0.523
16396,0.0667
16397,0.0129
16398,0.218
16399,0.0427
16400,0.217
16401,0.648
16402,0.859
16403,0.385
16404,0.128
16405,0.105
16406,0.0167
16407,0.105
16408,0.0251
16409,0.00821
16410,0.0161
16411,0.000732
16412,0.23
16413,0.000832
16414,0.0298
16415,0.112
16416,0.15
16417,0.122
16418,0.949
16419,0.0509
16420,0.0132
16421,0.0236
16422,0.373
16423,0.0232
16424,0.133
16425,0.228
16426,0.0739
16427,0.137
16428,0.257
16429,0.301
16430,0.0352
16431,0.323
16432,0.0131
16433,0.159
16434,0.113
16435,0.517
16436,0.133
16437,0.0855
16438,0.159
16439,0.16
16440,0.123
16441,0.00169
16442,0.617
16443,0.00586
16444,0.384
16445,0.0235
16446,0.541
16447,0.212
16448,0.162
16449,0.0806
16450,0.272
16451,0.00534
16452,0.137
16453,0.00157
16454,0.0618
16455,0.0267
16456,0.268
16457,0.206
16458,0.173
16459,0.0993
16460,0.0474
16461,0.128
16462,0.296
16463,0.139
16464,0.0407
16465,0.105
16466,0.0329
16467,0.456
16468,0.468
16469,0.0608
16470,0.105
16471,0.00596
16472,0.00596
16473,0.0329
16474,0.468
16475,0.0608
16476,0.0432
16477,0.0292
16478,0.271
16479,0.0128
16480,0.142
16481,0.00596
16482,0.00843
16483,0.0208
16484,0.036
16485,0.073
16486,0.00161
16487,0.185
16488,0.454
16489,0.173
16490,0.249
16491,0.00169
16492,0.737
16493,0.0127
16494,0.0618
16495,0.244
16496,0.084
16497,0.0618
16498,0.103
16499,0.244
16500,0.0849
16501,0.0703
16502,0.0337
16503,0.000707
16504,0.0161
16505,0.162
16506,0.0175
16507,0.629
16508,0.0428
16509,0.124
16510,0.0415
16511,0.0207
16512,0.0611
16513,0.0695
16514,0.0351
16515,0.0485
16516,0.194
16517,0.674
16518,0.0538
16519,0.00286
16520,0.00067
16521,0.0622
16522,0.00202
16523,0.00815
16524,0.0757
16525,0.0899
16526,0.17
16527,0.0123
16528,0.00998
16529,0.598
16530,0.239
16531,0.15
16532,0.0757
16533,0.0678
16534,0.135
16535,0.0128
16536,0.0123
16537,0.0168
16538,0.0614
16539,0.107
16540,0.239
16541,0.454
16542,0.249
16543,0.25
16544,0.451
16545,0.0811
16546,0.147
16547,0.443
16548,0.0889
16549,0.396
16550,0.00112
16551,0.103
16552,0.00429
16553,0.0618
16554,0.451
16555,0.249
16556,0.084
16557,0.0773
16558,0.25
16559,0.00888
16560,0.0811
16561,0.648
16562,0.737
16563,0.0687
16564,0.239
16565,0.41
16566,0.41
16567,0.218
16568,0.135
16569,0.454
16570,0.135
16571,
16572,0.00452
16573,0.195
16574,0.228
16575,0.342
16576,0.0474
16577,0.0329
16578,0.121
16579,0.159
16580,0.41
16581,0.0811
16582,0.00452
16583,0.15
16584,0.0161
16585,0.142
16586,0.00596
16587,0.128
16588,0.392
16589,0.0111
16590,0.24
16591,0.00311
16592,0.088
16593,0.00381
16594,0.000282
16595,0.222
16596,0.00452
16597,0.0493
16598,0.184
16599,0.000592
16600,0.0969
16601,0.0153
16602,0.119
16603,0.0279
16604,0.342
16605,0.0414
16606,0.126
16607,0.847
16608,0.202
16609,0.0384
16610,0.544
16611,0.00513
16612,0.525
16613,0.591
16614,0.0112
16615,0.0102
16616,0.0183
16617,0.00713
16618,0.0292
16619,
16620,0.24
16621,0.0226
16622,0.036
16623,0.795
16624,0.00134
16625,0.295
16626,0.0359
16627,0.127
16628,0.398
16629,0.0114
16630,0.0608
16631,0.271
16632,0.197
16633,0.127
16634,0.127
16635,0.0622
16636,0.0811
16637,0.00452
16638,0.249
16639,0.209
16640,0.269
16641,0.135
16642,0.0219
16643,0.0193
16644,0.0166
16645,0.0477
16646,0.0168
16647,0.511
16648,0.259
16649,0.00493
16650,0.153
16651,0.256
16652,0.0849
16653,0.118
16654,0.115
16655,0.00949
16656,0.393
16657,0.462
16658,0.696
16659,0.00452
16660,0.00465
16661,0.0387
16662,0.384
16663,0.791
16664,0.255
16665,0.0302
16666,0.00452
16667,0.159
16668,0.127
16669,0.246
16670,0.128
16671,0.189
16672,0.0516
16673,0.00266
16674,0.0303
16675,0.00169
16676,0.0849
16677,0.547
16678,0.501
16679,0.17
16680,0.198
16681,0.0215
16682,0.00146
16683,0.0399
16684,0.128
16685,0.0204
16686,0.159
16687,0.302
16688,0.774
16689,0.258
16690,0.389
16691,0.258
16692,0.389
16693,0.0854
16694,0.00269
16695,0.293
16696,0.228
16697,0.0172
16698,0.454
16699,0.145
16700,0.0175
16701,0.506
16702,0.114
16703,0.000739
16704,
16705,0.107
16706,0.211
16707,0.101
16708,0.000739
16709,0.211
16710,0.0811
16711,0.147
16712,0.143
16713,0.0149
16714,0.00856
16715,0.00452
16716,0.249
16717,0.195
16718,0.0144
16719,0.153
16720,0.0618
16721,0.454
16722,0.244
16723,0.0481
16724,0.0359
16725,0.0144
16726,0.0484
16727,0.0273
16728,0.104
16729,0.0225
16730,
16731,0.0415
16732,0.0279
16733,0.0474
16734,0.157
16735,0.0646
16736,0.58
16737,0.00981
16738,0.221
16739,0.093
16740,0.58
16741,0.221
16742,0.000541
16743,0.0172
16744,0.0812
16745,0.00586
16746,0.0233
16747,0.454
16748,0.0167
16749,0.0919
16750,0.0187
16751,0.0144
16752,0.045
16753,0.0455
16754,0.193
16755,0.183
16756,0.116
16757,0.0738
16758,0.115
16759,0.552
16760,0.115
16761,0.403
16762,0.00412
16763,0.0337
16764,0.0593
16765,0.306
16766,0.279
16767,0.312
16768,0.0768
16769,0.0683
16770,0.0508
16771,0.774
16772,0.233
16773,0.0115
16774,0.0996
16775,0.224
16776,0.312
16777,0.0165
16778,0.00158
16779,0.015
16780,0.293
16781,0.536
16782,0.401
16783,0.036
16784,0.736
16785,0.063
16786,0.255
16787,0.0355
16788,0.0184
16789,0.153
16790,0.524
16791,0.0951
16792,0.0329
16793,0.262
16794,0.0644
16795,0.0112
16796,0.0292
16797,0.0331
16798,0.00998
16799,0.58
16800,0.0985
16801,0.222
16802,0.00277
16803,0.627
16804,0.0242
16805,0.0948
16806,0.228
16807,0.202
16808,0.188
16809,0.307
16810,0.257
16811,0.0102
16812,0.211
16813,0.228
16814,0.0242
16815,0.0189
16816,0.153
16817,0.122
16818,0.0355
16819,0.0825
16820,0.105
16821,0.0165
16822,0.0394
16823,0.349
16824,0.198
16825,0.0702
16826,0.337
16827,0.0239
16828,0.0172
16829,0.312
16830,0.0706
16831,0.302
16832,0.235
16833,0.0476
16834,0.342
16835,0.00266
16836,0.334
16837,0.00947
16838,0.0969
16839,0.0381
16840,0.0167
16841,0.00112
16842,0.0987
16843,0.0392
16844,0.123
16845,0.0849
16846,0.00767
16847,0.00202
16848,0.15
16849,0.344
16850,0.0589
16851,0.0246
16852,0.516
16853,0.525
16854,0.0415
16855,0.279
16856,0.07
16857,0.118
16858,0.00452
16859,0.131
16860,0.212
16861,0.07
16862,0.118
16863,0.077
16864,0.128
16865,0.569
16866,0.0899
16867,0.189
16868,0.0644
16869,0.173
16870,0.12
16871,0.0186
16872,0.000707
16873,0.451
16874,0.121
16875,0.118
16876,0.0604
16877,0.0215
16878,0.0394
16879,0.582
16880,0.736
16881,0.132
16882,0.331
16883,0.0847
16884,0.375
16885,0.214
16886,0.0151
16887,0.255
16888,0.123
16889,0.0406
16890,0.0175
16891,0.251
16892,0.116
16893,0.283
16894,0.255
16895,0.0403
16896,0.426
16897,0.283
16898,0.00488
16899,0.426
16900,0.00488
16901,0.139
16902,0.0144
16903,0.246
16904,0.283
16905,0.242
16906,0.0811
16907,0.107
16908,0.0735
16909,0.0111
16910,0.00462
16911,0.0948
16912,0.339
16913,0.0364
16914,0.0556
16915,0.373
16916,0.063
16917,0.213
16918,0.124
16919,0.127
16920,0.517
16921,
16922,0.156
16923,0.0734
16924,0.0252
16925,0.25
16926,0.0622
16927,0.0818
16928,0.282
16929,0.202
16930,0.524
16931,0.342
16932,0.153
16933,0.017
16934,0.155
16935,0.0618
16936,0.392
16937,0.614
16938,0.0811
16939,0.24
16940,0.614
16941,0.392
16942,0.0545
16943,0.0175
16944,0.385
16945,0.0306
16946,0.591
16947,0.451
16948,0.019
16949,0.0563
16950,0.669
16951,0.389
16952,0.0617
16953,0.127
16954,0.152
16955,0.134
16956,0.122
16957,0.0509
16958,0.00754
16959,0.0241
16960,0.00183
16961,0.212
16962,0.000107
16963,0.337
16964,0.451
16965,0.0811
16966,0.454
16967,0.105
16968,0.214
16969,0.0226
16970,0.000897
16971,0.384
16972,0.205
16973,0.391
16974,0.00134
16975,0.000592
16976,0.00146
16977,0.0546
16978,0.0595
16979,0.0536
16980,0.39
16981,0.00534
16982,0.0362
16983,0.244
16984,0.0595
16985,0.345
16986,0.00493
16987,0.0623
16988,0.0556
16989,0.39
16990,0.103
16991,0.152
16992,0.0015
16993,0.307
16994,0.0141
16995,0.269
16996,0.000248
16997,0.282
16998,0.00821
16999,0.0207
17000,0.000739
17001,0.0295
17002,0.113
17003,0.162
17004,0.0384
17005,0.0242
17006,0.791
17007,0.124
17008,0.0428
17009,0.0933
17010,0.523
17011,0.000402
17012,0.00218
17013,0.0355
17014,0.459
17015,0.0545
17016,0.122
17017,0.125
17018,0.00534
17019,0.00947
17020,0.0847
17021,0.0167
17022,0.385
17023,0.109
17024,0.0165
17025,0.084
17026,0.391
17027,0.00534
17028,0.274
17029,0.128
17030,0.257
17031,0.0283
17032,0.169
17033,0.097
17034,0.0768
17035,0.264
17036,0.543
17037,0.737
17038,
17039,0.0345
17040,0.00452
17041,0.0428
17042,0.0526
17043,0.271
17044,0.271
17045,0.127
17046,0.0622
17047,0.0814
17048,0.197
17049,0.334
17050,0.104
17051,0.506
17052,0.506
17053,0.0617
17054,0.0526
17055,0.0526
17056,0.0814
17057,0.442
17058,0.214
17059,0.00286
17060,0.455
17061,0.0365
17062,0.0849
17063,0.3
17064,0.0622
17065,0.271
17066,0.00264
17067,0.281
17068,0.438
17069,0.939
17070,0.0849
17071,0.0521
17072,0.169
17073,0.0508
17074,0.0161
17075,0.0622
17076,0.257
17077,0.0221
17078,0.00608
17079,0.271
17080,0.0144
17081,0.271
17082,0.323
17083,0.0146
17084,0.231
17085,0.174
17086,0.302
17087,0.0622
17088,0.0215
17089,0.237
17090,0.228
17091,0.065
17092,0.00587
17093,0.00587
17094,0.125
17095,
17096,0.0622
17097,0.228
17098,0.00587
17099,0.00754
17100,0.000739
17101,0.0204
17102,0.153
17103,0.25
17104,
17105,0.00379
17106,0.165
17107,0.157
17108,0.36
17109,0.000739
17110,0.0264
17111,0.113
17112,0.517
17113,0.517
17114,0.0264
17115,0.000739
17116,0.25
17117,0.0281
17118,0.088
17119,0.0295
17120,0.233
17121,0.113
17122,0.0281
17123,0.0629
17124,0.393
17125,
17126,0.296
17127,0.244
17128,0.055
17129,0.187
17130,0.469
17131,0.0852
17132,0.202
17133,0.145
17134,0.055
17135,0.302
17136,0.469
17137,0.195
17138,0.0912
17139,0.325
17140,0.0912
17141,0.195
17142,0.00953
17143,0.0854
17144,0.371
17145,0.00991
17146,0.0811
17147,0.0179
17148,0.0556
17149,0.0987
17150,0.156
17151,0.0862
17152,0.733
17153,0.0546
17154,0.00908
17155,0.00244
17156,0.125
17157,0.00419
17158,0.139
17159,0.0364
17160,0.0038
17161,0.193
17162,0.0215
17163,0.349
17164,0.737
17165,0.00225
17166,0.0546
17167,0.125
17168,0.0215
17169,0.193
17170,0.00225
17171,0.209
17172,0.209
17173,0.019
17174,0.0812
17175,0.0812
17176,0.121
17177,0.469
17178,0.0629
17179,0.0181
17180,0.0138
17181,0.0703
17182,0.0703
17183,0.045
17184,0.0218
17185,0.00127
17186,0.0182
17187,0.0414
17188,0.274
17189,0.401
17190,0.234
17191,0.306
17192,0.152
17193,0.0111
17194,0.00127
17195,0.234
17196,
17197,0.00104
17198,0.31
17199,0.883
17200,0.0806
17201,0.036
17202,0.0457
17203,0.15
17204,0.148
17205,0.0814
17206,0.0617
17207,0.127
17208,0.0363
17209,0.0481
17210,0.0407
17211,0.64
17212,0.0694
17213,0.0531
17214,0.524
17215,0.429
17216,0.653
17217,0.0107
17218,0.131
17219,0.385
17220,0.352
17221,0.0189
17222,0.0678
17223,0.0387
17224,0.0912
17225,0.0362
17226,0.0331
17227,0.186
17228,0.000707
17229,0.0123
17230,0.124
17231,0.333
17232,0.107
17233,0.296
17234,0.0331
17235,0.0417
17236,0.107
17237,0.101
17238,0.00413
17239,0.0578
17240,0.036
17241,0.0277
17242,0.0127
17243,0.134
17244,0.0129
17245,0.109
17246,0.15
17247,0.0293
17248,0.606
17249,0.144
17250,0.156
17251,0.00081
17252,0.0335
17253,0.0283
17254,0.0052
17255,0.0233
17256,0.127
17257,0.00244
17258,0.484
17259,0.0765
17260,0.00779
17261,0.442
17262,0.0594
17263,0.782
17264,0.0732
17265,0.017
17266,0.627
17267,0.0735
17268,0.0145
17269,0.0091
17270,0.00856
17271,0.011
17272,0.114
17273,0.291
17274,0.00779
17275,0.0594
17276,0.0304
17277,0.271
17278,0.392
17279,0.0608
17280,0.114
17281,0.00256
17282,0.155
17283,0.0229
17284,0.138
17285,0.045
17286,0.536
17287,0.41
17288,0.0521
17289,0.0182
17290,0.125
17291,0.544
17292,0.0031
17293,0.0405
17294,0.0144
17295,0.281
17296,0.209
17297,0.0166
17298,0.0901
17299,0.212
17300,0.0533
17301,0.271
17302,0.0622
17303,0.0933
17304,0.00161
17305,0.00161
17306,0.0814
17307,0.0381
17308,0.00953
17309,0.128
17310,0.194
17311,0.104
17312,0.00587
17313,0.479
17314,0.0697
17315,0.325
17316,0.124
17317,0.0123
17318,0.36
17319,0.136
17320,0.0996
17321,0.0713
17322,0.135
17323,0.0912
17324,
17325,0.582
17326,0.479
17327,0.000523
17328,0.135
17329,0.0627
17330,0.073
17331,0.0652
17332,0.582
17333,0.0948
17334,0.0295
17335,0.0431
17336,0.127
17337,0.129
17338,0.0617
17339,0.0129
17340,0.234
17341,0.257
17342,0.0411
17343,0.0508
17344,0.389
17345,0.384
17346,0.31
17347,0.105
17348,0.198
17349,0.0387
17350,0.0697
17351,0.257
17352,0.0768
17353,0.0508
17354,0.31
17355,0.0904
17356,0.00127
17357,0.0604
17358,0.129
17359,0.179
17360,0.182
17361,0.0144
17362,0.00713
17363,0.283
17364,0.0371
17365,0.0617
17366,0.222
17367,0.379
17368,0.0403
17369,0.00202
17370,0.0172
17371,0.00815
17372,0.429
17373,0.000123
17374,0.344
17375,0.653
17376,0.138
17377,0.181
17378,0.0239
17379,0.0618
17380,0.244
17381,0.0298
17382,0.384
17383,0.0996
17384,0.23
17385,0.523
17386,0.0145
17387,0.0145
17388,0.523
17389,0.138
17390,0.0996
17391,0.00388
17392,0.00574
17393,0.0145
17394,0.00574
17395,0.00388
17396,0.0328
17397,0.142
17398,0.0303
17399,0.0969
17400,0.237
17401,0.0948
17402,0.051
17403,0.000248
17404,0.21
17405,0.00127
17406,0.982
17407,0.0123
17408,0.188
17409,0.0765
17410,0.138
17411,0.00067
17412,0.169
17413,0.0129
17414,0.0232
17415,0.389
17416,0.0849
17417,0.0394
17418,0.0392
17419,0.251
17420,0.00067
17421,0.0235
17422,0.0849
17423,0.0466
17424,0.228
17425,0.0359
17426,0.258
17427,0.155
17428,0.00351
17429,0.00452
17430,0.377
17431,0.0102
17432,0.255
17433,0.524
17434,0.0545
17435,0.304
17436,0.0508
17437,0.0031
17438,0.195
17439,0.184
17440,0.217
17441,0.0241
17442,0.0373
17443,0.295
17444,0.184
17445,0.312
17446,0.0144
17447,0.0184
17448,0.00435
17449,0.0146
17450,0.0493
17451,0.095
17452,0.00815
17453,0.606
17454,0.00104
17455,0.215
17456,0.093
17457,0.19
17458,0.08
17459,0.00204
17460,0.295
17461,0.0359
17462,0.194
17463,0.095
17464,0.0485
17465,0.00815
17466,0.011
17467,0.0301
17468,0.0183
17469,0.126
17470,0.00813
17471,0.301
17472,0.0104
17473,0.00765
17474,0.737
17475,0.0149
17476,0.283
17477,0.0467
17478,0.228
17479,0.00413
17480,0.189
17481,0.0151
17482,0.205
17483,0.0144
17484,0.371
17485,0.00418
17486,0.144
17487,0.0849
17488,0.187
17489,0.189
17490,0.0214
17491,0.211
17492,0.0852
17493,0.000707
17494,0.0818
17495,0.0538
17496,0.0948
17497,0.394
17498,0.124
17499,0.229
17500,0.00754
17501,0.0852
17502,0.0127
17503,0.349
17504,0.0533
17505,0.0303
17506,0.0127
17507,0.429
17508,0.104
17509,0.201
17510,0.58
17511,0.0127
17512,0.013
17513,0.0966
17514,0.019
17515,0.000503
17516,0.0128
17517,0.014
17518,0.00521
17519,0.363
17520,0.669
17521,0.009
17522,0.0336
17523,0.349
17524,0.0144
17525,0.12
17526,0.129
17527,0.0687
17528,0.0236
17529,0.0403
17530,0.0622
17531,0.0622
17532,0.215
17533,0.269
17534,0.426
17535,0.0695
17536,0.228
17537,0.141
17538,0.0567
17539,0.0403
17540,0.00754
17541,0.541
17542,0.229
17543,0.47
17544,0.222
17545,0.191
17546,0.119
17547,0.0738
17548,0.229
17549,0.00821
17550,0.131
17551,0.0609
17552,0.00391
17553,0.00256
17554,0.0351
17555,0.239
17556,0.271
17557,0.41
17558,0.293
17559,0.103
17560,0.0127
17561,0.0112
17562,0.141
17563,0.124
17564,0.0279
17565,0.207
17566,0.768
17567,0.296
17568,0.063
17569,0.155
17570,0.00263
17571,0.0459
17572,0.257
17573,0.0232
17574,0.429
17575,0.442
17576,0.389
17577,0.147
17578,0.000248
17579,0.015
17580,0.143
17581,0.122
17582,0.271
17583,0.0121
17584,0.0685
17585,0.129
17586,0.0359
17587,0.15
17588,0.262
17589,0.274
17590,0.0371
17591,0.118
17592,0.0175
17593,0.457
17594,0.614
17595,0.647
17596,0.201
17597,0.259
17598,0.149
17599,0.188
17600,0.0337
17601,0.536
17602,0.00589
17603,0.269
17604,0.045
17605,0.0146
17606,0.271
17607,0.0144
17608,0.0142
17609,0.142
17610,0.107
17611,0.132
17612,0.000541
17613,0.0806
17614,0.0215
17615,0.21
17616,0.156
17617,0.0215
17618,0.169
17619,0.0144
17620,0.29
17621,0.274
17622,0.0394
17623,0.0177
17624,0.0123
17625,0.156
17626,0.36
17627,0.0415
17628,0.0768
17629,0.0614
17630,0.0252
17631,0.0154
17632,0.00452
17633,0.0479
17634,0.0297
17635,0.000248
17636,0.0219
17637,0.0608
17638,0.0531
17639,0.0381
17640,0.202
17641,0.15
17642,0.0546
17643,0.00998
17644,0.00286
17645,0.261
17646,0.0153
17647,0.00754
17648,0.328
17649,0.218
17650,0.0706
17651,0.145
17652,0.145
17653,0.0706
17654,0.0153
17655,0.121
17656,0.274
17657,0.598
17658,0.174
17659,0.413
17660,0.244
17661,0.142
17662,0.368
17663,0.131
17664,0.25
17665,0.189
17666,0.155
17667,0.00127
17668,0.00544
17669,0.188
17670,0.00311
17671,0.00277
17672,0.107
17673,0.00277
17674,0.0336
17675,0.274
17676,0.119
17677,0.133
17678,0.00244
17679,0.0431
17680,0.00531
17681,0.0609
17682,0.00452
17683,0.334
17684,0.0252
17685,0.0229
17686,0.00671
17687,0.267
17688,0.29
17689,0.0337
17690,0.0335
17691,0.0533
17692,0.00531
17693,0.389
17694,0.0107
17695,0.22
17696,0.335
17697,0.15
17698,0.0218
17699,0.0015
17700,0.00452
17701,0.00671
17702,0.0107
17703,0.0179
17704,0.00981
17705,0.617
17706,0.0459
17707,0.135
17708,0.135
17709,0.135
17710,0.135
17711,0.384
17712,0.265
17713,0.721
17714,0.925
17715,0.03
17716,0.013
17717,0.00351
17718,0.466
17719,0.0355
17720,0.256
17721,0.201
17722,0.367
17723,0.301
17724,
17725,0.00419
17726,0.114
17727,0.218
17728,0.0493
17729,0.0567
17730,0.465
17731,0.0179
17732,0.455
17733,0.105
17734,
17735,0.00173
17736,0.0166
17737,0.0404
17738,0.00172
17739,0.281
17740,0.181
17741,0.377
17742,0.0558
17743,0.0151
17744,0.333
17745,0.122
17746,0.261
17747,0.246
17748,0.0345
17749,0.0281
17750,0.0513
17751,0.127
17752,0.135
17753,0.00713
17754,0.0516
17755,0.377
17756,0.0287
17757,0.883
17758,0.389
17759,0.331
17760,0.149
17761,0.0533
17762,0.155
17763,0.259
17764,0.0131
17765,0.0167
17766,0.194
17767,0.0167
17768,0.0414
17769,0.00263
17770,0.0417
17771,0.384
17772,0.0145
17773,0.206
17774,0.0627
17775,0.162
17776,0.0634
17777,0.736
17778,0.0161
17779,0.0462
17780,0.274
17781,0.208
17782,0.0579
17783,0.0283
17784,0.0765
17785,0.541
17786,0.733
17787,0.0371
17788,0.0235
17789,0.192
17790,0.228
17791,0.0302
17792,0.071
17793,0.261
17794,0.0359
17795,0.523
17796,0.198
17797,0.184
17798,0.00277
17799,0.00277
17800,0.0802
17801,0.00961
17802,0.25
17803,0.393
17804,0.669
17805,0.174
17806,0.429
17807,0.0301
17808,0.0546
17809,0.331
17810,0.0814
17811,0.0215
17812,0.153
17813,0.377
17814,0.0329
17815,0.106
17816,0.00264
17817,0.271
17818,0.0688
17819,0.296
17820,0.00112
17821,0.00465
17822,0.000544
17823,0.247
17824,0.00996
17825,0.0127
17826,0.0814
17827,0.0933
17828,0.0646
17829,0.235
17830,0.101
17831,0.0174
17832,0.795
17833,0.591
17834,0.283
17835,0.136
17836,0.00903
17837,0.25
17838,0.484
17839,0.334
17840,0.296
17841,0.00906
17842,0.0697
17843,0.208
17844,0.356
17845,0.243
17846,0.149
17847,0.12
17848,0.0617
17849,0.104
