,energy
16051,0.338
16052,0.703
16053,0.55
16054,0.649
16055,0.551
16056,0.304
16057,0.82
16058,0.472
16059,0.953
16060,0.67
16061,0.489
16062,0.83
16063,0.623
16064,
16065,0.769
16066,0.579
16067,0.602
16068,0.849
16069,0.597
16070,0.669
16071,0.197
16072,0.491
16073,
16074,0.308
16075,0.663
16076,0.572
16077,0.566
16078,0.867
16079,0.4
16080,0.581
16081,0.64
16082,0.604
16083,0.594
16084,0.565
16085,
16086,0.715
16087,0.524
16088,0.739
16089,0.761
16090,0.745
16091,0.467
16092,0.743
16093,0.559
16094,0.449
16095,0.578
16096,0.522
16097,0.393
16098,0.763
16099,0.789
16100,0.736
16101,0.771
16102,0.637
16103,0.518
16104,0.531
16105,0.698
16106,0.649
16107,0.527
16108,0.845
16109,0.667
16110,0.553
16111,0.534
16112,0.445
16113,0.571
16114,0.501
16115,0.723
16116,0.5
16117,0.657
16118,0.391
16119,0.756
16120,0.73
16121,0.563
16122,0.395
16123,0.783
16124,0.57
16125,0.636
16126,0.834
16127,0.391
16128,0.44
16129,0.47
16130,0.811
16131,0.539
16132,0.731
16133,0.754
16134,0.771
16135,0.526
16136,0.728
16137,0.821
16138,0.768
16139,0.543
16140,0.651
16141,0.782
16142,0.612
16143,0.714
16144,0.582
16145,0.492
16146,0.698
16147,0.727
16148,0.637
16149,0.369
16150,0.689
16151,0.596
16152,0.649
16153,0.427
16154,0.65
16155,0.767
16156,0.72
16157,0.59
16158,0.338
16159,0.679
16160,0.46
16161,0.453
16162,0.648
16163,0.566
16164,0.658
16165,0.748
16166,0.531
16167,0.699
16168,0.844
16169,0.644
16170,0.909
16171,0.704
16172,0.653
16173,0.694
16174,0.645
16175,0.63
16176,
16177,0.69
16178,
16179,0.67
16180,0.727
16181,0.385
16182,0.5
16183,0.569
16184,0.538
16185,0.795
16186,0.59
16187,0.545
16188,0.909
16189,0.627
16190,0.579
16191,0.863
16192,0.771
16193,0.769
16194,0.245
16195,0.554
16196,0.733
16197,0.673
16198,0.716
16199,0.574
16200,0.596
16201,0.763
16202,0.703
16203,0.657
16204,0.82
16205,0.807
16206,0.72
16207,0.633
16208,0.597
16209,0.932
16210,0.566
16211,0.51
16212,0.792
16213,0.498
16214,0.603
16215,0.398
16216,0.556
16217,0.847
16218,0.667
16219,0.504
16220,0.635
16221,0.58
16222,0.622
16223,0.522
16224,0.8
16225,0.596
16226,0.609
16227,0.636
16228,0.464
16229,0.649
16230,0.807
16231,0.499
16232,0.574
16233,0.881
16234,0.898
16235,0.479
16236,0.786
16237,0.728
16238,0.526
16239,0.491
16240,0.587
16241,0.937
16242,0.812
16243,0.67
16244,0.766
16245,0.674
16246,0.465
16247,0.659
16248,0.621
16249,0.748
16250,0.743
16251,0.446
16252,0.625
16253,0.679
16254,0.756
16255,0.687
16256,0.689
16257,0.676
16258,0.821
16259,0.805
16260,0.597
16261,0.553
16262,0.651
16263,0.472
16264,0.41
16265,0.493
16266,0.726
16267,0.677
16268,0.562
16269,0.594
16270,0.775
16271,0.612
16272,0.69
16273,0.587
16274,0.524
16275,0.754
16276,0.586
16277,0.578
16278,0.479
16279,0.654
16280,0.768
16281,0.823
16282,0.538
16283,0.405
16284,0.501
16285,0.585
16286,0.501
16287,0.602
16288,0.65
16289,0.562
16290,0.681
16291,0.714
16292,0.542
16293,0.706
16294,0.631
16295,0.438
16296,0.912
16297,0.573
16298,0.576
16299,0.338
16300,0.658
16301,0.52
16302,0.625
16303,0.646
16304,0.841
16305,0.847
16306,0.774
16307,0.338
16308,0.787
16309,0.762
16310,0.679
16311,0.613
16312,0.983
16313,0.754
16314,0.704
16315,0.44
16316,0.554
16317,0.648
16318,0.577
16319,0.635
16320,0.604
16321,0.554
16322,0.498
16323,
16324,0.727
16325,0.768
16326,0.881
16327,0.88
16328,0.536
16329,0.503
16330,0.404
16331,0.684
16332,0.474
16333,0.611
16334,0.909
16335,0.876
16336,0.87
16337,0.628
16338,0.694
16339,0.608
16340,0.541
16341,0.909
16342,0.523
16343,0.541
16344,0.743
16345,0.692
16346,0.393
16347,0.698
16348,0.465
16349,0.828
16350,0.631
16351,0.523
16352,0.551
16353,0.623
16354,0.692
16355,0.56
16356,0.446
16357,0.724
16358,0.921
16359,0.726
16360,0.578
16361,0.34
16362,0.687
16363,0.373
16364,0.695
16365,0.467
16366,0.8
16367,0.688
16368,0.583
16369,0.646
16370,0.576
16371,0.576
16372,0.859
16373,0.428
16374,0.736
16375,0.64
16376,0.95
16377,0.407
16378,0.67
16379,0.73
16380,0.76
16381,
16382,0.543
16383,0.617
16384,0.541
16385,0.691
16386,0.65
16387,0.436
16388,0.479
16389,0.743
16390,0.631
16391,0.638
16392,0.517
16393,0.768
16394,0.811
16395,0.688
16396,0.573
16397,0.632
16398,0.656
16399,0.626
16400,0.517
16401,0.398
16402,0.0279
16403,0.654
16404,0.881
16405,0.457
16406,0.638
16407,0.649
16408,0.511
16409,0.51
16410,0.789
16411,0.617
16412,0.534
16413,0.461
16414,0.669
16415,0.731
16416,0.639
16417,0.435
16418,0.0668
16419,0.578
16420,0.616
16421,0.72
16422,0.413
16423,0.633
16424,0.632
16425,0.842
16426,0.726
16427,0.682
16428,0.535
16429,0.571
16430,0.569
16431,0.589
16432,0.599
16433,0.69
16434,0.542
16435,0.647
16436,0.714
16437,0.537
16438,0.556
16439,0.775
16440,0.31
16441,0.83
16442,0.757
16443,0.74
16444,0.574
16445,0.622
16446,0.518
16447,0.524
16448,0.757
16449,0.44
16450,0.491
16451,0.723
16452,0.682
16453,0.509
16454,0.449
16455,0.515
16456,0.764
16457,0.504
16458,0.683
16459,0.32
16460,0.452
16461,0.715
16462,0.391
16463,0.679
16464,0.625
16465,0.732
16466,0.821
16467,0.653
16468,0.774
16469,0.662
16470,0.732
16471,0.58
16472,0.58
16473,0.821
16474,0.774
16475,0.662
16476,0.731
16477,0.587
16478,0.898
16479,0.66
16480,0.684
16481,0.58
16482,0.716
16483,0.451
16484,0.454
16485,0.342
16486,0.756
16487,0.699
16488,0.698
16489,0.481
16490,0.906
16491,0.83
16492,0.716
16493,0.618
16494,0.449
16495,0.518
16496,0.556
16497,0.449
16498,0.637
16499,0.518
16500,0.698
16501,0.531
16502,0.845
16503,0.751
16504,0.914
16505,0.596
16506,0.76
16507,0.449
16508,0.581
16509,0.576
16510,0.597
16511,0.65
16512,0.436
16513,0.594
16514,0.886
16515,0.526
16516,0.625
16517,0.619
16518,0.729
16519,0.681
16520,0.828
16521,0.847
16522,0.563
16523,0.647
16524,0.679
16525,0.583
16526,0.975
16527,0.684
16528,0.529
16529,0.647
16530,0.539
16531,0.587
16532,0.679
16533,0.763
16534,0.676
16535,0.66
16536,0.684
16537,0.831
16538,0.594
16539,0.566
16540,0.539
16541,0.698
16542,0.906
16543,0.729
16544,0.393
16545,0.572
16546,0.763
16547,0.412
16548,0.771
16549,0.549
16550,0.865
16551,0.637
16552,0.756
16553,0.449
16554,0.393
16555,0.906
16556,0.556
16557,0.812
16558,0.658
16559,0.881
16560,0.572
16561,0.398
16562,0.716
16563,0.631
16564,0.539
16565,0.573
16566,0.573
16567,0.656
16568,0.86
16569,0.698
16570,0.86
16571,
16572,0.89
16573,0.736
16574,0.795
16575,0.594
16576,0.452
16577,0.821
16578,0.678
16579,0.69
16580,0.573
16581,0.572
16582,0.89
16583,0.639
16584,0.914
16585,0.684
16586,0.58
16587,0.881
16588,0.545
16589,0.492
16590,0.685
16591,0.929
16592,0.387
16593,0.578
16594,0.621
16595,0.606
16596,0.89
16597,0.639
16598,0.714
16599,0.563
16600,0.59
16601,0.662
16602,0.953
16603,0.523
16604,0.596
16605,0.651
16606,0.726
16607,0.57
16608,0.825
16609,0.881
16610,0.479
16611,0.73
16612,0.607
16613,0.293
16614,0.49
16615,0.541
16616,0.739
16617,0.852
16618,0.587
16619,
16620,0.685
16621,0.66
16622,0.691
16623,0.374
16624,0.728
16625,0.708
16626,0.722
16627,0.858
16628,0.464
16629,0.744
16630,0.662
16631,0.793
16632,0.74
16633,0.713
16634,0.713
16635,0.587
16636,0.572
16637,0.89
16638,0.906
16639,0.856
16640,0.687
16641,0.676
16642,0.73
16643,0.623
16644,0.835
16645,0.597
16646,0.831
16647,0.412
16648,0.496
16649,0.863
16650,0.578
16651,0.761
16652,0.698
16653,0.573
16654,0.746
16655,0.703
16656,0.695
16657,0.558
16658,0.458
16659,0.89
16660,0.859
16661,0.695
16662,0.574
16663,0.52
16664,0.585
16665,0.723
16666,0.89
16667,0.728
16668,0.713
16669,0.75
16670,0.49
16671,0.787
16672,0.4
16673,0.606
16674,0.675
16675,0.567
16676,0.698
16677,0.683
16678,0.81
16679,0.975
16680,0.931
16681,0.704
16682,0.686
16683,0.562
16684,0.715
16685,0.811
16686,0.69
16687,0.282
16688,0.312
16689,0.613
16690,0.609
16691,0.613
16692,0.609
16693,0.702
16694,0.656
16695,0.503
16696,0.849
16697,0.533
16698,0.698
16699,0.73
16700,0.574
16701,0.625
16702,0.583
16703,0.651
16704,
16705,0.566
16706,0.758
16707,0.561
16708,0.651
16709,0.758
16710,0.572
16711,0.763
16712,0.51
16713,0.572
16714,0.623
16715,0.89
16716,0.906
16717,0.736
16718,0.621
16719,0.578
16720,0.449
16721,0.698
16722,0.518
16723,0.848
16724,0.64
16725,0.621
16726,0.542
16727,0.718
16728,0.656
16729,0.612
16730,
16731,0.597
16732,0.869
16733,0.452
16734,0.524
16735,0.676
16736,0.34
16737,0.692
16738,0.567
16739,0.704
16740,0.34
16741,0.567
16742,0.691
16743,0.719
16744,0.404
16745,0.74
16746,0.621
16747,0.698
16748,0.575
16749,0.8
16750,0.623
16751,0.667
16752,0.727
16753,0.723
16754,0.831
16755,0.678
16756,0.707
16757,0.775
16758,0.746
16759,0.631
16760,0.498
16761,0.37
16762,0.895
16763,0.845
16764,0.476
16765,0.581
16766,0.41
16767,0.416
16768,0.673
16769,0.45
16770,0.569
16771,0.312
16772,0.562
16773,0.476
16774,0.366
16775,0.595
16776,0.473
16777,0.567
16778,0.512
16779,0.573
16780,0.562
16781,0.544
16782,0.616
16783,0.691
16784,0.369
16785,0.651
16786,0.585
16787,0.346
16788,0.921
16789,0.578
16790,0.631
16791,0.733
16792,0.821
16793,0.775
16794,0.744
16795,0.66
16796,0.587
16797,0.502
16798,0.529
16799,0.34
16800,0.723
16801,0.606
16802,0.698
16803,0.453
16804,0.815
16805,0.603
16806,0.622
16807,0.47
16808,0.573
16809,0.613
16810,0.578
16811,0.541
16812,0.758
16813,0.622
16814,0.815
16815,0.567
16816,0.578
16817,0.435
16818,0.633
16819,0.833
16820,0.489
16821,0.567
16822,0.587
16823,0.566
16824,0.931
16825,0.715
16826,0.446
16827,0.693
16828,0.443
16829,0.416
16830,0.609
16831,0.282
16832,0.731
16833,0.664
16834,0.596
16835,0.606
16836,0.526
16837,0.789
16838,0.59
16839,0.579
16840,0.876
16841,0.865
16842,0.535
16843,0.586
16844,0.627
16845,0.713
16846,0.526
16847,0.563
16848,0.587
16849,0.586
16850,0.626
16851,0.733
16852,0.582
16853,0.607
16854,0.597
16855,0.41
16856,0.59
16857,0.573
16858,0.89
16859,0.64
16860,0.597
16861,0.59
16862,0.573
16863,0.479
16864,0.641
16865,0.279
16866,0.583
16867,0.781
16868,0.744
16869,0.683
16870,0.493
16871,0.498
16872,0.751
16873,0.393
16874,0.73
16875,0.479
16876,0.628
16877,0.825
16878,0.587
16879,0.313
16880,0.369
16881,0.551
16882,0.578
16883,0.728
16884,0.427
16885,0.787
16886,0.826
16887,0.585
16888,0.454
16889,0.873
16890,0.574
16891,0.706
16892,0.707
16893,0.554
16894,0.585
16895,0.786
16896,0.608
16897,0.554
16898,0.648
16899,0.608
16900,0.648
16901,0.852
16902,0.621
16903,0.75
16904,0.718
16905,0.687
16906,0.572
16907,0.743
16908,0.586
16909,0.651
16910,0.881
16911,0.603
16912,0.829
16913,0.721
16914,0.649
16915,0.698
16916,0.651
16917,0.69
16918,0.576
16919,0.858
16920,0.647
16921,
16922,0.567
16923,0.549
16924,0.649
16925,0.729
16926,0.587
16927,0.539
16928,0.902
16929,0.47
16930,0.631
16931,0.596
16932,0.578
16933,0.621
16934,0.687
16935,0.449
16936,0.545
16937,0.459
16938,0.572
16939,0.748
16940,0.459
16941,0.545
16942,0.687
16943,0.76
16944,0.654
16945,0.838
16946,0.627
16947,0.393
16948,0.809
16949,0.491
16950,0.487
16951,0.544
16952,0.574
16953,0.713
16954,0.743
16955,0.338
16956,0.632
16957,0.578
16958,0.752
16959,0.658
16960,0.5
16961,0.597
16962,0.442
16963,0.446
16964,0.393
16965,0.572
16966,0.698
16967,0.732
16968,0.787
16969,0.82
16970,0.41
16971,0.574
16972,0.404
16973,0.503
16974,0.728
16975,0.563
16976,0.686
16977,0.598
16978,0.87
16979,0.415
16980,0.76
16981,0.723
16982,0.949
16983,0.77
16984,0.87
16985,0.743
16986,0.863
16987,0.565
16988,0.649
16989,0.76
16990,0.426
16991,0.743
16992,0.87
16993,0.674
16994,0.539
16995,0.499
16996,0.9
16997,0.902
16998,0.51
16999,0.713
17000,0.651
17001,0.956
17002,0.526
17003,0.596
17004,0.881
17005,0.815
17006,0.52
17007,0.576
17008,0.581
17009,0.453
17010,0.663
17011,0.841
17012,0.666
17013,0.346
17014,0.497
17015,0.687
17016,0.632
17017,0.84
17018,0.59
17019,0.789
17020,0.728
17021,0.876
17022,0.756
17023,0.8
17024,0.567
17025,0.556
17026,0.503
17027,0.723
17028,0.579
17029,0.636
17030,0.501
17031,0.765
17032,0.407
17033,0.503
17034,0.673
17035,0.583
17036,0.568
17037,0.412
17038,
17039,0.678
17040,0.89
17041,0.581
17042,0.632
17043,0.793
17044,0.793
17045,0.713
17046,0.587
17047,0.759
17048,0.74
17049,0.647
17050,0.656
17051,0.625
17052,0.625
17053,0.574
17054,0.632
17055,0.632
17056,0.759
17057,0.334
17058,0.787
17059,0.681
17060,0.553
17061,0.774
17062,0.839
17063,0.754
17064,0.587
17065,0.793
17066,0.75
17067,0.553
17068,0.549
17069,0.422
17070,0.839
17071,0.603
17072,0.651
17073,0.569
17074,0.573
17075,0.587
17076,0.501
17077,0.664
17078,0.736
17079,0.793
17080,0.621
17081,0.793
17082,0.589
17083,0.768
17084,0.482
17085,0.559
17086,0.282
17087,0.847
17088,0.704
17089,0.703
17090,0.842
17091,0.73
17092,0.615
17093,0.615
17094,0.84
17095,
17096,0.847
17097,0.842
17098,0.615
17099,0.752
17100,0.941
17101,0.811
17102,0.578
17103,0.658
17104,
17105,0.985
17106,0.677
17107,0.646
17108,0.589
17109,0.941
17110,0.807
17111,0.652
17112,0.647
17113,0.647
17114,0.807
17115,0.941
17116,0.729
17117,0.909
17118,0.387
17119,0.956
17120,0.537
17121,0.652
17122,0.909
17123,0.721
17124,0.695
17125,
17126,0.391
17127,0.77
17128,0.654
17129,0.662
17130,0.391
17131,0.662
17132,0.47
17133,0.745
17134,0.654
17135,0.282
17136,0.391
17137,0.736
17138,0.646
17139,0.67
17140,0.646
17141,0.736
17142,0.577
17143,0.702
17144,0.304
17145,0.633
17146,0.572
17147,0.695
17148,0.649
17149,0.535
17150,0.728
17151,0.582
17152,0.4
17153,0.598
17154,0.748
17155,0.692
17156,0.84
17157,0.454
17158,0.679
17159,0.721
17160,0.65
17161,0.52
17162,0.825
17163,0.338
17164,0.716
17165,0.52
17166,0.598
17167,0.84
17168,0.825
17169,0.762
17170,0.52
17171,0.856
17172,0.856
17173,0.809
17174,0.568
17175,0.568
17176,0.872
17177,0.391
17178,0.721
17179,0.766
17180,0.62
17181,0.531
17182,0.531
17183,0.575
17184,0.562
17185,0.487
17186,0.659
17187,0.651
17188,0.579
17189,0.616
17190,0.488
17191,0.581
17192,0.743
17193,0.492
17194,0.487
17195,0.488
17196,
17197,0.945
17198,0.736
17199,0.308
17200,0.44
17201,0.691
17202,0.581
17203,0.509
17204,0.64
17205,0.759
17206,0.574
17207,0.713
17208,0.499
17209,0.848
17210,0.625
17211,0.667
17212,0.554
17213,0.608
17214,0.631
17215,0.649
17216,0.525
17217,0.845
17218,0.867
17219,0.654
17220,0.622
17221,0.576
17222,0.763
17223,0.695
17224,0.725
17225,0.949
17226,0.502
17227,0.67
17228,0.751
17229,0.501
17230,0.576
17231,0.592
17232,0.566
17233,0.725
17234,0.502
17235,0.625
17236,0.566
17237,0.561
17238,0.644
17239,0.596
17240,0.454
17241,0.836
17242,0.618
17243,0.338
17244,0.567
17245,0.8
17246,0.776
17247,0.769
17248,0.439
17249,0.576
17250,0.728
17251,0.515
17252,0.496
17253,0.765
17254,0.824
17255,0.621
17256,0.713
17257,0.692
17258,0.178
17259,0.552
17260,0.909
17261,0.334
17262,0.745
17263,0.251
17264,0.751
17265,0.621
17266,0.453
17267,0.586
17268,0.63
17269,0.549
17270,0.623
17271,0.574
17272,0.615
17273,0.76
17274,0.909
17275,0.745
17276,0.833
17277,0.793
17278,0.545
17279,0.662
17280,0.845
17281,0.445
17282,0.867
17283,0.609
17284,0.619
17285,0.575
17286,0.628
17287,0.573
17288,0.603
17289,0.659
17290,0.732
17291,0.479
17292,0.912
17293,0.698
17294,0.621
17295,0.748
17296,0.545
17297,0.835
17298,0.719
17299,0.805
17300,0.619
17301,0.793
17302,0.587
17303,0.453
17304,0.756
17305,0.756
17306,0.759
17307,0.579
17308,0.577
17309,0.608
17310,0.917
17311,0.586
17312,0.615
17313,0.559
17314,0.722
17315,0.67
17316,0.576
17317,0.72
17318,0.589
17319,0.444
17320,0.366
17321,0.637
17322,0.634
17323,0.725
17324,
17325,0.313
17326,0.559
17327,0.667
17328,0.634
17329,0.786
17330,0.342
17331,0.604
17332,0.313
17333,0.603
17334,0.581
17335,0.438
17336,0.713
17337,0.537
17338,0.574
17339,0.632
17340,0.766
17341,0.756
17342,0.543
17343,0.569
17344,0.544
17345,0.574
17346,0.736
17347,0.649
17348,0.931
17349,0.695
17350,0.722
17351,0.578
17352,0.673
17353,0.569
17354,0.736
17355,0.648
17356,0.487
17357,0.628
17358,0.537
17359,0.66
17360,0.717
17361,0.621
17362,0.852
17363,0.718
17364,0.47
17365,0.574
17366,0.606
17367,0.65
17368,0.786
17369,0.563
17370,0.533
17371,0.647
17372,0.649
17373,0.786
17374,0.586
17375,0.525
17376,0.576
17377,0.619
17378,0.693
17379,0.449
17380,0.518
17381,0.535
17382,0.574
17383,0.366
17384,0.498
17385,0.688
17386,0.822
17387,0.822
17388,0.688
17389,0.576
17390,0.366
17391,0.527
17392,0.508
17393,0.822
17394,0.508
17395,0.527
17396,0.937
17397,0.684
17398,0.369
17399,0.59
17400,0.703
17401,0.603
17402,0.656
17403,0.9
17404,0.601
17405,0.487
17406,0.12
17407,0.501
17408,0.573
17409,0.552
17410,0.767
17411,0.828
17412,0.651
17413,0.632
17414,0.633
17415,0.553
17416,0.839
17417,0.587
17418,0.485
17419,0.812
17420,0.828
17421,0.513
17422,0.839
17423,0.521
17424,0.849
17425,0.64
17426,0.613
17427,0.867
17428,0.792
17429,0.89
17430,0.789
17431,0.541
17432,0.754
17433,0.631
17434,0.684
17435,0.743
17436,0.569
17437,0.912
17438,0.736
17439,0.847
17440,0.517
17441,0.658
17442,0.339
17443,0.708
17444,0.847
17445,0.473
17446,0.621
17447,0.921
17448,0.47
17449,0.768
17450,0.575
17451,0.826
17452,0.647
17453,0.439
17454,0.945
17455,0.804
17456,0.704
17457,0.618
17458,0.501
17459,0.549
17460,0.708
17461,0.722
17462,0.625
17463,0.826
17464,0.526
17465,0.647
17466,0.574
17467,0.551
17468,0.739
17469,0.469
17470,0.87
17471,0.571
17472,0.493
17473,0.934
17474,0.716
17475,0.572
17476,0.554
17477,0.633
17478,0.795
17479,0.644
17480,0.787
17481,0.826
17482,0.657
17483,0.667
17484,0.694
17485,0.46
17486,0.576
17487,0.698
17488,0.385
17489,0.525
17490,0.366
17491,0.758
17492,0.847
17493,0.751
17494,0.539
17495,0.729
17496,0.603
17497,0.645
17498,0.576
17499,0.403
17500,0.752
17501,0.662
17502,0.618
17503,0.566
17504,0.619
17505,0.369
17506,0.618
17507,0.649
17508,0.656
17509,0.663
17510,0.34
17511,0.618
17512,0.932
17513,0.761
17514,0.809
17515,0.782
17516,0.594
17517,0.789
17518,0.885
17519,0.74
17520,0.487
17521,0.67
17522,0.861
17523,0.566
17524,0.621
17525,0.493
17526,0.679
17527,0.631
17528,0.72
17529,0.519
17530,0.847
17531,0.587
17532,0.804
17533,0.687
17534,0.608
17535,0.594
17536,0.795
17537,0.364
17538,0.491
17539,0.66
17540,0.752
17541,0.768
17542,0.731
17543,0.715
17544,0.82
17545,0.792
17546,0.789
17547,0.775
17548,0.403
17549,0.51
17550,0.867
17551,0.569
17552,0.824
17553,0.445
17554,0.886
17555,0.539
17556,0.898
17557,0.536
17558,0.562
17559,0.5
17560,0.618
17561,0.66
17562,0.364
17563,0.52
17564,0.523
17565,0.554
17566,0.197
17567,0.391
17568,0.651
17569,0.867
17570,0.816
17571,0.835
17572,0.578
17573,0.633
17574,0.649
17575,0.334
17576,0.544
17577,0.763
17578,0.9
17579,0.573
17580,0.51
17581,0.497
17582,0.898
17583,0.418
17584,0.82
17585,0.679
17586,0.722
17587,0.639
17588,0.775
17589,0.579
17590,0.47
17591,0.573
17592,0.76
17593,0.44
17594,0.459
17595,0.618
17596,0.663
17597,0.726
17598,0.364
17599,0.567
17600,0.845
17601,0.628
17602,0.657
17603,0.687
17604,0.575
17605,0.768
17606,0.793
17607,0.636
17608,0.585
17609,0.46
17610,0.743
17611,0.551
17612,0.691
17613,0.44
17614,0.825
17615,0.601
17616,0.567
17617,0.825
17618,0.651
17619,0.667
17620,0.753
17621,0.579
17622,0.587
17623,0.602
17624,0.72
17625,0.567
17626,0.589
17627,0.597
17628,0.673
17629,0.594
17630,0.741
17631,0.641
17632,0.89
17633,0.488
17634,0.834
17635,0.9
17636,0.73
17637,0.662
17638,0.628
17639,0.579
17640,0.47
17641,0.639
17642,0.598
17643,0.529
17644,0.681
17645,0.556
17646,0.662
17647,0.752
17648,0.692
17649,0.656
17650,0.609
17651,0.73
17652,0.73
17653,0.609
17654,0.662
17655,0.664
17656,0.735
17657,0.278
17658,0.725
17659,0.501
17660,0.518
17661,0.46
17662,0.464
17663,0.867
17664,0.658
17665,0.525
17666,0.867
17667,0.487
17668,0.385
17669,0.649
17670,0.929
17671,0.834
17672,0.71
17673,0.834
17674,0.861
17675,0.561
17676,0.953
17677,0.714
17678,0.93
17679,0.438
17680,0.743
17681,0.569
17682,0.89
17683,0.537
17684,0.649
17685,0.609
17686,0.636
17687,0.644
17688,0.753
17689,0.845
17690,0.496
17691,0.619
17692,0.743
17693,0.609
17694,0.845
17695,0.644
17696,0.723
17697,0.509
17698,0.562
17699,0.87
17700,0.89
17701,0.636
17702,0.845
17703,0.526
17704,0.692
17705,0.757
17706,0.835
17707,0.86
17708,0.86
17709,0.86
17710,0.86
17711,0.69
17712,0.635
17713,0.541
17714,0.0576
17715,0.941
17716,0.932
17717,0.792
17718,0.449
17719,0.633
17720,0.761
17721,0.663
17722,0.538
17723,0.571
17724,
17725,0.454
17726,0.739
17727,0.621
17728,0.639
17729,0.491
17730,0.561
17731,0.526
17732,0.553
17733,0.67
17734,
17735,0.844
17736,0.835
17737,0.744
17738,0.492
17739,0.748
17740,0.619
17741,0.631
17742,0.932
17743,0.665
17744,0.592
17745,0.497
17746,0.566
17747,0.75
17748,0.678
17749,0.909
17750,0.864
17751,0.858
17752,0.676
17753,0.852
17754,0.4
17755,0.789
17756,0.645
17757,0.258
17758,0.544
17759,0.696
17760,0.428
17761,0.619
17762,0.687
17763,0.726
17764,0.599
17765,0.876
17766,0.917
17767,0.638
17768,0.651
17769,0.816
17770,0.625
17771,0.574
17772,0.63
17773,0.977
17774,0.786
17775,0.814
17776,0.628
17777,0.369
17778,0.789
17779,0.731
17780,0.561
17781,0.689
17782,0.82
17783,0.765
17784,0.552
17785,0.768
17786,0.4
17787,0.47
17788,0.622
17789,0.762
17790,0.849
17791,0.723
17792,0.6
17793,0.556
17794,0.722
17795,0.688
17796,0.931
17797,0.714
17798,0.834
17799,0.834
17800,0.736
17801,0.599
17802,0.772
17803,0.634
17804,0.487
17805,0.725
17806,0.649
17807,0.551
17808,0.427
17809,0.646
17810,0.759
17811,0.825
17812,0.578
17813,0.789
17814,0.821
17815,0.565
17816,0.75
17817,0.898
17818,0.55
17819,0.725
17820,0.865
17821,0.859
17822,0.531
17823,0.69
17824,0.661
17825,0.618
17826,0.759
17827,0.453
17828,0.807
17829,0.731
17830,0.771
17831,0.552
17832,0.374
17833,0.293
17834,0.718
17835,0.444
17836,0.674
17837,0.861
17838,0.648
17839,0.526
17840,0.725
17841,0.467
17842,0.722
17843,0.689
17844,0.674
17845,0.472
17846,0.364
17847,0.511
