,liveness
24888,0.409
24889,0.119
24890,0.343
24891,0.278
24892,0.254
24893,0.698
24894,0.126
24895,0.0726
24896,0.1
24897,0.101
24898,0.1
24899,0.143
24900,0.115
24901,0.105
24902,0.482
24903,0.338
24904,0.11
24905,0.0853
24906,0.511
24907,0.13
24908,0.106
24909,0.213
24910,0.298
24911,0.482
24912,0.299
24913,0.17
24914,0.224
24915,0.0917
24916,0.164
24917,0.0827
24918,0.213
24919,0.12
24920,0.108
24921,0.0888
24922,0.066
24923,0.0694
24924,0.1
24925,0.17
24926,0.102
24927,0.0993
24928,0.123
24929,0.124
24930,0.344
24931,0.0816
24932,0.384
24933,0.14
24934,0.429
24935,0.114
24936,0.131
24937,0.132
24938,0.154
24939,0.252
24940,0.111
24941,0.847
24942,0.0851
24943,0.25
24944,0.096
24945,0.1
24946,0.121
24947,0.0916
24948,0.167
24949,0.139
24950,0.121
24951,0.116
24952,0.143
24953,0.103
24954,0.132
24955,0.111
24956,0.143
24957,0.382
24958,0.13
24959,0.104
24960,0.115
24961,0.293
24962,0.109
24963,0.0668
24964,0.281
24965,0.163
24966,0.0631
24967,0.482
24968,0.216
24969,0.108
24970,0.127
24971,0.239
24972,0.337
24973,0.106
24974,0.114
24975,0.146
24976,0.0999
24977,0.0818
24978,0.323
24979,0.0999
24980,0.142
24981,0.259
24982,0.121
24983,0.227
24984,0.142
24985,0.0827
24986,0.123
24987,0.167
24988,0.352
24989,0.253
24990,0.0936
24991,0.231
24992,0.137
24993,0.13
24994,0.164
24995,0.156
24996,0.279
24997,0.194
24998,0.194
24999,0.114
25000,0.0804
25001,0.0804
25002,0.111
25003,0.117
25004,0.0671
25005,0.244
25006,0.465
25007,0.101
25008,0.0856
25009,0.0916
25010,0.148
25011,0.132
25012,0.107
25013,0.0631
25014,0.111
25015,0.604
25016,0.1
25017,0.155
25018,0.217
25019,0.0726
25020,0.527
25021,0.183
25022,0.151
25023,0.0543
25024,0.219
25025,0.0931
25026,0.447
25027,0.109
25028,0.204
25029,0.238
25030,0.0986
25031,0.0755
25032,0.142
25033,0.148
25034,0.257
25035,0.0984
25036,0.099
25037,0.156
25038,0.111
25039,0.213
25040,0.252
25041,0.36
25042,0.28
25043,0.272
25044,0.431
25045,0.146
25046,0.248
25047,0.0964
25048,0.4
25049,0.0749
25050,0.151
25051,0.351
25052,0.213
25053,0.144
25054,0.118
25055,0.0753
25056,0.0649
25057,0.0796
25058,0.204
25059,0.107
25060,0.11
25061,0.241
25062,0.153
25063,0.208
25064,0.087
25065,0.193
25066,0.145
25067,0.116
25068,0.179
25069,0.0611
25070,0.276
25071,0.148
25072,0.0632
25073,0.102
25074,0.0932
25075,0.0729
25076,0.339
25077,0.482
25078,0.118
25079,0.152
25080,0.132
25081,0.13
25082,0.115
25083,0.109
25084,0.11
25085,0.0923
25086,0.366
25087,0.105
25088,0.0898
25089,0.339
25090,0.198
25091,0.192
25092,0.219
25093,0.161
25094,0.132
25095,0.23
25096,0.22
25097,0.291
25098,0.0658
25099,0.0895
25100,0.213
25101,0.101
25102,0.104
25103,0.166
25104,0.148
25105,0.111
25106,0.41
25107,0.113
25108,0.103
25109,0.383
25110,0.156
25111,0.275
25112,0.115
25113,0.115
25114,0.104
25115,0.12
25116,0.238
25117,0.0897
25118,0.534
25119,0.0591
25120,0.0704
25121,0.113
25122,0.406
25123,0.0946
25124,0.0649
25125,0.339
25126,0.0846
25127,0.257
25128,0.106
25129,0.148
25130,0.0947
25131,0.33
25132,0.194
25133,0.108
25134,0.196
25135,0.1
25136,0.0668
25137,0.11
25138,0.0711
25139,0.299
25140,
25141,
25142,0.0852
25143,0.227
25144,0.114
25145,0.246
25146,0.113
25147,0.103
25148,0.123
25149,0.39
25150,0.156
25151,0.0844
25152,0.742
25153,0.0554
25154,0.482
25155,0.23
25156,0.102
25157,0.13
25158,0.281
25159,0.148
25160,0.124
25161,0.106
25162,0.0982
25163,0.338
25164,0.0712
25165,0.246
25166,0.235
25167,0.278
25168,0.118
25169,0.0619
25170,0.1
25171,0.408
25172,0.152
25173,0.138
25174,0.113
25175,0.25
25176,0.11
25177,0.0543
25178,0.108
25179,0.164
25180,0.159
25181,0.168
25182,0.0846
25183,0.114
25184,
25185,0.115
25186,0.439
25187,0.116
25188,0.086
25189,0.379
25190,0.0851
25191,0.121
25192,0.134
25193,0.132
25194,0.221
25195,0.403
25196,0.0582
25197,0.0932
25198,0.105
25199,0.193
25200,0.109
25201,0.139
25202,0.0863
25203,0.14
25204,0.123
25205,0.104
25206,0.318
25207,0.0824
25208,0.247
25209,0.207
25210,0.231
25211,0.0823
25212,0.136
25213,0.348
25214,0.113
25215,0.129
25216,0.204
25217,0.0634
25218,0.08
25219,0.137
25220,0.0863
25221,0.281
25222,0.0832
25223,0.1
25224,0.121
25225,0.148
25226,0.153
25227,0.319
25228,0.11
25229,0.105
25230,0.103
25231,0.159
25232,0.238
25233,0.136
25234,0.158
25235,0.0959
25236,0.149
25237,0.105
25238,0.0996
25239,0.198
25240,0.15
25241,
25242,0.254
25243,0.0471
25244,0.272
25245,0.0986
25246,0.128
25247,0.0868
25248,0.106
25249,0.115
25250,0.0856
25251,0.28
25252,0.144
25253,0.748
25254,0.111
25255,0.0966
25256,0.227
25257,0.224
25258,0.123
25259,0.156
25260,
25261,0.0471
25262,0.133
25263,0.119
25264,0.098
25265,0.082
25266,0.0888
25267,0.179
25268,0.103
25269,0.138
25270,0.21
25271,0.465
25272,0.226
25273,0.0992
25274,0.304
25275,0.113
25276,0.0437
25277,0.334
25278,0.107
25279,0.227
25280,0.0984
25281,0.109
25282,0.631
25283,0.123
25284,0.575
25285,0.283
25286,0.951
25287,0.561
25288,0.163
25289,0.248
25290,0.11
25291,0.13
25292,0.274
25293,0.291
25294,0.304
25295,0.0568
25296,0.102
25297,0.0852
25298,0.18
25299,0.0806
25300,0.101
25301,0.349
25302,0.0398
25303,0.0772
25304,0.113
25305,0.127
25306,0.147
25307,0.166
25308,0.113
25309,0.509
25310,0.106
25311,0.0705
25312,0.111
25313,0.79
25314,0.951
25315,0.132
25316,0.124
25317,0.241
25318,0.056
25319,0.106
25320,0.127
25321,0.372
25322,0.168
25323,0.0984
25324,0.223
25325,0.374
25326,0.105
25327,0.0744
25328,0.117
25329,0.288
25330,0.14
25331,0.131
25332,0.114
25333,0.127
25334,0.127
25335,
25336,0.158
25337,0.138
25338,0.0755
25339,0.336
25340,0.151
25341,0.081
25342,0.119
25343,0.0827
25344,0.0954
25345,0.214
25346,0.0838
25347,0.216
25348,0.157
25349,0.241
25350,0.18
25351,0.0575
25352,0.115
25353,0.127
25354,0.198
25355,
25356,0.103
25357,0.35
25358,0.193
25359,0.0766
25360,0.0864
25361,0.221
25362,0.742
25363,0.358
25364,0.165
25365,0.0842
25366,0.116
25367,0.139
25368,0.143
25369,0.356
25370,0.1
25371,0.139
25372,0.207
25373,0.238
25374,0.147
25375,0.167
25376,0.106
25377,0.105
25378,0.114
25379,0.632
25380,0.105
25381,0.274
25382,0.182
25383,0.128
25384,0.129
25385,0.316
25386,0.377
25387,0.0471
25388,0.091
25389,0.632
25390,0.104
25391,0.643
25392,0.583
25393,0.108
25394,0.167
25395,0.109
25396,0.583
25397,0.3
25398,0.527
25399,0.0924
25400,0.109
25401,0.29
25402,0.154
25403,0.389
25404,0.0726
25405,0.195
25406,0.153
25407,0.182
25408,0.131
25409,0.319
25410,0.208
25411,0.527
25412,0.0856
25413,0.0942
25414,0.139
25415,0.117
25416,0.343
25417,0.187
25418,0.137
25419,0.0924
25420,0.133
25421,0.114
25422,0.11
25423,0.108
25424,0.244
25425,0.12
25426,0.4
25427,0.206
25428,0.11
25429,0.14
25430,0.0726
25431,0.219
25432,0.196
25433,0.114
25434,0.465
25435,0.206
25436,0.11
25437,0.11
25438,0.145
25439,0.145
25440,0.219
25441,0.18
25442,0.167
25443,0.086
25444,0.291
25445,0.118
25446,0.254
25447,0.152
25448,0.1
25449,0.115
25450,0.0622
25451,0.281
25452,0.603
25453,0.116
25454,0.15
25455,0.329
25456,0.119
25457,0.143
25458,0.155
25459,0.122
25460,0.123
25461,0.108
25462,0.117
25463,0.23
25464,0.21
25465,0.0669
25466,0.087
25467,0.301
25468,0.0753
25469,0.0979
25470,0.259
25471,0.34
25472,0.165
25473,0.198
25474,0.221
25475,0.323
25476,0.103
25477,0.0731
25478,0.15
25479,0.949
25480,0.221
25481,0.178
25482,0.167
25483,0.484
25484,0.101
25485,0.108
25486,0.0634
25487,0.362
25488,0.0936
25489,0.153
25490,0.153
25491,0.408
25492,0.151
25493,0.195
25494,0.327
25495,0.0812
25496,0.413
25497,0.153
25498,0.408
25499,0.103
25500,0.151
25501,0.327
25502,0.313
25503,0.198
25504,0.105
25505,0.108
25506,0.124
25507,0.0984
25508,0.559
25509,0.132
25510,0.109
25511,0.0812
25512,0.413
25513,0.0946
25514,0.101
25515,0.14
25516,0.79
25517,0.433
25518,0.13
25519,0.0863
25520,0.0931
25521,0.0931
25522,0.108
25523,0.238
25524,0.219
25525,0.114
25526,0.744
25527,0.166
25528,0.114
25529,0.744
25530,0.0931
25531,0.114
25532,0.151
25533,0.158
25534,0.127
25535,0.209
25536,0.151
25537,0.132
25538,0.209
25539,0.151
25540,0.127
25541,0.0605
25542,0.121
25543,0.0479
25544,0.0837
25545,0.0944
25546,0.0842
25547,0.12
25548,0.0845
25549,0.122
25550,0.109
25551,0.158
25552,0.109
25553,0.119
25554,0.129
25555,0.111
25556,0.0952
25557,0.325
25558,0.0744
25559,0.118
25560,0.0832
25561,0.189
25562,0.095
25563,0.113
25564,0.34
25565,0.158
25566,0.0834
25567,0.561
25568,0.249
25569,0.158
25570,0.114
25571,0.138
25572,0.181
25573,0.389
25574,0.189
25575,0.138
25576,0.111
25577,0.105
25578,0.158
25579,0.111
25580,0.575
25581,0.33
25582,0.408
25583,0.226
25584,0.353
25585,0.133
25586,0.605
25587,0.244
25588,0.123
25589,0.0338
25590,0.356
25591,0.118
25592,0.615
25593,0.076
25594,0.295
25595,0.319
25596,0.463
25597,0.0543
25598,0.111
25599,0.366
25600,0.534
25601,0.0605
25602,0.381
25603,0.132
25604,0.143
25605,0.128
25606,0.208
25607,0.114
25608,0.133
25609,0.213
25610,0.194
25611,0.0851
25612,0.111
25613,0.0671
25614,0.15
25615,0.252
25616,0.189
25617,0.272
25618,0.47
25619,0.383
25620,0.0627
25621,0.139
25622,0.113
25623,0.114
25624,0.432
25625,0.124
25626,0.114
25627,0.086
25628,0.538
25629,0.146
25630,0.313
25631,0.0943
25632,0.194
25633,0.847
25634,0.29
25635,0.538
25636,0.168
25637,0.181
25638,0.158
25639,0.318
25640,0.0852
25641,0.204
25642,0.116
25643,0.107
25644,0.101
25645,0.23
25646,0.368
25647,0.17
25648,0.111
25649,0.113
25650,0.46
25651,0.0971
25652,0.632
25653,0.21
25654,0.13
25655,0.23
25656,0.14
25657,0.18
25658,0.632
25659,0.159
25660,0.0917
25661,0.123
25662,0.338
25663,0.111
25664,0.0864
25665,0.622
25666,0.196
25667,0.101
25668,0.413
25669,0.142
25670,0.108
25671,0.892
25672,0.106
25673,0.336
25674,0.583
25675,0.425
25676,0.132
25677,0.0398
25678,0.16
25679,0.0708
25680,0.091
25681,
25682,0.118
25683,0.146
25684,0.559
25685,0.297
25686,0.164
25687,0.11
25688,0.0705
25689,0.17
25690,0.152
25691,0.0782
25692,0.0823
25693,0.206
25694,0.344
25695,0.0884
25696,0.105
25697,0.21
25698,0.427
25699,0.104
25700,0.0916
25701,0.14
25702,0.168
25703,0.28
25704,0.087
25705,0.0967
25706,0.15
25707,0.119
25708,0.0582
25709,0.133
25710,0.153
25711,0.0946
25712,0.542
25713,0.325
25714,0.269
25715,0.105
25716,0.377
25717,0.108
25718,0.19
25719,0.1
25720,0.0996
25721,0.162
25722,0.195
25723,0.482
25724,0.44
25725,0.104
25726,0.103
25727,0.433
25728,0.0838
25729,0.384
25730,0.281
25731,0.0944
25732,0.112
25733,0.112
25734,0.151
25735,0.189
25736,0.139
25737,0.143
25738,0.873
25739,0.274
25740,0.278
25741,0.155
25742,0.254
25743,0.312
25744,0.106
25745,0.181
25746,0.0944
25747,0.181
25748,
25749,0.115
25750,0.181
25751,0.11
25752,0.299
25753,0.208
25754,0.143
25755,
25756,0.231
25757,0.115
25758,0.122
25759,0.125
25760,0.163
25761,0.107
25762,
25763,0.091
25764,0.0599
25765,0.0975
25766,0.101
25767,0.269
25768,0.497
25769,0.323
25770,0.0881
25771,0.0992
25772,0.158
25773,0.0931
25774,0.1
25775,0.11
25776,0.158
25777,0.231
25778,0.0975
25779,0.366
25780,0.621
25781,0.269
25782,0.214
25783,0.111
25784,0.356
25785,0.146
25786,0.139
25787,0.168
25788,0.252
25789,0.114
25790,0.195
25791,0.195
25792,0.342
25793,0.179
25794,0.254
25795,0.132
25796,0.105
25797,0.108
25798,0.101
25799,0.129
25800,0.105
25801,0.0818
25802,0.111
25803,0.241
25804,0.241
25805,0.111
25806,0.0824
25807,0.0944
25808,0.327
25809,0.304
25810,0.107
25811,0.107
25812,0.238
25813,0.382
25814,0.114
25815,0.119
25816,0.135
25817,0.162
25818,0.1
25819,0.108
25820,0.189
25821,0.13
25822,0.0793
25823,0.182
25824,0.0897
25825,0.119
25826,0.74
25827,0.124
25828,0.111
25829,0.115
25830,0.159
25831,0.339
25832,0.17
25833,0.155
25834,0.949
25835,0.134
25836,0.209
25837,0.115
25838,0.679
25839,0.431
25840,0.109
25841,0.15
25842,0.108
25843,0.146
25844,0.742
25845,0.226
25846,0.078
25847,0.406
25848,0.098
25849,0.316
25850,
25851,0.349
25852,0.0944
25853,0.239
25854,0.342
25855,0.135
25856,0.107
25857,0.107
25858,0.173
25859,0.158
25860,0.151
25861,0.151
25862,0.105
25863,0.344
25864,0.13
25865,0.0944
25866,0.189
25867,0.167
25868,0.113
25869,0.0772
25870,0.144
25871,0.254
25872,0.0856
25873,0.114
25874,0.317
25875,0.194
25876,0.489
25877,0.14
25878,0.527
25879,0.113
25880,0.161
25881,0.106
25882,0.0836
25883,0.235
25884,0.0868
25885,0.123
25886,0.0927
25887,0.166
25888,0.242
25889,0.206
25890,0.178
25891,0.0955
25892,0.135
25893,0.178
25894,0.665
25895,0.151
25896,0.244
25897,0.1
25898,0.0568
25899,0.0975
25900,0.244
25901,0.588
25902,0.266
25903,0.383
25904,0.248
25905,0.118
25906,0.182
25907,0.439
25908,0.274
25909,0.167
25910,0.0749
25911,0.105
25912,0.417
25913,0.198
25914,0.108
25915,0.0816
25916,0.105
25917,0.121
25918,0.0897
25919,0.114
25920,0.242
25921,0.278
25922,0.0692
25923,0.217
25924,0.0952
25925,0.151
25926,0.133
25927,0.138
25928,0.0947
25929,0.323
25930,0.19
25931,0.734
25932,0.13
25933,0.375
25934,0.152
25935,0.699
25936,0.588
25937,0.0471
25938,0.0625
25939,0.101
25940,0.0726
25941,0.0712
25942,
25943,
25944,0.0712
25945,0.253
25946,0.149
25947,0.0866
25948,0.193
25949,
25950,0.113
25951,0.247
25952,0.157
25953,0.281
25954,0.344
25955,0.0637
25956,0.182
25957,0.114
25958,0.643
25959,0.47
25960,
25961,0.144
25962,0.0896
25963,0.342
25964,0.191
25965,0.119
25966,0.139
25967,0.0986
25968,0.151
25969,0.118
25970,0.183
25971,0.0848
25972,0.134
25973,0.315
25974,0.132
25975,0.0925
25976,0.527
25977,0.109
25978,0.0979
25979,0.254
25980,0.247
25981,0.129
25982,0.0982
25983,0.176
25984,0.856
25985,0.115
25986,0.383
25987,0.147
25988,0.099
25989,0.0579
25990,0.182
25991,0.113
25992,0.235
25993,0.0921
25994,0.111
25995,0.377
25996,0.151
25997,0.0839
25998,0.0615
25999,0.223
26000,0.111
26001,0.111
26002,0.149
26003,0.396
26004,0.0582
26005,0.0782
26006,0.114
26007,0.36
26008,0.183
26009,0.111
26010,0.0505
26011,0.0571
26012,0.0868
26013,0.159
26014,0.165
26015,0.115
26016,0.444
26017,0.0495
26018,0.11
26019,0.0834
26020,0.342
26021,0.439
26022,0.0779
26023,0.135
26024,0.164
26025,0.0575
26026,0.253
26027,0.213
26028,0.36
26029,0.102
26030,0.132
26031,0.0658
26032,0.23
26033,0.108
26034,0.143
26035,0.158
26036,0.336
26037,0.102
26038,0.114
26039,0.204
26040,0.0998
26041,0.111
26042,0.194
26043,0.213
26044,0.126
26045,0.152
26046,0.109
26047,
26048,0.0896
26049,0.366
26050,0.114
26051,0.46
26052,0.701
26053,0.109
26054,0.105
26055,0.137
26056,0.129
26057,0.433
26058,0.0558
26059,0.297
26060,0.5
26061,0.334
26062,0.166
26063,0.0755
26064,0.0898
26065,0.154
26066,0.139
26067,0.157
26068,0.147
26069,0.0947
26070,0.214
26071,0.109
26072,0.124
26073,0.357
26074,0.214
26075,0.157
26076,0.124
26077,0.151
26078,0.0944
26079,0.0793
26080,0.105
26081,0.112
26082,0.0558
26083,0.538
26084,0.29
26085,0.0944
26086,0.0558
26087,0.254
26088,0.23
26089,0.163
26090,0.107
26091,0.214
26092,0.193
26093,0.141
26094,0.137
26095,0.111
26096,0.1
26097,0.235
26098,0.342
26099,0.0944
26100,0.101
26101,0.131
26102,0.107
26103,0.158
26104,0.411
26105,0.164
26106,0.0795
26107,0.134
26108,0.493
26109,0.562
26110,0.698
26111,0.329
26112,0.141
26113,0.254
26114,0.0827
26115,0.103
26116,0.163
26117,0.0863
26118,0.0942
26119,0.463
26120,0.795
26121,0.121
26122,0.0756
26123,0.115
26124,0.0848
26125,0.101
26126,0.105
26127,0.132
26128,0.0309
26129,0.0703
26130,
26131,0.269
26132,0.137
26133,0.281
26134,0.0931
26135,0.0582
26136,0.0917
26137,0.347
26138,0.23
26139,0.119
26140,0.29
26141,0.23
26142,0.281
26143,0.114
26144,0.0856
26145,0.129
26146,0.118
26147,0.167
26148,0.949
26149,0.134
26150,0.168
26151,0.477
26152,0.106
26153,0.157
26154,0.339
26155,0.15
26156,0.0619
26157,0.252
26158,0.14
26159,0.107
26160,0.115
26161,0.118
26162,0.108
26163,0.086
26164,0.086
26165,0.334
26166,0.11
26167,0.15
26168,0.0772
26169,0.344
26170,0.139
26171,0.131
26172,0.117
26173,0.166
26174,0.168
26175,0.197
26176,0.165
26177,0.621
26178,0.213
26179,0.0936
26180,0.331
26181,0.175
26182,0.175
26183,0.159
26184,0.11
26185,0.104
26186,0.178
26187,0.166
26188,0.166
26189,0.316
26190,0.515
26191,0.187
26192,0.116
26193,0.0546
26194,0.102
26195,0.0729
26196,0.078
26197,0.0863
26198,0.325
26199,0.615
26200,0.415
26201,0.086
26202,0.219
26203,0.0982
26204,0.0936
26205,0.331
26206,0.175
26207,0.0689
26208,0.0471
26209,0.166
26210,0.116
26211,0.0942
26212,0.08
26213,0.126
26214,0.226
26215,0.118
26216,0.0768
26217,0.119
26218,0.224
26219,0.668
26220,0.163
26221,0.12
26222,0.191
26223,0.111
26224,0.166
26225,0.318
26226,0.151
26227,0.0921
26228,0.108
26229,0.342
26230,0.107
26231,0.249
26232,0.113
26233,0.266
26234,0.0426
26235,0.668
26236,0.892
26237,0.124
26238,0.302
26239,0.191
26240,0.318
26241,0.126
26242,0.342
26243,0.113
26244,0.13
26245,0.249
26246,0.698
26247,0.13
26248,0.534
26249,0.0952
26250,0.178
26251,0.158
26252,0.0705
26253,0.126
26254,0.14
26255,0.154
26256,0.951
26257,0.26
26258,0.19
26259,0.348
26260,0.213
26261,0.0753
26262,0.0914
26263,0.0931
26264,0.153
26265,0.108
26266,0.542
26267,0.562
26268,0.325
26269,0.165
26270,0.276
26271,0.193
26272,0.179
26273,0.11
26274,0.231
26275,0.189
26276,0.272
26277,0.109
26278,0.382
26279,0.0992
26280,0.195
26281,0.116
26282,0.415
26283,0.109
26284,0.114
26285,0.11
26286,0.135
26287,0.114
26288,0.0917
26289,0.0637
26290,0.136
26291,0.132
26292,
26293,0.269
26294,0.106
26295,0.101
26296,
26297,0.132
26298,0.106
26299,0.442
26300,0.082
26301,0.285
26302,0.731
26303,0.159
26304,0.643
26305,0.325
26306,0.365
26307,0.364
26308,0.123
26309,0.123
26310,0.136
26311,0.326
26312,0.117
26313,0.111
26314,0.133
26315,0.13
26316,0.464
26317,0.115
26318,0.45
26319,0.0479
26320,0.0479
26321,0.259
26322,0.21
26323,0.106
26324,0.357
26325,0.153
26326,0.107
26327,0.342
26328,0.119
26329,0.119
26330,0.107
26331,0.107
26332,0.342
26333,0.0944
26334,0.123
26335,0.342
26336,0.342
26337,0.357
26338,0.104
26339,0.552
26340,0.119
26341,0.482
26342,0.137
26343,0.152
26344,0.138
26345,0.195
26346,0.164
26347,0.115
26348,0.107
26349,0.361
26350,0.0625
26351,0.357
26352,0.0898
26353,0.13
26354,0.0984
26355,0.238
26356,0.142
26357,0.0631
26358,0.157
26359,0.357
26360,0.429
26361,0.23
26362,0.115
26363,0.334
26364,0.0832
26365,0.138
26366,0.254
26367,0.0649
26368,0.135
26369,0.114
26370,0.127
26371,0.267
26372,0.304
26373,0.146
26374,0.146
26375,0.066
26376,0.066
26377,0.329
26378,0.329
26379,0.429
26380,0.429
26381,0.278
26382,0.117
26383,0.117
26384,0.146
26385,0.066
26386,0.132
26387,0.226
26388,0.293
26389,0.129
26390,0.329
26391,0.111
26392,0.429
26393,0.117
26394,0.098
26395,0.276
26396,0.117
26397,0.182
26398,0.118
26399,0.0669
26400,0.11
26401,0.103
26402,0.0695
26403,0.411
26404,0.143
26405,0.167
26406,0.106
26407,0.134
26408,0.13
26409,0.296
26410,0.128
26411,0.0737
26412,0.16
26413,0.129
26414,0.154
26415,0.0981
26416,0.285
26417,0.114
26418,0.0929
26419,0.0939
26420,0.126
26421,0.356
26422,0.429
26423,0.0756
26424,0.114
26425,0.124
26426,0.252
26427,0.144
26428,0.0462
26429,0.0845
26430,0.0845
26431,0.0845
26432,0.144
26433,0.409
26434,0.527
26435,0.132
26436,0.125
26437,
26438,0.199
26439,0.241
26440,0.116
26441,0.108
26442,0.4
26443,0.389
26444,0.152
26445,0.143
26446,0.118
26447,0.323
26448,0.152
26449,0.143
26450,0.145
26451,0.102
26452,0.362
26453,0.138
26454,0.141
26455,0.0571
26456,0.253
26457,0.111
26458,0.0942
26459,0.112
26460,0.114
26461,0.269
26462,0.431
26463,0.113
26464,0.104
26465,0.252
26466,0.115
26467,0.247
26468,0.109
26469,0.131
26470,0.334
26471,0.206
26472,0.193
26473,0.272
26474,0.0637
26475,0.241
26476,0.126
26477,0.0947
26478,0.0917
26479,0.353
26480,0.142
26481,0.18
26482,0.11
26483,0.443
26484,0.185
26485,0.0863
26486,0.142
26487,0.296
26488,0.949
26489,0.14
26490,0.548
26491,0.11
26492,0.128
26493,0.111
26494,0.167
26495,0.132
26496,0.11
26497,0.1
26498,0.152
26499,0.193
26500,0.104
26501,0.142
26502,0.112
26503,0.0947
26504,0.114
26505,0.118
26506,0.548
26507,0.128
26508,0.443
26509,0.362
26510,0.138
26511,0.949
26512,0.252
26513,0.0917
26514,0.431
26515,0.0942
26516,0.107
26517,0.643
26518,0.115
26519,0.119
26520,0.137
26521,0.115
26522,0.087
26523,0.748
26524,0.362
26525,0.189
26526,0.169
26527,0.417
26528,0.538
26529,0.158
26530,0.23
26531,0.0744
26532,0.164
26533,0.339
26534,0.12
26535,0.126
26536,0.299
26537,0.0897
26538,0.057
26539,0.351
26540,0.329
26541,0.249
26542,0.196
26543,0.114
26544,0.181
26545,0.32
26546,0.119
26547,0.118
26548,0.0806
26549,0.127
26550,0.358
26551,0.396
26552,0.274
26553,0.113
26554,0.0832
26555,0.151
26556,0.303
26557,0.105
26558,0.221
26559,0.561
26560,0.132
26561,
26562,0.102
26563,0.13
26564,0.241
26565,0.275
26566,0.223
26567,0.107
26568,0.126
26569,0.114
26570,0.0462
26571,0.375
26572,0.329
26573,0.108
26574,0.534
26575,0.253
26576,0.0916
26577,0.0575
26578,0.101
26579,0.133
26580,0.207
26581,0.712
26582,0.278
26583,0.192
26584,0.0857
26585,0.594
26586,0.318
26587,0.107
26588,0.132
26589,0.0726
26590,0.181
26591,0.131
26592,0.111
26593,0.122
26594,0.0838
26595,0.13
26596,0.111
26597,0.0632
26598,0.262
26599,0.137
26600,0.108
26601,0.176
26602,0.109
26603,0.357
26604,0.176
26605,0.109
26606,0.162
26607,0.329
26608,0.381
26609,0.101
26610,0.132
26611,0.0964
26612,0.111
26613,0.103
26614,0.132
26615,0.128
26616,0.116
26617,0.048
26618,0.21
26619,0.15
26620,0.11
26621,0.197
26622,0.103
26623,0.1
26624,0.105
26625,0.604
26626,0.121
26627,0.104
26628,0.132
26629,0.0844
26630,0.121
26631,0.604
26632,0.0703
26633,0.121
26634,0.0871
26635,0.111
26636,0.111
26637,0.111
26638,0.0871
26639,0.0871
26640,0.0871
26641,0.145
26642,0.111
26643,0.108
26644,0.0829
26645,0.174
26646,0.174
26647,0.111
26648,0.0829
26649,0.0871
26650,0.111
26651,0.0829
26652,0.409
26653,0.106
26654,0.253
26655,0.361
26656,0.115
26657,0.0959
26658,0.074
26659,0.135
26660,0.246
26661,0.133
26662,0.11
26663,0.357
26664,0.107
26665,0.107
26666,0.527
26667,0.527
26668,0.301
26669,0.301
26670,0.113
26671,0.113
26672,0.253
26673,0.253
