,popularity
10041,81.0
10042,76.0
10043,63.0
10044,78.0
10045,46.0
10046,61.0
10047,60.0
10048,71.0
10049,71.0
10050,70.0
10051,37.0
10052,49.0
10053,44.0
10054,40.0
10055,82.0
10056,50.0
10057,68.0
10058,75.0
10059,72.0
10060,69.0
10061,76.0
10062,40.0
10063,55.0
10064,86.0
10065,37.0
10066,62.0
10067,72.0
10068,56.0
10069,75.0
10070,
10071,57.0
10072,80.0
10073,76.0
10074,78.0
10075,37.0
10076,67.0
10077,58.0
10078,58.0
10079,53.0
10080,62.0
10081,58.0
10082,66.0
10083,79.0
10084,
10085,51.0
10086,55.0
10087,50.0
10088,67.0
10089,55.0
10090,71.0
10091,62.0
10092,61.0
10093,66.0
10094,61.0
10095,60.0
10096,63.0
10097,78.0
10098,63.0
10099,54.0
10100,70.0
10101,72.0
10102,73.0
10103,78.0
10104,60.0
10105,54.0
10106,68.0
10107,50.0
10108,44.0
10109,1.0
10110,69.0
10111,53.0
10112,65.0
10113,36.0
10114,42.0
10115,68.0
10116,4.0
10117,58.0
10118,54.0
10119,62.0
10120,53.0
10121,61.0
10122,40.0
10123,84.0
10124,72.0
10125,63.0
10126,70.0
10127,54.0
10128,70.0
10129,56.0
10130,83.0
10131,66.0
10132,67.0
10133,52.0
10134,52.0
10135,76.0
10136,78.0
10137,75.0
10138,79.0
10139,70.0
10140,67.0
10141,47.0
10142,81.0
10143,44.0
10144,27.0
10145,80.0
10146,52.0
10147,76.0
10148,58.0
10149,68.0
10150,71.0
10151,59.0
10152,58.0
10153,52.0
10154,52.0
10155,81.0
10156,79.0
10157,56.0
10158,64.0
10159,73.0
10160,71.0
10161,45.0
10162,62.0
10163,82.0
10164,67.0
10165,57.0
10166,73.0
10167,56.0
10168,40.0
10169,76.0
10170,51.0
10171,64.0
10172,49.0
10173,59.0
10174,76.0
10175,50.0
10176,59.0
10177,46.0
10178,62.0
10179,56.0
10180,56.0
10181,67.0
10182,66.0
10183,55.0
10184,51.0
10185,78.0
10186,77.0
10187,36.0
10188,76.0
10189,62.0
10190,65.0
10191,66.0
10192,42.0
10193,70.0
10194,71.0
10195,32.0
10196,76.0
10197,29.0
10198,54.0
10199,62.0
10200,65.0
10201,75.0
10202,53.0
10203,80.0
10204,56.0
10205,63.0
10206,75.0
10207,77.0
10208,73.0
10209,65.0
10210,81.0
10211,79.0
10212,73.0
10213,71.0
10214,60.0
10215,69.0
10216,70.0
10217,38.0
10218,63.0
10219,62.0
10220,58.0
10221,57.0
10222,64.0
10223,72.0
10224,74.0
10225,58.0
10226,63.0
10227,70.0
10228,53.0
10229,72.0
10230,66.0
10231,85.0
10232,53.0
10233,81.0
10234,66.0
10235,72.0
10236,73.0
10237,78.0
10238,76.0
10239,57.0
10240,72.0
10241,71.0
10242,81.0
10243,76.0
10244,61.0
10245,73.0
10246,37.0
10247,68.0
10248,84.0
10249,35.0
10250,75.0
10251,31.0
10252,62.0
10253,63.0
10254,80.0
10255,53.0
10256,75.0
10257,57.0
10258,70.0
10259,81.0
10260,42.0
10261,74.0
10262,62.0
10263,78.0
10264,59.0
10265,57.0
10266,62.0
10267,78.0
10268,47.0
10269,50.0
10270,46.0
10271,88.0
10272,44.0
10273,82.0
10274,80.0
10275,71.0
10276,80.0
10277,48.0
10278,69.0
10279,76.0
10280,63.0
10281,59.0
10282,58.0
10283,68.0
10284,40.0
10285,69.0
10286,73.0
10287,83.0
10288,59.0
10289,81.0
10290,76.0
10291,71.0
10292,79.0
10293,80.0
10294,81.0
10295,48.0
10296,71.0
10297,73.0
10298,74.0
10299,57.0
10300,60.0
10301,59.0
10302,59.0
10303,66.0
10304,79.0
10305,78.0
10306,70.0
10307,67.0
10308,40.0
10309,78.0
10310,4.0
10311,74.0
10312,68.0
10313,71.0
10314,72.0
10315,72.0
10316,54.0
10317,85.0
10318,55.0
10319,46.0
10320,50.0
10321,70.0
10322,46.0
10323,79.0
10324,85.0
10325,69.0
10326,58.0
10327,53.0
10328,
10329,59.0
10330,77.0
10331,5.0
10332,55.0
10333,72.0
10334,78.0
10335,61.0
10336,52.0
10337,64.0
10338,61.0
10339,72.0
10340,57.0
10341,65.0
10342,76.0
10343,29.0
10344,73.0
10345,52.0
10346,78.0
10347,54.0
10348,58.0
10349,34.0
10350,72.0
10351,57.0
10352,83.0
10353,60.0
10354,40.0
10355,77.0
10356,64.0
10357,51.0
10358,4.0
10359,58.0
10360,62.0
10361,66.0
10362,66.0
10363,56.0
10364,48.0
10365,61.0
10366,62.0
10367,83.0
10368,68.0
10369,57.0
10370,70.0
10371,67.0
10372,48.0
10373,45.0
10374,87.0
10375,69.0
10376,74.0
10377,69.0
10378,31.0
10379,75.0
10380,67.0
10381,65.0
10382,75.0
10383,79.0
10384,67.0
10385,73.0
10386,60.0
10387,33.0
10388,56.0
10389,48.0
10390,46.0
10391,61.0
10392,58.0
10393,46.0
10394,79.0
10395,50.0
10396,61.0
10397,69.0
10398,75.0
10399,67.0
10400,76.0
10401,68.0
10402,25.0
10403,62.0
10404,82.0
10405,76.0
10406,67.0
10407,55.0
10408,56.0
10409,61.0
10410,72.0
10411,59.0
10412,71.0
10413,54.0
10414,4.0
10415,63.0
10416,73.0
10417,62.0
10418,0.0
10419,60.0
10420,67.0
10421,79.0
10422,27.0
10423,75.0
10424,62.0
10425,62.0
10426,69.0
10427,76.0
10428,65.0
10429,40.0
10430,48.0
10431,75.0
10432,73.0
10433,57.0
10434,62.0
10435,73.0
10436,82.0
10437,71.0
10438,37.0
10439,86.0
10440,79.0
10441,54.0
10442,63.0
10443,74.0
10444,74.0
10445,74.0
10446,78.0
10447,85.0
10448,53.0
10449,56.0
10450,76.0
10451,85.0
10452,72.0
10453,64.0
10454,66.0
10455,79.0
10456,68.0
10457,76.0
10458,68.0
10459,74.0
10460,78.0
10461,84.0
10462,67.0
10463,53.0
10464,49.0
10465,68.0
10466,63.0
10467,34.0
10468,75.0
10469,54.0
10470,54.0
10471,59.0
10472,26.0
10473,16.0
10474,48.0
10475,39.0
10476,
10477,46.0
10478,45.0
10479,34.0
10480,10.0
10481,44.0
10482,27.0
10483,37.0
10484,66.0
10485,62.0
10486,76.0
10487,66.0
10488,57.0
10489,69.0
10490,81.0
10491,63.0
10492,76.0
10493,57.0
10494,76.0
10495,
10496,76.0
10497,82.0
10498,72.0
10499,61.0
10500,68.0
10501,71.0
10502,62.0
10503,56.0
10504,74.0
10505,75.0
10506,63.0
10507,45.0
10508,79.0
10509,63.0
10510,66.0
10511,78.0
10512,78.0
10513,71.0
10514,62.0
10515,68.0
10516,66.0
10517,54.0
10518,62.0
10519,56.0
10520,
10521,52.0
10522,76.0
10523,65.0
10524,54.0
10525,67.0
10526,79.0
10527,75.0
10528,64.0
10529,64.0
10530,73.0
10531,69.0
10532,54.0
10533,61.0
10534,76.0
10535,44.0
10536,59.0
10537,60.0
10538,57.0
10539,61.0
10540,44.0
10541,87.0
10542,62.0
10543,86.0
10544,84.0
10545,67.0
10546,85.0
10547,50.0
10548,46.0
10549,55.0
10550,82.0
10551,85.0
10552,81.0
10553,74.0
10554,74.0
10555,61.0
10556,54.0
10557,60.0
10558,62.0
10559,66.0
10560,79.0
10561,72.0
10562,70.0
10563,60.0
10564,83.0
10565,64.0
10566,54.0
10567,67.0
10568,82.0
10569,67.0
10570,12.0
10571,57.0
10572,67.0
10573,61.0
10574,79.0
10575,66.0
10576,72.0
10577,82.0
10578,35.0
10579,35.0
10580,50.0
10581,88.0
10582,68.0
10583,66.0
10584,58.0
10585,58.0
10586,68.0
10587,61.0
10588,57.0
10589,77.0
10590,71.0
10591,66.0
10592,75.0
10593,68.0
10594,75.0
10595,75.0
10596,75.0
10597,67.0
10598,68.0
10599,66.0
10600,54.0
10601,72.0
10602,65.0
10603,65.0
10604,72.0
10605,83.0
10606,56.0
10607,66.0
10608,64.0
10609,75.0
10610,65.0
10611,79.0
10612,46.0
10613,
10614,50.0
10615,56.0
10616,55.0
10617,73.0
10618,61.0
10619,63.0
10620,75.0
10621,83.0
10622,83.0
10623,61.0
10624,66.0
10625,54.0
10626,63.0
10627,55.0
10628,63.0
10629,67.0
10630,0.0
10631,59.0
10632,86.0
10633,60.0
10634,45.0
10635,47.0
10636,54.0
10637,37.0
10638,0.0
10639,47.0
10640,74.0
10641,62.0
10642,60.0
10643,60.0
10644,57.0
10645,
10646,46.0
10647,60.0
10648,
10649,54.0
10650,61.0
10651,46.0
10652,66.0
10653,78.0
10654,85.0
10655,64.0
10656,64.0
10657,45.0
10658,81.0
10659,74.0
10660,80.0
10661,66.0
10662,50.0
10663,70.0
10664,3.0
10665,79.0
10666,63.0
10667,
10668,70.0
10669,71.0
10670,71.0
10671,75.0
10672,58.0
10673,51.0
10674,56.0
10675,68.0
10676,71.0
10677,73.0
10678,44.0
10679,85.0
10680,44.0
10681,79.0
10682,44.0
10683,44.0
10684,54.0
10685,53.0
10686,59.0
10687,72.0
10688,61.0
10689,70.0
10690,64.0
10691,77.0
10692,64.0
10693,79.0
10694,56.0
10695,82.0
10696,57.0
10697,84.0
10698,70.0
10699,84.0
10700,77.0
10701,85.0
10702,61.0
10703,65.0
10704,65.0
10705,38.0
10706,52.0
10707,81.0
10708,62.0
10709,57.0
10710,48.0
10711,70.0
10712,76.0
10713,66.0
10714,71.0
10715,62.0
10716,45.0
10717,80.0
10718,62.0
10719,65.0
10720,46.0
10721,47.0
10722,50.0
10723,60.0
10724,82.0
10725,43.0
10726,43.0
10727,69.0
10728,81.0
10729,75.0
10730,71.0
10731,76.0
10732,68.0
10733,53.0
10734,70.0
10735,66.0
10736,54.0
10737,66.0
10738,61.0
10739,86.0
10740,50.0
10741,61.0
10742,70.0
10743,81.0
10744,61.0
10745,85.0
10746,
10747,
10748,71.0
10749,63.0
10750,78.0
10751,78.0
10752,74.0
10753,59.0
10754,61.0
10755,68.0
10756,45.0
10757,55.0
10758,
10759,79.0
10760,59.0
10761,82.0
10762,44.0
10763,72.0
10764,42.0
10765,51.0
10766,52.0
10767,61.0
10768,81.0
10769,36.0
10770,66.0
10771,65.0
10772,42.0
10773,46.0
10774,69.0
10775,65.0
10776,79.0
10777,72.0
10778,69.0
10779,57.0
10780,59.0
10781,52.0
10782,56.0
10783,79.0
10784,64.0
10785,78.0
10786,63.0
10787,56.0
10788,65.0
10789,54.0
10790,66.0
10791,47.0
10792,56.0
10793,74.0
10794,65.0
10795,69.0
10796,72.0
10797,65.0
10798,51.0
10799,68.0
10800,79.0
10801,73.0
10802,55.0
10803,75.0
10804,60.0
10805,74.0
10806,42.0
10807,35.0
10808,76.0
10809,59.0
10810,61.0
10811,57.0
10812,70.0
10813,53.0
10814,68.0
10815,19.0
10816,62.0
10817,62.0
10818,85.0
10819,46.0
10820,73.0
10821,69.0
10822,85.0
10823,69.0
10824,53.0
10825,70.0
10826,66.0
10827,65.0
10828,63.0
10829,63.0
10830,66.0
10831,79.0
10832,46.0
10833,46.0
10834,69.0
10835,84.0
10836,40.0
10837,67.0
10838,55.0
10839,62.0
10840,7.0
10841,75.0
10842,45.0
10843,77.0
10844,77.0
10845,3.0
10846,3.0
10847,57.0
10848,72.0
10849,74.0
10850,57.0
10851,64.0
10852,71.0
10853,43.0
10854,43.0
10855,80.0
10856,53.0
10857,71.0
10858,76.0
10859,69.0
10860,50.0
10861,80.0
10862,67.0
10863,54.0
10864,53.0
10865,71.0
10866,63.0
10867,63.0
10868,67.0
10869,72.0
10870,72.0
10871,72.0
10872,70.0
10873,55.0
10874,80.0
10875,79.0
10876,81.0
10877,69.0
10878,79.0
10879,82.0
10880,79.0
10881,72.0
10882,72.0
10883,74.0
10884,69.0
10885,81.0
10886,70.0
10887,66.0
10888,64.0
10889,74.0
10890,82.0
10891,84.0
10892,67.0
10893,81.0
10894,81.0
10895,78.0
10896,52.0
10897,80.0
10898,68.0
10899,80.0
10900,71.0
10901,82.0
10902,79.0
10903,71.0
10904,78.0
10905,78.0
10906,72.0
10907,65.0
10908,54.0
10909,66.0
10910,70.0
10911,69.0
10912,51.0
10913,83.0
10914,57.0
10915,70.0
10916,62.0
10917,78.0
10918,76.0
10919,69.0
10920,87.0
10921,60.0
10922,71.0
10923,73.0
10924,56.0
10925,66.0
10926,63.0
10927,73.0
10928,72.0
10929,69.0
10930,72.0
10931,73.0
10932,69.0
10933,66.0
10934,69.0
10935,72.0
10936,78.0
10937,72.0
10938,69.0
10939,69.0
10940,72.0
10941,79.0
10942,79.0
10943,72.0
10944,58.0
10945,78.0
10946,81.0
10947,56.0
10948,89.0
10949,79.0
10950,49.0
10951,79.0
10952,67.0
10953,82.0
10954,67.0
10955,51.0
10956,75.0
10957,57.0
10958,69.0
10959,70.0
10960,56.0
10961,67.0
10962,60.0
10963,70.0
10964,82.0
10965,
10966,71.0
10967,66.0
10968,86.0
10969,75.0
10970,58.0
10971,76.0
10972,58.0
10973,66.0
10974,61.0
10975,67.0
10976,73.0
10977,66.0
10978,69.0
10979,72.0
10980,79.0
10981,70.0
10982,71.0
10983,80.0
10984,73.0
10985,74.0
10986,55.0
10987,71.0
10988,74.0
10989,82.0
10990,72.0
10991,78.0
10992,71.0
10993,55.0
10994,71.0
10995,78.0
10996,68.0
10997,68.0
10998,68.0
10999,60.0
11000,60.0
11001,81.0
11002,81.0
11003,68.0
11004,71.0
11005,78.0
11006,69.0
11007,71.0
11008,71.0
11009,82.0
11010,82.0
11011,81.0
11012,60.0
11013,81.0
11014,66.0
11015,79.0
11016,67.0
11017,53.0
11018,75.0
11019,82.0
11020,72.0
11021,70.0
11022,77.0
11023,83.0
11024,66.0
11025,79.0
11026,76.0
11027,76.0
11028,71.0
11029,71.0
11030,69.0
11031,58.0
11032,67.0
11033,72.0
11034,72.0
11035,62.0
11036,62.0
11037,79.0
11038,70.0
11039,68.0
11040,65.0
11041,65.0
11042,81.0
11043,74.0
11044,61.0
11045,64.0
11046,68.0
11047,80.0
11048,67.0
11049,70.0
11050,70.0
11051,68.0
11052,64.0
11053,56.0
11054,61.0
11055,79.0
11056,70.0
11057,85.0
11058,73.0
11059,58.0
11060,80.0
11061,57.0
11062,70.0
11063,64.0
11064,48.0
11065,54.0
11066,77.0
11067,50.0
11068,74.0
11069,61.0
11070,65.0
11071,70.0
11072,72.0
11073,78.0
11074,67.0
11075,65.0
11076,67.0
11077,65.0
11078,59.0
11079,51.0
11080,48.0
11081,51.0
11082,66.0
11083,75.0
11084,44.0
11085,53.0
11086,52.0
11087,0.0
11088,72.0
11089,78.0
11090,78.0
11091,59.0
11092,50.0
11093,75.0
11094,27.0
11095,63.0
11096,68.0
11097,71.0
11098,57.0
11099,67.0
11100,50.0
11101,80.0
11102,65.0
11103,76.0
11104,73.0
11105,63.0
11106,84.0
11107,62.0
11108,59.0
11109,60.0
11110,55.0
11111,81.0
11112,77.0
11113,82.0
11114,63.0
11115,54.0
11116,66.0
11117,51.0
11118,50.0
11119,76.0
11120,74.0
11121,61.0
11122,78.0
11123,56.0
11124,59.0
11125,28.0
11126,69.0
11127,51.0
11128,44.0
11129,61.0
11130,82.0
11131,65.0
11132,80.0
11133,59.0
11134,68.0
11135,42.0
11136,62.0
11137,32.0
11138,61.0
11139,75.0
11140,71.0
11141,74.0
11142,83.0
11143,81.0
11144,76.0
11145,64.0
11146,70.0
11147,62.0
11148,63.0
11149,77.0
11150,60.0
11151,59.0
11152,76.0
11153,66.0
11154,80.0
11155,71.0
11156,69.0
11157,70.0
11158,53.0
11159,35.0
11160,67.0
11161,47.0
11162,79.0
11163,73.0
11164,60.0
11165,70.0
11166,69.0
11167,78.0
11168,56.0
11169,76.0
11170,72.0
11171,68.0
11172,59.0
11173,52.0
11174,63.0
11175,68.0
11176,86.0
11177,48.0
11178,71.0
11179,66.0
11180,65.0
11181,78.0
11182,69.0
11183,69.0
11184,78.0
11185,73.0
11186,67.0
11187,76.0
11188,75.0
11189,43.0
11190,62.0
11191,57.0
11192,37.0
11193,44.0
11194,77.0
11195,57.0
11196,68.0
11197,59.0
11198,65.0
11199,72.0
11200,69.0
11201,56.0
11202,
11203,51.0
11204,83.0
11205,46.0
11206,53.0
11207,64.0
11208,72.0
11209,74.0
11210,53.0
11211,58.0
11212,22.0
11213,70.0
11214,65.0
11215,41.0
11216,79.0
11217,65.0
11218,24.0
11219,29.0
11220,63.0
11221,49.0
11222,52.0
11223,85.0
11224,76.0
11225,56.0
11226,66.0
11227,16.0
11228,68.0
11229,67.0
11230,68.0
11231,46.0
11232,41.0
11233,44.0
11234,50.0
11235,80.0
11236,28.0
11237,54.0
11238,54.0
11239,36.0
11240,41.0
11241,73.0
11242,56.0
11243,85.0
11244,56.0
11245,68.0
11246,50.0
11247,48.0
11248,39.0
11249,41.0
11250,52.0
11251,59.0
11252,58.0
11253,60.0
11254,74.0
11255,61.0
11256,54.0
11257,51.0
11258,51.0
11259,68.0
11260,61.0
11261,40.0
11262,46.0
11263,67.0
11264,39.0
11265,72.0
11266,67.0
11267,58.0
11268,57.0
11269,48.0
11270,67.0
11271,43.0
11272,68.0
11273,62.0
11274,38.0
11275,63.0
11276,52.0
11277,50.0
11278,57.0
11279,56.0
11280,48.0
11281,50.0
11282,67.0
11283,52.0
11284,47.0
11285,44.0
11286,57.0
11287,45.0
11288,70.0
11289,83.0
11290,44.0
11291,38.0
11292,50.0
11293,51.0
11294,87.0
11295,64.0
11296,66.0
11297,28.0
11298,79.0
11299,68.0
11300,59.0
11301,68.0
11302,84.0
11303,79.0
11304,73.0
11305,65.0
11306,57.0
11307,79.0
11308,79.0
11309,68.0
11310,78.0
11311,67.0
11312,80.0
11313,72.0
11314,56.0
11315,85.0
11316,59.0
11317,69.0
11318,76.0
11319,73.0
11320,62.0
11321,66.0
11322,72.0
11323,69.0
11324,78.0
11325,77.0
11326,61.0
11327,81.0
11328,40.0
11329,46.0
11330,62.0
11331,41.0
11332,39.0
11333,74.0
11334,63.0
11335,51.0
11336,84.0
11337,64.0
11338,76.0
11339,68.0
11340,53.0
11341,73.0
11342,56.0
11343,72.0
11344,71.0
11345,35.0
11346,72.0
11347,38.0
11348,62.0
11349,78.0
11350,64.0
11351,88.0
11352,88.0
11353,75.0
11354,82.0
11355,82.0
11356,76.0
11357,81.0
11358,61.0
11359,44.0
11360,85.0
11361,76.0
11362,61.0
11363,62.0
11364,70.0
11365,71.0
11366,52.0
11367,75.0
11368,76.0
11369,78.0
11370,0.0
11371,64.0
11372,76.0
11373,54.0
11374,57.0
11375,51.0
11376,39.0
11377,38.0
11378,61.0
11379,61.0
11380,52.0
11381,73.0
11382,47.0
11383,3.0
11384,56.0
11385,58.0
11386,53.0
11387,61.0
11388,64.0
11389,75.0
11390,40.0
11391,68.0
11392,28.0
11393,66.0
11394,59.0
11395,59.0
11396,
11397,56.0
11398,58.0
11399,81.0
11400,71.0
11401,
11402,66.0
11403,67.0
11404,76.0
11405,70.0
11406,73.0
11407,85.0
11408,69.0
11409,72.0
11410,72.0
11411,77.0
11412,79.0
11413,67.0
11414,86.0
11415,61.0
11416,54.0
11417,58.0
11418,55.0
11419,53.0
11420,59.0
11421,61.0
11422,55.0
11423,69.0
11424,85.0
11425,54.0
11426,39.0
11427,73.0
11428,79.0
11429,68.0
11430,59.0
11431,47.0
11432,67.0
11433,85.0
11434,56.0
11435,85.0
11436,73.0
11437,87.0
11438,62.0
11439,40.0
11440,70.0
11441,39.0
11442,84.0
11443,68.0
11444,45.0
11445,88.0
11446,70.0
11447,50.0
11448,75.0
11449,70.0
11450,75.0
11451,55.0
11452,63.0
11453,66.0
11454,58.0
11455,51.0
11456,57.0
11457,45.0
11458,83.0
11459,73.0
11460,64.0
11461,76.0
11462,81.0
11463,57.0
11464,64.0
11465,78.0
11466,76.0
11467,52.0
11468,50.0
11469,66.0
11470,71.0
11471,67.0
11472,70.0
11473,67.0
11474,62.0
11475,81.0
11476,77.0
11477,51.0
11478,63.0
11479,39.0
11480,
11481,65.0
11482,55.0
11483,85.0
11484,67.0
11485,72.0
11486,79.0
11487,79.0
11488,52.0
11489,72.0
11490,65.0
11491,60.0
11492,69.0
11493,68.0
11494,55.0
11495,69.0
11496,62.0
11497,57.0
11498,76.0
11499,68.0
11500,72.0
11501,58.0
11502,66.0
11503,68.0
11504,70.0
11505,69.0
11506,74.0
11507,64.0
11508,45.0
11509,85.0
11510,68.0
11511,58.0
11512,40.0
11513,73.0
11514,54.0
11515,33.0
11516,56.0
11517,56.0
11518,
11519,56.0
11520,54.0
11521,33.0
11522,78.0
11523,78.0
11524,71.0
11525,71.0
11526,56.0
11527,74.0
11528,
11529,54.0
11530,61.0
11531,78.0
11532,71.0
11533,79.0
11534,74.0
11535,71.0
11536,62.0
11537,55.0
11538,35.0
11539,63.0
11540,69.0
11541,79.0
11542,62.0
11543,63.0
11544,39.0
11545,72.0
11546,71.0
11547,51.0
11548,67.0
11549,76.0
11550,43.0
11551,63.0
11552,52.0
11553,50.0
11554,25.0
11555,76.0
11556,62.0
11557,55.0
11558,46.0
11559,81.0
11560,69.0
11561,83.0
11562,51.0
11563,78.0
11564,72.0
11565,70.0
11566,65.0
11567,62.0
11568,72.0
11569,59.0
11570,73.0
11571,74.0
11572,58.0
11573,46.0
11574,61.0
11575,80.0
11576,48.0
11577,65.0
11578,66.0
11579,40.0
11580,82.0
11581,79.0
11582,79.0
11583,56.0
11584,21.0
11585,56.0
11586,60.0
11587,74.0
11588,82.0
11589,74.0
11590,72.0
11591,57.0
11592,85.0
11593,77.0
11594,
11595,69.0
11596,88.0
11597,47.0
11598,32.0
11599,60.0
11600,67.0
11601,66.0
11602,73.0
11603,
11604,84.0
11605,51.0
11606,33.0
11607,57.0
11608,66.0
11609,64.0
11610,76.0
11611,76.0
11612,57.0
11613,58.0
11614,79.0
11615,83.0
11616,82.0
11617,66.0
11618,78.0
11619,84.0
11620,1.0
11621,69.0
11622,80.0
11623,83.0
11624,58.0
11625,69.0
11626,74.0
11627,73.0
11628,82.0
11629,76.0
11630,52.0
11631,52.0
11632,68.0
11633,70.0
11634,53.0
11635,59.0
11636,86.0
11637,82.0
11638,74.0
11639,81.0
11640,86.0
11641,71.0
11642,78.0
11643,74.0
11644,68.0
11645,72.0
11646,80.0
11647,73.0
11648,70.0
11649,72.0
11650,68.0
11651,67.0
11652,69.0
11653,73.0
11654,78.0
11655,63.0
11656,80.0
11657,74.0
11658,84.0
11659,76.0
11660,79.0
11661,73.0
11662,74.0
11663,71.0
11664,81.0
11665,84.0
11666,72.0
11667,61.0
11668,69.0
11669,76.0
11670,63.0
11671,72.0
11672,68.0
11673,67.0
11674,66.0
11675,77.0
11676,76.0
11677,64.0
11678,64.0
11679,67.0
11680,59.0
11681,73.0
11682,76.0
11683,
11684,73.0
11685,79.0
11686,64.0
11687,80.0
11688,80.0
11689,79.0
11690,68.0
11691,65.0
11692,75.0
11693,71.0
11694,61.0
11695,74.0
11696,67.0
11697,63.0
11698,72.0
11699,84.0
11700,84.0
11701,50.0
11702,77.0
11703,50.0
11704,67.0
11705,69.0
11706,57.0
11707,58.0
11708,51.0
11709,78.0
11710,66.0
11711,
11712,73.0
11713,70.0
11714,68.0
11715,76.0
11716,56.0
11717,70.0
11718,75.0
11719,53.0
11720,67.0
11721,60.0
11722,63.0
11723,70.0
11724,19.0
11725,74.0
11726,73.0
11727,80.0
11728,62.0
11729,54.0
11730,29.0
11731,52.0
11732,76.0
11733,85.0
11734,76.0
11735,82.0
11736,69.0
11737,81.0
11738,54.0
11739,66.0
11740,86.0
11741,75.0
11742,69.0
11743,65.0
11744,50.0
11745,26.0
11746,56.0
11747,81.0
11748,68.0
11749,44.0
11750,71.0
11751,53.0
11752,53.0
11753,64.0
11754,59.0
11755,82.0
11756,74.0
11757,81.0
11758,58.0
11759,57.0
11760,61.0
11761,79.0
11762,79.0
11763,76.0
11764,21.0
11765,70.0
11766,39.0
11767,81.0
11768,76.0
11769,62.0
11770,61.0
11771,72.0
11772,83.0
11773,76.0
11774,83.0
11775,76.0
11776,60.0
11777,82.0
11778,76.0
11779,67.0
11780,68.0
11781,60.0
11782,69.0
11783,41.0
11784,62.0
11785,71.0
11786,70.0
11787,62.0
11788,68.0
11789,80.0
11790,1.0
11791,58.0
11792,35.0
11793,56.0
11794,55.0
11795,72.0
11796,81.0
11797,82.0
11798,85.0
11799,81.0
11800,72.0
11801,65.0
11802,73.0
11803,61.0
11804,75.0
11805,51.0
11806,61.0
11807,67.0
11808,4.0
11809,80.0
11810,68.0
11811,72.0
11812,79.0
11813,73.0
11814,47.0
11815,47.0
11816,70.0
11817,59.0
11818,59.0
11819,68.0
11820,71.0
11821,34.0
11822,63.0
11823,71.0
11824,57.0
11825,64.0
11826,66.0
11827,56.0
11828,74.0
11829,63.0
11830,63.0
11831,57.0
11832,64.0
11833,0.0
11834,76.0
11835,72.0
11836,82.0
11837,61.0
11838,69.0
11839,37.0
11840,60.0
11841,73.0
11842,76.0
11843,76.0
11844,46.0
11845,78.0
11846,25.0
11847,76.0
11848,65.0
11849,39.0
11850,85.0
11851,83.0
11852,72.0
11853,39.0
11854,61.0
11855,56.0
11856,74.0
11857,68.0
11858,68.0
11859,78.0
11860,78.0
11861,59.0
11862,49.0
11863,79.0
11864,70.0
11865,42.0
11866,42.0
11867,55.0
11868,69.0
11869,69.0
11870,82.0
11871,56.0
11872,62.0
11873,65.0
11874,62.0
11875,62.0
11876,62.0
11877,71.0
11878,76.0
11879,78.0
11880,4.0
11881,63.0
11882,43.0
11883,54.0
11884,78.0
11885,85.0
11886,73.0
11887,72.0
11888,72.0
11889,80.0
11890,54.0
11891,61.0
11892,56.0
11893,73.0
11894,64.0
11895,72.0
11896,57.0
11897,58.0
11898,79.0
11899,62.0
11900,42.0
11901,45.0
11902,54.0
11903,66.0
11904,56.0
11905,75.0
11906,
11907,80.0
11908,53.0
11909,83.0
11910,82.0
11911,70.0
11912,78.0
11913,63.0
11914,65.0
11915,58.0
11916,52.0
11917,52.0
11918,58.0
11919,43.0
11920,73.0
11921,37.0
11922,68.0
11923,52.0
11924,61.0
11925,70.0
11926,79.0
11927,78.0
11928,86.0
11929,64.0
11930,82.0
11931,64.0
11932,64.0
11933,70.0
11934,69.0
11935,79.0
11936,86.0
11937,62.0
11938,70.0
11939,72.0
11940,86.0
11941,72.0
11942,44.0
11943,86.0
11944,87.0
11945,77.0
11946,57.0
11947,53.0
11948,70.0
11949,81.0
11950,44.0
11951,74.0
11952,64.0
11953,64.0
11954,71.0
11955,43.0
11956,74.0
11957,71.0
11958,46.0
11959,83.0
11960,60.0
11961,58.0
11962,63.0
11963,84.0
11964,65.0
11965,67.0
11966,79.0
11967,64.0
11968,74.0
11969,59.0
11970,73.0
11971,75.0
11972,68.0
11973,71.0
11974,72.0
11975,59.0
11976,72.0
11977,53.0
11978,82.0
11979,46.0
11980,37.0
11981,81.0
11982,78.0
11983,70.0
11984,72.0
11985,74.0
11986,68.0
11987,68.0
11988,68.0
11989,79.0
11990,52.0
11991,58.0
11992,72.0
11993,61.0
11994,25.0
11995,57.0
11996,52.0
11997,40.0
11998,71.0
11999,76.0
12000,70.0
12001,72.0
12002,69.0
12003,74.0
12004,54.0
12005,73.0
12006,85.0
12007,70.0
12008,56.0
12009,74.0
12010,62.0
12011,77.0
12012,50.0
12013,50.0
12014,
12015,66.0
12016,42.0
12017,56.0
12018,44.0
12019,68.0
12020,80.0
12021,47.0
12022,50.0
12023,50.0
12024,4.0
12025,71.0
12026,56.0
12027,81.0
12028,58.0
12029,4.0
12030,68.0
12031,56.0
12032,26.0
12033,70.0
12034,67.0
12035,48.0
12036,76.0
12037,70.0
12038,59.0
12039,54.0
12040,78.0
12041,59.0
12042,68.0
12043,56.0
12044,76.0
12045,81.0
12046,57.0
12047,64.0
12048,68.0
12049,81.0
12050,62.0
