,instrumentalness
8642,0.0
8643,0.0
8644,0.0
8645,0.213
8646,0.213
8647,0.0032
8648,9.1e-06
8649,0.0
8650,3.69e-06
8651,0.0
8652,0.0
8653,0.0
8654,0.0645
8655,0.00187
8656,0.0
8657,0.0
8658,0.0
8659,0.0
8660,0.0
8661,0.635
8662,0.0
8663,0.0803
8664,0.0
8665,0.0
8666,0.0
8667,0.0
8668,0.0
8669,0.00131
8670,0.00986
8671,0.0
8672,0.0
8673,0.635
8674,0.0
8675,0.0
8676,1.75e-06
8677,0.0
8678,0.0
8679,0.0
8680,0.0
8681,0.000113
8682,0.0
8683,0.0
8684,0.0
8685,0.0211
8686,2.17e-06
8687,1.71e-05
8688,0.0
8689,0.0
8690,0.0
8691,0.0107
8692,1.71e-05
8693,0.0
8694,0.0
8695,0.0126
8696,0.0
8697,0.0
8698,0.0813
8699,0.00385
8700,0.000116
8701,0.000152
8702,0.0
8703,0.24
8704,0.00168
8705,0.0
8706,0.768
8707,
8708,0.000203
8709,1.23e-06
8710,0.768
8711,0.515
8712,0.655
8713,0.000637
8714,0.00236
8715,0.00385
8716,0.0178
8717,4.62e-05
8718,0.000112
8719,7.04e-05
8720,0.876
8721,0.636
8722,0.000937
8723,0.00349
8724,0.842
8725,4.81e-06
8726,1.91e-06
8727,
8728,1.03e-05
8729,0.814
8730,0.0354
8731,0.489
8732,0.0
8733,1.13e-06
8734,0.00143
8735,0.00318
8736,0.0
8737,0.918
8738,6.53e-06
8739,2.77e-06
8740,0.191
8741,4.8e-06
8742,0.727
8743,0.193
8744,0.939
8745,0.965
8746,0.0113
8747,0.000914
8748,0.0157
8749,0.0162
8750,0.000557
8751,0.294
8752,0.825
8753,0.000752
8754,0.0106
8755,0.000113
8756,0.000925
8757,0.0524
8758,4.98e-06
8759,0.000172
8760,0.428
8761,4.61e-05
8762,6.16e-06
8763,0.0322
8764,2.37e-06
8765,0.0
8766,1.74e-06
8767,0.646
8768,0.0
8769,5.13e-06
8770,0.0147
8771,0.0822
8772,0.000378
8773,0.0
8774,0.646
8775,0.0
8776,0.427
8777,0.0
8778,0.000112
8779,0.807
8780,0.0
8781,0.0
8782,0.0534
8783,0.0
8784,0.662
8785,0.662
8786,0.0
8787,0.0515
8788,0.0685
8789,2.02e-05
8790,0.0562
8791,0.0515
8792,0.67
8793,0.302
8794,6.4e-05
8795,0.068
8796,0.571
8797,0.707
8798,7.58e-06
8799,0.889
8800,0.0009
8801,0.00435
8802,0.528
8803,3.14e-06
8804,1.55e-06
8805,0.0
8806,8.1e-05
8807,0.0306
8808,0.0223
8809,0.119
8810,0.0
8811,0.00775
8812,1.6e-06
8813,0.0111
8814,0.0
8815,0.894
8816,0.14
8817,0.00435
8818,0.221
8819,0.0
8820,0.0
8821,0.0134
8822,0.00703
8823,0.0281
8824,0.572
8825,0.000175
8826,0.828
8827,0.221
8828,0.0
8829,6.67e-05
8830,0.0592
8831,0.00703
8832,0.00256
8833,0.00697
8834,2.87e-05
8835,0.24
8836,0.000637
8837,0.00236
8838,
8839,0.00385
8840,0.0178
8841,0.000203
8842,0.768
8843,0.000112
8844,7.04e-05
8845,0.876
8846,0.655
8847,0.00349
8848,1.23e-06
8849,0.768
8850,1.91e-06
8851,0.515
8852,0.00318
8853,2.77e-06
8854,1.03e-05
8855,1.13e-06
8856,0.0354
8857,0.0354
8858,0.0
8859,0.0
8860,0.0178
8861,4.62e-05
8862,7.04e-05
8863,0.636
8864,0.000937
8865,0.842
8866,4.81e-06
8867,
8868,0.489
8869,0.814
8870,0.000914
8871,0.000113
8872,0.0524
8873,0.00143
8874,0.918
8875,6.53e-06
8876,0.191
8877,4.8e-06
8878,0.727
8879,0.193
8880,0.939
8881,0.965
8882,0.0113
8883,0.0157
8884,0.0162
8885,0.000557
8886,0.294
8887,0.825
8888,0.000752
8889,0.0106
8890,0.000925
8891,4.98e-06
8892,0.000172
8893,0.428
8894,4.61e-05
8895,6.16e-06
8896,0.0322
8897,2.37e-06
8898,0.0
8899,1.74e-06
8900,0.0
8901,5.13e-06
8902,0.0147
8903,0.0685
8904,0.0
8905,0.0822
8906,0.0
8907,0.000378
8908,0.0
8909,0.411
8910,0.0
8911,0.0515
8912,0.646
8913,6.62e-06
8914,0.0
8915,0.427
8916,0.0
8917,0.000112
8918,0.807
8919,0.919
8920,0.789
8921,0.1
8922,0.0
8923,0.67
8924,0.0
8925,0.0861
8926,1.19e-05
8927,0.0
8928,0.302
8929,0.0534
8930,0.764
8931,0.662
8932,0.0
8933,0.709
8934,0.068
8935,1.27e-05
8936,0.0
8937,1.5e-05
8938,0.0
8939,0.0822
8940,0.642
8941,0.476
8942,0.736
8943,6.51e-05
8944,1.13e-06
8945,7.98e-06
8946,0.00783
8947,0.24
8948,0.276
8949,0.00041
8950,0.00535
8951,0.0
8952,0.0
8953,0.0714
8954,0.896
8955,0.0
8956,0.0
8957,2.96e-06
8958,0.589
8959,0.854
8960,0.0
8961,0.252
8962,0.588
8963,1.03e-06
8964,0.128
8965,0.00056
8966,0.000484
8967,0.0
8968,1.29e-05
8969,0.0
8970,3.66e-05
8971,0.00646
8972,0.000115
8973,0.0
8974,0.343
8975,1.81e-05
8976,0.107
8977,0.000962
8978,0.276
8979,0.00632
8980,0.841
8981,
8982,0.0663
8983,0.00646
8984,0.00022
8985,0.00122
8986,0.181
8987,0.000225
8988,0.169
8989,2.04e-06
8990,0.11
8991,0.000377
8992,0.0
8993,0.0128
8994,0.0
8995,0.769
8996,0.0
8997,0.0165
8998,0.00594
8999,0.0
9000,0.00352
9001,0.0829
9002,0.000916
9003,0.73
9004,0.0
9005,0.00435
9006,0.000833
9007,2.95e-06
9008,5.36e-05
9009,0.0
9010,0.00091
9011,0.0543
9012,0.597
9013,0.0
9014,0.127
9015,0.105
9016,0.0431
9017,0.0
9018,0.00772
9019,0.0563
9020,2.73e-05
9021,0.328
9022,0.00134
9023,7.57e-06
9024,4.64e-05
9025,6.6e-06
9026,0.0
9027,
9028,0.00352
9029,0.442
9030,0.00273
9031,0.06
9032,0.6
9033,0.863
9034,0.0333
9035,0.0
9036,0.00334
9037,0.0
9038,0.51
9039,0.0
9040,2.73e-05
9041,0.944
9042,0.0
9043,0.944
9044,0.0
9045,0.0365
9046,0.564
9047,
9048,0.0243
9049,0.0
9050,1.06e-06
9051,0.00019
9052,0.0
9053,8.46e-05
9054,0.155
9055,0.0
9056,0.936
9057,0.403
9058,0.612
9059,0.0
9060,0.000157
9061,0.0
9062,0.000121
9063,0.0
9064,0.00169
9065,7.16e-05
9066,0.000117
9067,0.414
9068,0.713
9069,0.000249
9070,1.15e-05
9071,0.29
9072,0.00169
9073,0.847
9074,1.15e-05
9075,0.0045
9076,0.00169
9077,0.75
9078,0.0
9079,0.847
9080,
9081,0.834
9082,0.899
9083,0.0332
9084,0.75
9085,0.00432
9086,0.778
9087,2.71e-05
9088,9.98e-06
9089,1.12e-06
9090,0.915
9091,0.73
9092,0.0
9093,0.0
9094,0.0
9095,0.000193
9096,0.0
9097,0.0
9098,0.0
9099,0.0
9100,0.0145
9101,0.0
9102,0.0
9103,3.32e-05
9104,0.922
9105,0.0
9106,0.0
9107,0.0
9108,0.0
9109,2.17e-06
9110,0.000331
9111,3.42e-06
9112,9.07e-06
9113,1.78e-06
9114,1.78e-06
9115,0.0
9116,0.0
9117,0.0
9118,1.22e-06
9119,0.0
9120,0.0
9121,0.0
9122,3.63e-05
9123,1.13e-05
9124,0.0
9125,2.55e-05
9126,0.0
9127,0.0
9128,0.0
9129,0.0
9130,0.0
9131,0.0
9132,0.0
9133,1.65e-05
9134,0.0
9135,1.46e-05
9136,0.0
9137,0.0
9138,2.17e-06
9139,0.0
9140,1.13e-06
9141,0.0
9142,0.0
9143,0.0
9144,0.0
9145,2.77e-06
9146,0.0
9147,0.0
9148,0.0
9149,0.0
9150,0.0467
9151,1.11e-05
9152,5.05e-05
9153,0.0
9154,0.0
9155,0.0
9156,0.0
9157,0.0
9158,0.0
9159,0.0
9160,1.22e-06
9161,0.0
9162,0.000106
9163,0.0107
9164,0.0
9165,2.06e-06
9166,0.0
9167,6.15e-06
9168,0.0
9169,0.0
9170,0.00131
9171,0.0
9172,0.0
9173,0.0
9174,1.51e-05
9175,0.0
9176,0.0
9177,0.0
9178,0.0
9179,0.0
9180,0.000154
9181,0.0
9182,6e-05
9183,0.000937
9184,0.0
9185,4.96e-06
9186,0.0
9187,0.0
9188,0.0
9189,0.0
9190,0.0
9191,0.0
9192,0.0
9193,0.0
9194,0.0
9195,0.0
9196,0.0
9197,6.72e-06
9198,0.0
9199,4.52e-05
9200,0.0
9201,0.0
9202,0.0
9203,0.0
9204,0.0
9205,0.0
9206,0.0951
9207,0.0951
9208,0.0
9209,0.0
9210,0.0
9211,6.12e-05
9212,8.67e-06
9213,0.0
9214,0.0
9215,0.0
9216,0.0
9217,0.0
9218,0.000193
9219,0.0
9220,0.0
9221,0.0
9222,0.0
9223,3.17e-05
9224,0.0
9225,0.0
9226,0.0
9227,0.101
9228,3.03e-06
9229,0.0
9230,0.0
9231,6.04e-05
9232,0.0
9233,3.7e-06
9234,0.162
9235,0.0
9236,0.00125
9237,0.0
9238,0.000748
9239,0.0
9240,0.0
9241,0.00125
9242,0.0
9243,3.06e-06
9244,0.0
9245,0.0
9246,0.0104
9247,0.0503
9248,0.000152
9249,0.00857
9250,0.0
9251,1.15e-05
9252,0.0
9253,0.0
9254,0.0
9255,0.0
9256,0.0
9257,0.0134
9258,0.0
9259,0.0
9260,0.000133
9261,0.000127
9262,0.000172
9263,0.000106
9264,0.0812
9265,0.000127
9266,0.0
9267,0.0501
9268,0.0
9269,0.0
9270,0.0
9271,0.0
9272,0.0
9273,0.0
9274,0.0
9275,0.0
9276,0.334
9277,0.0032
9278,5.69e-06
9279,0.0
9280,0.0
9281,3.77e-05
9282,2.83e-05
9283,0.0
9284,0.000947
9285,0.0
9286,0.0
9287,1.65e-05
9288,0.0
9289,0.00124
9290,0.0766
9291,0.0
9292,0.00294
9293,0.0
9294,0.0
9295,0.0
9296,0.000883
9297,0.0
9298,0.0
9299,0.0
9300,0.0
9301,4.44e-05
9302,0.0
9303,0.0
9304,0.0
9305,0.0
9306,0.0
9307,0.0
9308,1.67e-06
9309,0.0
9310,0.0
9311,0.0
9312,0.0
9313,0.0
9314,0.000238
9315,0.00016
9316,0.000684
9317,0.0
9318,0.0
9319,0.0
9320,0.00986
9321,0.922
9322,0.0
9323,0.0
9324,0.0106
9325,0.0
9326,0.0
9327,0.00986
9328,0.0
9329,0.0
9330,0.0
9331,0.0
9332,0.0
9333,0.0
9334,0.0
9335,0.0
9336,0.0
9337,0.0
9338,1.16e-06
9339,0.0
9340,1.44e-05
9341,0.0
9342,1.19e-06
9343,0.0
9344,
9345,0.000406
9346,0.0
9347,0.0
9348,3.42e-05
9349,0.0
9350,0.0
9351,2.38e-06
9352,0.0
9353,0.0
9354,0.0
9355,0.0
9356,5.7e-05
9357,0.0
9358,0.0
9359,0.0
9360,0.000331
9361,0.0
9362,0.0
9363,0.0
9364,0.0
9365,0.0
9366,4.17e-06
9367,0.0126
9368,0.0
9369,0.0
9370,0.0
9371,0.0
9372,0.0
9373,0.0
9374,0.0
9375,0.0
9376,3.26e-05
9377,0.0
9378,0.0
9379,1.66e-05
9380,0.0
9381,0.0
9382,0.0
9383,0.0
9384,0.0
9385,0.0
9386,0.0
9387,0.0
9388,0.0
9389,0.0
9390,0.0
9391,3.02e-05
9392,0.0
9393,0.0
9394,0.0
9395,9.26e-05
9396,3.7e-06
9397,5.98e-06
9398,0.0
9399,0.0
9400,0.000494
9401,0.0
9402,0.000494
9403,0.0
9404,0.0
9405,0.0
9406,0.0
9407,0.469
9408,0.0
9409,0.0
9410,0.0
9411,0.0
9412,0.564
9413,0.0
9414,2.62e-05
9415,0.0
9416,5.69e-06
9417,0.0
9418,0.0
9419,0.0
9420,1.96e-05
9421,0.0
9422,0.162
9423,0.0
9424,1.31e-05
9425,2.83e-05
9426,0.0
9427,0.0
9428,0.0
9429,0.0
9430,0.0
9431,0.0
9432,2.22e-06
9433,0.0
9434,0.0
9435,0.0
9436,0.0
9437,0.0
9438,3.45e-06
9439,0.0
9440,0.0
9441,1.71e-05
9442,1.71e-05
9443,0.0
9444,6.04e-05
9445,5.86e-05
9446,0.0
9447,0.0
9448,0.0
9449,1.22e-06
9450,0.00284
9451,0.0
9452,0.0185
9453,1.03e-06
9454,2.06e-06
9455,4.13e-06
9456,0.0
9457,0.0
9458,0.0
9459,0.000678
9460,0.0
9461,0.0
9462,0.0
9463,0.0
9464,0.0
9465,0.015
9466,0.0
9467,0.0
9468,0.0
9469,0.0
9470,0.0
9471,0.0
9472,6.3e-05
9473,0.0
9474,0.0
9475,0.0
9476,0.905
9477,0.0
9478,7.87e-05
9479,0.0
9480,0.0
9481,0.0
9482,0.0
9483,0.0
9484,0.0
9485,0.0
9486,0.000127
9487,0.0
9488,0.0
9489,0.0
9490,0.000519
9491,0.0
9492,0.0106
9493,0.0
9494,0.0
9495,0.0
9496,0.151
9497,0.0
9498,0.0
9499,0.0
9500,0.0
9501,0.0
9502,0.0
9503,0.0
9504,3.3e-06
9505,0.0
9506,
9507,0.0
9508,5.84e-05
9509,0.0
9510,0.0
9511,0.0
9512,0.0
9513,0.0
9514,0.000494
9515,0.0
9516,0.000353
9517,0.0
9518,0.0
9519,4.56e-05
9520,0.0
9521,0.0
9522,0.0
9523,0.0
9524,6.72e-06
9525,0.0
9526,0.0
9527,0.838
9528,0.0
9529,0.0766
9530,0.0
9531,0.0
9532,2.17e-06
9533,0.00481
9534,0.312
9535,1.77e-06
9536,0.000392
9537,0.000392
9538,0.000135
9539,4.64e-05
9540,4.64e-05
9541,0.000135
9542,0.0
9543,0.00739
9544,0.00739
9545,0.0
9546,0.213
9547,3.17e-06
9548,3.17e-06
9549,1.6e-06
9550,0.000535
9551,0.000215
9552,0.00518
9553,0.651
9554,0.55
9555,0.000113
9556,0.188
9557,1.6e-06
9558,0.0
9559,0.433
9560,0.000453
9561,0.769
9562,0.769
9563,5.88e-05
9564,2.92e-05
9565,0.00119
9566,0.0
9567,0.0031
9568,1.6e-06
9569,0.0
9570,0.0155
9571,1.94e-06
9572,0.0524
9573,2.91e-06
9574,0.0
9575,1.77e-05
9576,0.00664
9577,0.00518
9578,0.0
9579,0.000135
9580,0.000238
9581,3.4e-06
9582,0.0
9583,0.0
9584,6.57e-06
9585,0.0
9586,3.47e-05
9587,0.0
9588,0.0
9589,0.000276
9590,0.0951
9591,8.06e-05
9592,6.7e-06
9593,0.0
9594,0.0
9595,0.0
9596,0.0
9597,3.69e-06
9598,0.0
9599,
9600,0.0
9601,0.0
9602,0.0
9603,6.7e-06
9604,0.0
9605,0.0
9606,0.0
9607,0.0
9608,0.0
9609,0.000135
9610,0.0
9611,0.0
9612,0.0
9613,0.000133
9614,0.0
9615,0.0
9616,0.0
9617,0.0
9618,0.0
9619,3.63e-05
9620,
9621,0.0
9622,0.0
9623,0.0
9624,0.0
9625,0.0
9626,0.0
9627,0.0
9628,0.00133
9629,0.0
9630,0.0
9631,1.6e-06
9632,0.0
9633,0.00977
9634,0.00202
9635,0.000133
9636,1.17e-05
9637,0.000353
9638,0.0
9639,0.0
9640,0.0
9641,0.0
9642,0.0
9643,0.0
9644,0.0
9645,0.811
9646,0.0
9647,0.0
9648,0.0
9649,8.81e-06
9650,0.0
9651,0.0
9652,0.0
9653,1.22e-06
9654,0.0
9655,3.42e-06
9656,0.0
9657,0.0
9658,0.0134
9659,0.0
9660,0.0
9661,0.0
9662,0.0
9663,0.0126
9664,0.0
9665,4.56e-05
9666,0.0
9667,0.0
9668,0.0
9669,0.0
9670,3.06e-06
9671,1.13e-05
9672,0.0
9673,0.0
9674,0.151
9675,0.0
9676,0.00819
9677,0.0
9678,3.75e-05
9679,0.918
9680,0.0
9681,0.0
9682,0.0
9683,3.42e-05
9684,0.000494
9685,0.894
9686,3.45e-06
9687,8.33e-06
9688,1.67e-06
9689,0.0
9690,0.0
9691,0.0
9692,0.00986
9693,0.0
9694,0.0
9695,0.000175
9696,0.0
9697,8.9e-06
9698,0.0
9699,0.0
9700,0.0
9701,0.0
9702,0.0
9703,0.0
9704,0.0
9705,3.46e-06
9706,1.11e-05
9707,0.0
9708,1.6e-06
9709,0.00404
9710,0.0
9711,0.0
9712,0.000135
9713,0.0
9714,0.01
9715,0.0
9716,0.0
9717,0.0
9718,0.0
9719,0.0
9720,0.000519
9721,0.0
9722,0.0
9723,0.0
9724,1.56e-06
9725,0.0
9726,0.0
9727,3.45e-06
9728,0.0
9729,0.0
9730,0.0
9731,0.0
9732,0.0
9733,0.0
9734,0.0
9735,0.0
9736,0.00819
9737,0.000421
9738,0.0
9739,0.0
9740,1.2e-05
9741,0.0
9742,0.0
9743,0.0
9744,0.00819
9745,0.000579
9746,1.71e-05
9747,0.0
9748,3.4e-06
9749,1.31e-05
9750,0.000579
9751,0.0
9752,3.4e-06
9753,0.0
9754,0.0
9755,0.0
9756,0.312
9757,0.905
9758,0.0
9759,0.0
9760,0.0
9761,0.0
9762,0.0
9763,0.0
9764,5.83e-06
9765,5.83e-06
9766,0.0
9767,0.0
9768,0.0
9769,0.0
9770,0.0
9771,3.47e-05
9772,0.0
9773,0.0
9774,0.0
9775,0.0
9776,
9777,0.331
9778,0.0
9779,7.04e-06
9780,0.0
9781,0.0
9782,0.0
9783,0.0
9784,0.0
9785,0.0
9786,0.0
9787,
9788,1.26e-06
9789,0.0
9790,0.0
9791,0.0
9792,0.0
9793,0.0
9794,0.000423
9795,0.0
9796,0.0
9797,0.0
9798,0.0
9799,0.0
9800,0.109
9801,2.6e-06
9802,0.000135
9803,0.0
9804,0.0
9805,0.0
9806,3.47e-05
9807,0.0
9808,0.0
9809,0.000335
9810,0.0
9811,0.0
9812,
9813,0.0
9814,0.0
9815,1.65e-05
9816,0.0
9817,0.0
9818,0.0
9819,0.266
9820,0.0
9821,0.0
9822,1.67e-06
9823,0.0
9824,6.12e-05
9825,2.38e-06
9826,6.34e-06
9827,0.0
9828,6.98e-05
9829,0.76
9830,0.0
9831,0.0
9832,0.0
9833,0.0
9834,0.0
9835,0.0
9836,0.0
9837,0.0
9838,0.0
9839,0.00285
9840,0.0
9841,0.0
9842,0.0
9843,0.101
9844,0.0
9845,0.0
9846,3.62e-06
9847,1.01e-06
9848,0.0
9849,0.0
9850,4.1e-06
9851,1.31e-05
9852,0.0
9853,0.0813
9854,2.43e-05
9855,0.0
9856,0.0
9857,0.0
9858,0.00016
9859,0.000202
9860,0.0
9861,0.0134
9862,0.838
9863,0.0
9864,0.0
9865,0.0235
9866,0.00285
9867,1.75e-06
9868,0.0
9869,0.0
9870,0.0
9871,0.395
9872,0.000181
9873,0.0
9874,0.0
9875,0.0816
9876,0.0126
9877,0.0
9878,0.0
9879,3.62e-06
9880,0.0407
9881,0.0
9882,0.0
9883,0.0
9884,0.0
9885,0.0
9886,0.334
9887,1.83e-05
9888,0.0
9889,0.0
9890,0.0
9891,0.0803
9892,0.0
9893,0.775
9894,0.0
9895,0.0
9896,0.0
9897,0.000421
9898,2.77e-06
9899,0.0
9900,0.0
9901,0.0
9902,0.0
9903,0.000238
9904,0.0
9905,0.0
9906,0.0
9907,0.000433
9908,0.0
9909,0.0
9910,0.0
9911,
9912,0.0
9913,0.0
9914,0.00986
9915,0.0
9916,1.6e-05
9917,0.0
9918,4.81e-05
9919,5.04e-05
9920,0.0
9921,0.000133
9922,0.0
9923,0.000133
9924,0.0
9925,0.0
9926,5.04e-05
9927,0.0
9928,0.00681
9929,0.0
9930,0.0
9931,0.000133
9932,0.0
9933,3.68e-06
9934,0.000135
9935,0.0
9936,0.0
9937,0.000175
9938,0.000325
9939,0.0
9940,4.44e-05
9941,0.0
9942,0.0
9943,0.00627
9944,0.00481
9945,0.00481
9946,0.0
9947,0.661
9948,0.0
9949,5.83e-06
9950,0.0
9951,0.000103
9952,0.0
9953,4.81e-05
9954,0.000597
9955,0.000103
9956,0.0
9957,1.26e-06
9958,0.0
9959,1.01e-06
9960,0.0
9961,0.0
9962,4.81e-05
9963,0.0
9964,0.0
9965,0.0
9966,7.49e-06
9967,3.4e-06
9968,0.0
9969,
9970,0.0
9971,0.0
9972,0.0
9973,
9974,0.0
9975,7.01e-05
9976,0.00977
9977,0.769
9978,0.0
9979,3.7e-06
9980,3.48e-06
9981,0.00481
9982,1.35e-06
9983,0.0
9984,0.0
9985,0.0
9986,0.000494
9987,5.45e-06
9988,0.0
9989,0.0
9990,0.000453
9991,0.000193
9992,0.0
9993,0.0
9994,5.04e-05
9995,2.6e-06
9996,0.0
9997,0.0
9998,0.0
9999,0.151
10000,0.0185
10001,0.0
10002,0.0
10003,0.0
10004,0.0467
10005,0.0
10006,0.0
10007,0.0
10008,0.0
10009,0.0
10010,1.11e-05
10011,0.0
10012,1.11e-05
10013,0.0
10014,0.0
10015,0.000148
10016,0.0
10017,0.0
10018,0.000285
10019,0.0
10020,0.000579
10021,0.0
10022,1.16e-06
10023,0.0
10024,0.0
10025,0.0
10026,0.0
10027,0.35
10028,7.79e-05
10029,4.24e-06
10030,6.87e-05
10031,
10032,0.0
10033,3.62e-06
10034,0.0
10035,0.0
10036,0.000225
10037,0.00203
10038,0.0
10039,0.0
10040,0.0
10041,3.06e-06
10042,0.0
10043,0.0
10044,0.0
10045,6.04e-05
10046,0.0
10047,0.0
10048,0.00131
10049,0.0
10050,0.000238
10051,0.445
10052,3.03e-06
10053,0.0
10054,1.78e-05
10055,0.0
10056,0.0
10057,8.06e-05
10058,0.0404
10059,0.0
10060,0.0
10061,0.0
10062,0.0
10063,0.0
10064,0.0
10065,0.0
10066,0.0
10067,0.0
10068,0.0
10069,0.0
10070,
10071,4.43e-05
10072,0.00016
10073,0.0
10074,0.0
10075,0.0
10076,0.0
10077,2.55e-05
10078,0.0
10079,0.0
10080,0.0812
10081,0.0
10082,0.000135
10083,0.0
10084,
10085,1.09e-06
10086,0.0
10087,0.0
10088,0.0
10089,0.0
10090,0.0
10091,0.0
10092,0.0
10093,0.0
10094,4.1e-06
10095,0.0
10096,0.0
10097,0.0
10098,0.0
10099,0.0
10100,0.0
10101,0.000799
10102,3.75e-05
10103,1.71e-05
10104,1.22e-06
10105,0.0
10106,0.0
10107,0.0
10108,0.0813
10109,0.0
10110,0.0
10111,0.0
10112,0.0
10113,0.00977
10114,0.0
10115,0.0
10116,0.0
10117,0.0
10118,1.88e-05
10119,0.0
10120,0.0
10121,0.635
10122,0.0134
10123,0.00294
10124,0.0
10125,0.00627
10126,0.0
10127,5.92e-06
10128,0.0
10129,0.0
10130,1.71e-05
10131,0.00012
10132,0.0
10133,2.07e-06
10134,2.07e-06
10135,0.0235
10136,0.0
10137,0.0
10138,9.7e-05
10139,0.0
10140,0.0145
10141,0.0
10142,0.00125
10143,0.0
10144,0.000153
10145,0.0
10146,2.07e-06
10147,0.0235
10148,0.0
10149,6.43e-05
10150,0.00131
10151,0.0
10152,0.0
10153,0.0
10154,0.0
10155,0.0
10156,0.0
10157,0.01
10158,0.0
10159,0.0178
10160,0.0
10161,0.0
10162,0.0
10163,0.0
10164,0.0
10165,0.0
10166,0.0
10167,0.0165
10168,0.0
10169,0.0
10170,0.0
10171,0.0
10172,3.03e-06
10173,5.68e-06
10174,0.0
10175,0.0
10176,4.47e-06
10177,0.0
10178,0.0
10179,1.95e-06
10180,0.0
10181,0.0
10182,0.0
10183,0.0
10184,0.0
10185,5.7e-05
10186,0.0
10187,0.838
10188,0.00174
10189,0.151
10190,0.0
10191,0.0
10192,0.562
10193,0.0
10194,0.0
10195,0.000181
10196,5.86e-05
10197,0.0
10198,0.0
10199,0.0
10200,0.0
10201,0.0
10202,0.0
10203,0.0
10204,0.0
10205,0.0
10206,0.00925
10207,0.0
10208,0.0
10209,0.0
10210,0.0032
10211,0.0
10212,7.61e-06
10213,0.0
10214,0.0
10215,0.421
10216,0.0
10217,0.393
10218,0.0
10219,0.0
10220,0.0
10221,0.0
10222,0.213
10223,0.000175
10224,6.44e-05
10225,6.34e-06
10226,0.0
10227,2.82e-06
10228,0.0
10229,0.0
10230,0.0
10231,5.83e-06
10232,0.0
10233,0.0
10234,0.0
10235,0.0
10236,0.0
10237,0.0
10238,0.0
10239,0.0
10240,0.0
10241,0.0
10242,0.0
10243,0.0
10244,0.0
10245,0.0
10246,0.0
10247,0.0
10248,3.97e-05
10249,0.00284
10250,0.0
10251,0.000519
10252,0.000187
10253,0.0
10254,9.1e-06
10255,3.3e-06
10256,0.0
10257,0.0
10258,0.0
10259,0.0
10260,0.0
10261,1.56e-06
10262,3.46e-06
10263,6.15e-06
10264,0.0
10265,0.0
10266,0.266
10267,0.0
10268,3.45e-06
10269,0.0
10270,0.0
10271,0.0
10272,0.0
10273,0.0
10274,0.0
10275,0.00202
10276,0.0
10277,0.775
10278,1.12e-06
10279,0.000353
10280,0.0
10281,0.0
10282,7e-05
10283,0.0
10284,0.0
10285,1.6e-05
10286,0.0
10287,0.0816
10288,0.0
10289,3.06e-06
10290,0.0
10291,0.0
10292,0.0126
10293,0.0
10294,0.0
10295,0.0
10296,0.0
10297,0.0
10298,0.0
10299,0.0
10300,0.0467
10301,0.000423
10302,0.00184
10303,7.32e-05
10304,0.334
10305,0.0
10306,0.0
10307,0.0
10308,0.0
10309,1.22e-06
10310,0.0
10311,5.84e-06
10312,0.0
10313,0.0
10314,0.0
10315,0.0
10316,0.0328
10317,0.0
10318,0.000748
10319,0.0
10320,0.0
10321,0.0
10322,0.0
10323,0.0
10324,0.0
10325,0.0
10326,0.0
10327,0.0
10328,
10329,0.000443
10330,0.0
10331,0.922
10332,0.0
10333,0.0
10334,0.000276
10335,0.0
10336,6.72e-06
10337,0.0
10338,0.0
10339,0.000133
10340,1.6e-06
10341,0.000716
10342,0.0
10343,0.0
10344,0.0
10345,0.0
10346,0.0
10347,0.0
10348,0.000883
10349,0.0
10350,0.0
10351,0.0
10352,0.0816
10353,0.0
10354,0.0
10355,0.0
10356,0.0
10357,0.0
10358,0.0
10359,0.0
10360,0.0
10361,0.0
10362,0.0
10363,3.48e-06
10364,0.0
10365,0.00488
10366,0.0
10367,0.000993
10368,0.0
10369,0.0
10370,0.0
10371,0.0
10372,0.0
10373,0.000327
10374,0.0
10375,4.07e-06
10376,0.0
10377,0.421
10378,0.000519
10379,1.26e-06
10380,0.0
10381,0.0
10382,0.0
10383,0.000422
10384,0.0
10385,5.69e-06
10386,1.22e-06
10387,0.707
10388,0.0
10389,0.0
10390,0.0
10391,0.0
10392,0.0
10393,0.0
10394,0.00986
10395,0.0
10396,0.0
10397,0.0
10398,0.0
10399,0.0145
10400,0.0
10401,8.06e-05
10402,0.0
10403,0.0
10404,0.0
10405,0.00178
10406,0.0
10407,0.0
10408,1.13e-06
10409,0.0
10410,0.000799
10411,0.0
10412,0.00131
10413,0.0
10414,1.51e-05
10415,0.0
10416,0.0
10417,1.19e-06
10418,0.0951
10419,0.0
10420,8.9e-06
10421,0.0
10422,0.0
10423,0.0
10424,0.151
10425,3.69e-06
10426,1.67e-06
10427,1.22e-05
10428,0.0
10429,0.0
10430,0.0
10431,0.00925
10432,0.0178
10433,5.48e-05
10434,0.0
10435,0.0
10436,0.0
10437,4.44e-05
10438,0.0
10439,0.00678
10440,0.0
10441,3.7e-06
10442,1.11e-05
10443,0.0
10444,0.0
10445,1.56e-06
10446,0.0
10447,0.000389
10448,0.0
10449,0.0
10450,5.86e-05
10451,0.0
10452,0.0
10453,0.000947
10454,0.000135
10455,0.0
10456,0.0
10457,0.000148
10458,8.06e-05
10459,0.0
10460,5.7e-05
10461,0.00294
10462,0.0
10463,0.0
10464,0.0
10465,0.0
10466,0.0
