,speechiness
18714,0.311
18715,0.0963
18716,0.0487
18717,0.311
18718,0.437
18719,0.311
18720,0.437
18721,0.275
18722,0.136
18723,0.037
18724,0.0874
18725,0.0413
18726,0.204
18727,0.032
18728,0.0851
18729,0.227
18730,0.156
18731,0.266
18732,0.264
18733,
18734,0.323
18735,0.251
18736,0.0417
18737,0.0554
18738,0.181
18739,0.245
18740,0.089
18741,0.442
18742,0.0521
18743,0.0993
18744,0.0331
18745,0.202
18746,0.416
18747,0.311
18748,0.089
18749,0.442
18750,0.169
18751,0.225
18752,0.119
18753,0.257
18754,0.269
18755,0.367
18756,0.071
18757,0.259
18758,0.422
18759,0.268
18760,0.268
18761,0.0266
18762,0.044
18763,0.0469
18764,0.0915
18765,0.035
18766,0.208
18767,0.226
18768,0.333
18769,0.044
18770,0.208
18771,0.216
18772,0.0312
18773,0.0795
18774,0.0312
18775,0.0795
18776,0.221
18777,0.275
18778,0.182
18779,
18780,0.508
18781,0.286
18782,0.28
18783,0.0523
18784,0.104
18785,0.104
18786,0.0554
18787,0.168
18788,0.204
18789,0.17
18790,0.0666
18791,0.129
18792,0.17
18793,0.0963
18794,0.251
18795,0.251
18796,0.104
18797,0.0433
18798,0.204
18799,0.17
18800,0.104
18801,0.192
18802,0.268
18803,0.0543
18804,0.0661
18805,0.192
18806,0.292
18807,0.286
18808,0.286
18809,0.0448
18810,0.0305
18811,0.31
18812,0.0944
18813,
18814,0.337
18815,0.0543
18816,0.0543
18817,0.0539
18818,0.31
18819,0.046
18820,0.332
18821,0.337
18822,
18823,
18824,0.0412
18825,0.192
18826,0.29
18827,0.341
18828,0.415
18829,0.158
18830,0.128
18831,0.108
18832,0.323
18833,0.0645
18834,0.0538
18835,0.136
18836,0.0573
18837,0.094
18838,0.362
18839,0.208
18840,0.222
18841,
18842,0.318
18843,0.128
18844,0.0322
18845,0.084
18846,0.0428
18847,
18848,0.276
18849,0.222
18850,0.31
18851,0.0528
18852,0.31
18853,0.156
18854,0.0528
18855,0.364
18856,0.0325
18857,0.292
18858,
18859,0.111
18860,0.311
18861,0.354
18862,0.043
18863,0.292
18864,0.121
18865,0.342
18866,0.283
18867,0.476
18868,0.242
18869,0.248
18870,0.308
18871,0.215
18872,0.237
18873,0.202
18874,0.302
18875,0.0859
18876,0.32
18877,0.131
18878,0.0281
18879,0.0657
18880,0.396
18881,0.0443
18882,0.36
18883,0.0315
18884,0.312
18885,0.435
18886,0.456
18887,0.311
18888,0.0444
18889,0.0581
18890,0.136
18891,0.0413
18892,0.137
18893,0.0444
18894,0.136
18895,0.335
18896,0.282
18897,0.345
18898,0.281
18899,0.172
18900,0.3
18901,
18902,0.384
18903,0.0458
18904,0.134
18905,0.387
18906,0.245
18907,0.0313
18908,0.0795
18909,0.145
18910,0.0905
18911,0.217
18912,0.038
18913,0.0907
18914,0.0661
18915,0.299
18916,0.0315
18917,0.13
18918,0.0305
18919,0.0458
18920,0.0257
18921,0.166
18922,0.276
18923,0.3
18924,0.366
18925,0.226
18926,0.184
18927,0.223
18928,0.318
18929,0.204
18930,0.0348
18931,0.0527
18932,0.311
18933,0.0991
18934,0.392
18935,0.117
18936,0.0423
18937,0.04
18938,0.283
18939,0.198
18940,0.0439
18941,0.25
18942,0.0476
18943,0.402
18944,0.3
18945,0.0991
18946,0.12
18947,0.0921
18948,0.0543
18949,0.0339
18950,0.0644
18951,0.415
18952,0.366
18953,0.089
18954,0.369
18955,0.369
18956,0.0555
18957,0.0543
18958,0.0543
18959,0.0314
18960,0.0374
18961,0.178
18962,0.179
18963,0.0874
18964,0.0554
18965,0.06
18966,0.06
18967,0.191
18968,0.0319
18969,0.353
18970,0.0364
18971,0.0807
18972,0.0448
18973,0.0448
18974,0.0319
18975,0.435
18976,0.219
18977,0.0666
18978,0.353
18979,0.0795
18980,0.0736
18981,0.0369
18982,0.0572
18983,0.222
18984,0.402
18985,0.129
18986,0.084
18987,0.397
18988,0.0832
18989,0.338
18990,0.0539
18991,0.0388
18992,0.159
18993,0.0372
18994,0.338
18995,0.148
18996,0.146
18997,0.0312
18998,0.0484
18999,0.339
19000,0.0476
19001,0.0911
19002,0.26
19003,0.046
19004,0.046
19005,0.106
19006,0.04
19007,0.0484
19008,0.0905
19009,0.408
19010,0.117
19011,0.112
19012,0.0485
19013,0.123
19014,0.0911
19015,0.367
19016,0.106
19017,0.147
19018,0.0317
19019,0.195
19020,0.117
19021,0.147
19022,0.856
19023,0.275
19024,0.137
19025,0.0396
19026,0.0543
19027,0.311
19028,0.418
19029,0.268
19030,0.0305
19031,0.0874
19032,0.114
19033,0.424
19034,0.228
19035,0.2
19036,0.0281
19037,0.288
19038,0.341
19039,0.0396
19040,0.12
19041,0.344
19042,0.0339
19043,0.245
19044,0.0476
19045,0.311
19046,0.0305
19047,0.138
19048,0.395
19049,0.378
19050,0.3
19051,0.0312
19052,0.187
19053,0.36
19054,0.52
19055,0.334
19056,0.079
19057,0.0339
19058,0.339
19059,0.415
19060,0.208
19061,0.2
19062,0.355
19063,0.28
19064,0.0345
19065,0.402
19066,0.129
19067,0.391
19068,0.243
19069,0.346
19070,0.0852
19071,0.312
19072,0.0921
19073,0.0284
19074,0.244
19075,0.36
19076,0.0318
19077,0.0372
19078,0.195
19079,0.071
19080,0.0369
19081,0.2
19082,0.335
19083,0.084
19084,0.323
19085,0.17
19086,0.0344
19087,0.312
19088,0.0661
19089,0.234
19090,0.0574
19091,0.419
19092,0.0961
19093,0.112
19094,0.0991
19095,0.265
19096,0.458
19097,0.229
19098,0.149
19099,0.0838
19100,0.344
19101,0.04
19102,0.257
19103,0.0728
19104,0.185
19105,0.0693
19106,0.242
19107,0.0388
19108,0.092
19109,0.0318
19110,0.272
19111,0.0469
19112,0.284
19113,0.234
19114,0.1
19115,0.177
19116,0.0563
19117,0.0588
19118,0.127
19119,0.0789
19120,0.0747
19121,0.0779
19122,0.13
19123,0.276
19124,0.105
19125,0.162
19126,0.515
19127,0.0466
19128,0.286
19129,0.141
19130,0.0393
19131,0.179
19132,0.197
19133,0.181
19134,0.177
19135,0.476
19136,0.456
19137,0.338
19138,0.0443
19139,0.323
19140,0.343
19141,0.0851
19142,0.193
19143,0.0364
19144,
19145,0.0836
19146,0.0566
19147,0.05
19148,0.125
19149,0.0519
19150,0.0963
19151,0.044
19152,0.0409
19153,0.0476
19154,0.0476
19155,0.12
19156,0.034
19157,0.0281
19158,0.0316
19159,0.0417
19160,0.12
19161,0.0476
19162,0.0671
19163,0.0628
19164,0.0385
19165,0.0358
19166,0.0312
19167,0.0543
19168,0.0298
19169,0.311
19170,0.225
19171,0.2
19172,0.369
19173,0.221
19174,0.369
19175,0.129
19176,0.286
19177,0.124
19178,0.122
19179,0.304
19180,0.3
19181,0.0487
19182,0.0645
19183,0.192
19184,0.106
19185,0.0641
19186,0.15
19187,0.185
19188,0.305
19189,0.0412
19190,0.318
19191,0.381
19192,0.129
19193,0.138
19194,0.0412
19195,0.402
19196,0.28
19197,0.122
19198,0.458
19199,0.0864
19200,0.348
19201,0.25
19202,0.0641
19203,0.661
19204,0.161
19205,0.419
19206,0.272
19207,0.35
19208,0.0448
19209,0.342
19210,0.28
19211,0.25
19212,0.282
19213,0.276
19214,0.225
19215,0.248
19216,0.0315
19217,0.239
19218,0.26
19219,0.205
19220,0.0457
19221,0.0954
19222,0.0388
19223,0.277
19224,0.133
19225,0.32
19226,0.231
19227,0.344
19228,0.245
19229,0.0315
19230,0.196
19231,0.138
19232,0.0598
19233,0.0598
19234,0.0598
19235,0.208
19236,0.311
19237,0.0961
19238,0.245
19239,0.268
19240,0.123
19241,0.249
19242,0.376
19243,0.044
19244,0.0722
19245,0.15
19246,0.338
19247,0.208
19248,0.364
19249,0.254
19250,0.153
19251,0.206
19252,0.197
19253,0.0653
19254,0.0417
19255,0.0345
19256,0.208
19257,0.0428
19258,0.0396
19259,0.0419
19260,0.47
19261,0.0333
19262,0.249
19263,0.0962
19264,0.0716
19265,0.104
19266,0.263
19267,0.0312
19268,0.206
19269,0.0787
19270,0.235
19271,0.39
19272,0.0339
19273,0.311
19274,0.0479
19275,0.173
19276,0.267
19277,0.0807
19278,0.329
19279,0.321
19280,0.245
19281,0.0346
19282,0.293
19283,0.214
19284,0.149
19285,0.177
19286,0.334
19287,0.0406
19288,0.137
19289,0.104
19290,0.0419
19291,0.2
19292,0.0878
19293,0.206
19294,0.235
19295,0.342
19296,0.0477
19297,0.0604
19298,0.149
19299,0.0874
19300,0.33
19301,0.101
19302,0.0411
19303,0.0317
19304,0.425
19305,0.347
19306,0.0584
19307,0.043
19308,0.305
19309,0.262
19310,0.0778
19311,0.133
19312,
19313,0.172
19314,0.088
19315,0.162
19316,0.0485
19317,0.0635
19318,0.3
19319,0.0893
19320,0.503
19321,0.387
19322,0.177
19323,0.0387
19324,0.0393
19325,0.345
19326,0.101
19327,0.311
19328,0.28
19329,0.31
19330,0.163
19331,0.0735
19332,0.0314
19333,0.0555
19334,0.265
19335,0.0539
19336,0.157
19337,0.0878
19338,0.0722
19339,0.245
19340,0.0317
19341,0.117
19342,0.415
19343,0.137
19344,0.264
19345,0.354
19346,0.0844
19347,0.277
19348,0.103
19349,0.175
19350,0.344
19351,0.175
19352,0.039
19353,0.0469
19354,0.0918
19355,
19356,0.343
19357,0.0348
19358,0.0564
19359,0.148
19360,0.0379
19361,0.0295
19362,0.1
19363,0.0378
19364,0.0909
19365,0.384
19366,0.0362
19367,0.0643
19368,0.142
19369,0.0931
19370,0.0358
19371,0.0329
19372,0.0428
19373,0.0625
19374,0.0312
19375,0.145
19376,0.284
19377,0.276
19378,0.269
19379,0.182
19380,0.288
19381,0.0537
19382,0.236
19383,0.079
19384,0.2
19385,0.0257
19386,0.158
19387,0.36
19388,0.273
19389,0.286
19390,0.254
19391,
19392,0.106
19393,0.282
19394,0.409
19395,0.196
19396,0.274
19397,0.0495
19398,0.081
19399,0.343
19400,0.0476
19401,0.27
19402,0.209
19403,0.213
19404,0.0608
19405,0.35
19406,0.283
19407,0.0943
19408,0.189
19409,0.119
19410,0.0816
19411,0.27
19412,0.0444
19413,0.456
19414,0.25
19415,0.291
19416,0.431
19417,0.321
19418,0.265
19419,0.0868
19420,0.206
19421,0.0597
19422,0.206
19423,0.0461
19424,0.0731
19425,0.145
19426,0.0511
19427,0.0282
19428,0.12
19429,0.034
19430,0.0644
19431,0.0808
19432,0.0339
19433,0.043
19434,0.338
19435,0.0433
19436,0.0676
19437,0.238
19438,0.0494
19439,0.0444
19440,0.0644
19441,0.272
19442,0.0338
19443,0.333
19444,0.0645
19445,0.221
19446,0.505
19447,0.12
19448,0.0433
19449,0.0621
19450,0.0396
19451,0.221
19452,0.438
19453,0.39
19454,0.193
19455,0.251
19456,0.094
19457,0.0681
19458,0.342
19459,0.2
19460,0.192
19461,0.0376
19462,0.108
19463,0.291
19464,0.276
19465,0.0804
19466,0.126
19467,0.193
19468,0.177
19469,0.354
19470,0.0653
19471,0.0803
19472,0.445
19473,0.431
19474,0.237
19475,0.276
19476,0.0322
19477,0.323
19478,0.364
19479,0.204
19480,0.0358
19481,0.193
19482,0.0444
19483,0.185
19484,0.245
19485,0.046
19486,0.315
19487,0.159
19488,0.194
19489,0.0981
19490,0.0422
19491,0.217
19492,0.0345
19493,0.0681
19494,0.0417
19495,0.0417
19496,0.311
19497,0.0428
19498,0.217
19499,0.244
19500,0.272
19501,0.0712
19502,0.52
19503,0.276
19504,0.0676
19505,0.414
19506,0.24
19507,0.128
19508,0.219
19509,0.125
19510,0.27
19511,0.341
19512,0.288
19513,0.0284
19514,0.059
19515,0.0804
19516,0.088
19517,0.0496
19518,0.251
19519,0.091
19520,0.243
19521,0.348
19522,0.403
19523,0.251
19524,0.27
19525,0.222
19526,0.0406
19527,0.249
19528,0.161
19529,0.23
19530,0.137
19531,0.0694
19532,0.148
19533,0.0537
19534,0.232
19535,0.344
19536,0.2
19537,0.343
19538,0.232
19539,0.137
19540,0.0991
19541,0.0682
19542,0.0604
19543,0.231
19544,0.649
19545,0.0469
19546,0.409
19547,0.0608
19548,0.307
19549,0.212
19550,0.468
19551,0.0893
19552,0.268
19553,0.294
19554,0.0507
19555,0.0468
19556,0.269
19557,0.335
19558,0.248
19559,0.248
19560,0.425
19561,0.321
19562,0.0502
19563,0.0364
19564,0.252
19565,0.286
19566,0.344
19567,0.185
19568,0.0477
19569,0.187
19570,0.312
19571,0.0347
19572,0.0428
19573,0.0419
19574,0.175
19575,0.117
19576,0.0333
19577,0.286
19578,0.237
19579,0.184
19580,0.286
19581,0.248
19582,0.0574
19583,0.0352
19584,0.345
19585,0.307
19586,0.36
19587,0.428
19588,0.243
19589,0.318
19590,0.0412
19591,0.0804
19592,0.227
19593,0.0669
19594,0.0357
19595,0.321
19596,0.227
19597,0.367
19598,0.0451
19599,0.214
19600,0.378
19601,0.0791
19602,0.247
19603,0.304
19604,0.0603
19605,0.36
19606,0.212
19607,0.0402
19608,0.208
19609,0.0516
19610,0.447
19611,0.332
19612,0.0907
19613,0.162
19614,0.36
19615,0.191
19616,0.227
19617,0.0357
19618,0.454
19619,0.661
19620,0.202
19621,0.05
19622,0.172
19623,0.38
19624,0.0584
19625,0.0579
19626,0.209
19627,0.0488
19628,0.351
19629,0.192
19630,0.0357
19631,0.508
19632,0.248
19633,0.169
19634,0.0316
19635,0.259
19636,0.205
19637,0.0882
19638,0.339
19639,0.484
19640,0.369
19641,
19642,0.0864
19643,0.445
19644,0.284
19645,0.0712
19646,0.0341
19647,0.0341
19648,0.0319
19649,0.186
19650,0.305
19651,0.12
19652,0.395
19653,0.034
19654,0.089
19655,0.0396
19656,0.161
19657,0.259
19658,0.0358
19659,0.0364
19660,0.369
19661,0.124
19662,0.0333
19663,0.276
19664,0.204
19665,0.161
19666,0.043
19667,0.197
19668,0.364
19669,0.0476
19670,0.302
19671,0.086
19672,0.335
19673,0.0358
19674,0.0312
19675,0.241
19676,0.286
19677,0.231
19678,0.245
19679,0.268
19680,0.315
19681,0.208
19682,0.351
19683,0.106
19684,0.283
19685,0.342
19686,0.123
19687,0.127
19688,0.0325
19689,0.123
19690,0.192
19691,0.137
19692,0.285
19693,0.454
19694,0.454
19695,0.341
19696,0.087
19697,0.204
19698,0.464
19699,0.355
19700,0.238
19701,0.481
19702,0.467
19703,0.0313
19704,0.296
19705,0.208
19706,0.402
19707,0.117
19708,0.0581
19709,0.442
19710,0.0831
19711,0.0363
19712,0.321
19713,0.104
19714,0.0422
19715,0.0717
19716,0.395
19717,0.108
19718,0.0393
19719,0.297
19720,0.327
19721,0.369
19722,0.127
19723,0.3
19724,0.175
19725,0.339
19726,0.138
19727,0.193
19728,
19729,0.133
19730,0.125
19731,0.238
19732,0.0494
19733,0.0563
19734,0.116
19735,0.0682
19736,0.454
19737,0.0347
19738,0.228
19739,0.0382
19740,0.0741
19741,0.0528
19742,0.28
19743,0.037
19744,0.286
19745,0.0549
19746,0.0597
19747,0.165
19748,0.204
19749,0.226
19750,0.184
19751,0.327
19752,0.0621
19753,0.0645
19754,0.0538
19755,0.238
19756,0.0417
19757,0.307
19758,0.348
19759,0.0907
19760,
19761,0.153
19762,0.197
19763,0.259
19764,0.371
19765,0.181
19766,0.106
19767,0.04
19768,0.251
19769,0.0469
19770,0.428
19771,0.197
19772,0.133
19773,0.0433
19774,0.0476
19775,0.44
19776,0.33
19777,0.343
19778,0.282
19779,0.0541
19780,0.181
19781,0.0787
19782,0.0441
19783,0.0603
19784,0.134
19785,0.404
19786,0.0537
19787,0.0453
19788,0.145
19789,0.134
19790,0.145
19791,0.0257
19792,0.116
19793,0.382
19794,0.0452
19795,0.0372
19796,0.251
19797,0.364
19798,0.111
19799,0.0776
19800,0.193
19801,0.206
19802,0.29
19803,0.243
19804,0.437
19805,0.364
19806,0.435
19807,0.305
19808,0.248
19809,0.0489
19810,0.0911
19811,0.29
19812,0.0305
19813,0.278
19814,0.164
19815,0.2
19816,0.0732
19817,0.12
19818,0.138
19819,0.101
19820,0.28
19821,0.106
19822,0.0357
19823,0.105
19824,0.168
19825,
19826,0.511
19827,0.0439
19828,0.196
19829,0.2
19830,0.0543
19831,0.204
19832,0.027
19833,0.0569
19834,0.0387
19835,0.424
19836,0.345
19837,0.0904
19838,
19839,0.501
19840,0.283
19841,0.0416
19842,0.0349
19843,0.0359
19844,0.116
19845,0.0574
19846,
19847,0.0911
19848,0.227
19849,0.139
19850,0.0786
19851,0.0382
19852,0.0382
19853,
19854,0.408
19855,0.0786
19856,0.0706
19857,0.218
19858,0.0476
19859,0.0312
19860,0.0554
19861,0.415
19862,0.408
19863,0.0786
19864,0.137
19865,0.0786
19866,0.0836
19867,0.0682
19868,0.0524
19869,0.0712
19870,0.347
19871,0.0907
19872,0.308
19873,0.505
19874,0.371
19875,0.2
19876,0.0313
19877,0.501
19878,0.347
19879,0.171
19880,0.337
19881,0.0608
19882,0.269
19883,0.325
19884,0.271
19885,0.482
19886,0.2
19887,0.13
19888,0.334
19889,0.0523
19890,0.242
19891,0.323
19892,0.318
19893,0.26
19894,0.089
19895,
19896,0.0387
19897,0.214
19898,0.237
19899,0.419
19900,0.166
19901,0.0331
19902,0.435
19903,0.0303
19904,0.0485
19905,0.0395
19906,0.177
19907,0.298
19908,0.0603
19909,0.0375
19910,0.0487
19911,0.0911
19912,0.4
19913,0.0312
19914,0.029
19915,0.0286
19916,0.0312
19917,0.154
19918,0.245
19919,0.0428
19920,0.157
19921,0.0442
19922,0.159
19923,0.0369
19924,0.0981
19925,0.121
19926,0.0395
19927,0.0406
19928,0.135
19929,0.0981
19930,0.0406
19931,0.135
19932,0.419
19933,0.0507
19934,0.284
19935,0.24
19936,0.185
19937,0.0791
19938,0.425
19939,0.239
19940,0.334
19941,0.203
19942,0.315
19943,0.156
19944,0.286
19945,0.245
19946,0.362
19947,
19948,0.171
19949,0.334
19950,0.25
19951,0.318
19952,0.12
19953,0.43
19954,0.0539
19955,0.0495
19956,0.235
19957,0.467
19958,0.0402
19959,0.154
19960,0.0417
19961,0.0396
19962,0.209
19963,0.335
19964,0.231
19965,0.17
19966,0.132
19967,0.221
19968,0.331
19969,0.308
19970,0.0502
19971,0.136
19972,0.222
19973,0.481
19974,0.147
19975,0.091
19976,0.0965
19977,0.251
19978,0.0461
19979,0.0461
19980,0.0786
19981,0.0786
19982,0.0786
19983,0.52
19984,0.0358
19985,0.129
19986,0.111
19987,0.197
19988,0.0852
19989,0.0357
19990,0.214
19991,0.0357
19992,0.0852
19993,0.0305
19994,0.551
19995,0.033
19996,0.15
19997,0.239
19998,0.221
19999,0.0305
20000,0.239
20001,0.0735
20002,0.249
20003,0.305
20004,0.0645
20005,0.306
20006,0.0318
20007,0.311
20008,0.029
20009,0.0466
20010,0.0273
20011,0.0949
20012,0.304
20013,0.102
20014,0.265
20015,0.0487
20016,0.307
20017,0.212
20018,0.384
20019,0.334
20020,0.0914
20021,0.433
20022,0.447
20023,0.0523
20024,0.0735
20025,0.0645
20026,0.23
20027,0.127
20028,0.112
20029,0.291
20030,0.175
20031,0.0468
20032,0.425
20033,0.112
20034,0.342
20035,0.299
20036,0.0387
20037,0.369
20038,0.153
20039,0.247
20040,0.244
20041,0.247
20042,0.202
20043,0.251
20044,0.271
20045,0.0574
20046,0.143
20047,0.184
20048,0.209
20049,0.189
20050,0.12
20051,0.0907
20052,0.44
20053,0.141
20054,0.464
20055,0.161
20056,0.292
20057,0.0972
20058,0.0451
20059,0.177
20060,0.0374
20061,0.438
20062,0.0623
20063,0.0406
20064,0.286
20065,0.296
20066,0.2
20067,0.142
20068,0.376
20069,0.276
20070,0.0707
20071,0.275
20072,0.15
20073,0.0808
20074,0.154
20075,0.0844
20076,0.0584
20077,0.134
20078,0.395
20079,0.359
20080,0.0415
20081,0.19
20082,0.169
20083,0.0579
20084,0.242
20085,0.537
20086,0.0527
20087,0.276
20088,0.308
20089,0.36
20090,0.272
20091,0.17
20092,0.343
20093,0.317
20094,0.357
20095,0.157
20096,0.089
20097,0.109
20098,0.0568
20099,0.226
20100,0.0347
20101,0.0786
20102,0.0305
20103,0.0549
20104,0.0337
20105,0.166
20106,0.344
20107,0.619
20108,0.0349
20109,0.286
20110,0.0941
20111,0.856
20112,0.347
20113,0.204
20114,0.0412
20115,0.0298
20116,0.325
20117,0.0666
20118,0.0312
20119,0.0921
20120,0.31
20121,0.425
20122,0.094
20123,0.214
20124,0.208
20125,0.0351
20126,0.283
20127,0.0831
20128,0.0298
20129,0.0941
20130,0.311
20131,0.28
20132,0.367
20133,0.184
20134,0.485
20135,0.0423
20136,0.2
20137,0.151
20138,0.384
20139,0.0376
20140,0.225
20141,0.2
20142,0.338
20143,0.216
20144,0.102
20145,0.0496
20146,0.097
20147,0.291
20148,0.0457
20149,0.0357
20150,0.0333
20151,0.0864
20152,0.0907
20153,0.209
20154,0.424
20155,0.244
20156,0.105
20157,0.027
20158,0.424
20159,0.105
20160,0.0874
20161,0.38
20162,0.395
20163,0.323
20164,0.239
20165,0.338
20166,0.27
20167,0.0358
20168,0.453
20169,0.419
20170,0.341
20171,0.515
20172,0.177
20173,0.0838
20174,0.0595
20175,0.121
20176,0.184
20177,0.297
20178,0.125
20179,0.482
20180,0.222
20181,0.344
20182,0.344
20183,0.125
20184,
20185,0.23
20186,0.0466
20187,0.135
20188,0.0479
20189,0.222
20190,0.159
20191,0.192
20192,0.143
20193,0.278
20194,0.22
20195,0.425
20196,0.134
20197,0.341
20198,0.347
20199,0.292
20200,0.112
20201,0.15
20202,0.236
20203,0.0521
20204,0.345
20205,0.267
20206,0.0555
20207,0.0941
20208,0.0295
20209,0.354
20210,0.245
20211,0.39
20212,
20213,0.395
20214,0.0897
20215,0.0991
20216,0.136
20217,0.119
20218,0.508
20219,0.36
20220,0.159
20221,0.0393
20222,0.0981
20223,0.0965
20224,0.0476
20225,0.0832
20226,0.0709
20227,0.364
20228,0.408
20229,0.661
20230,0.0996
20231,0.0915
20232,0.503
20233,0.0489
20234,0.0444
20235,0.0312
20236,0.0426
20237,0.176
20238,0.222
20239,0.402
20240,0.092
20241,0.0732
20242,0.415
20243,0.0444
20244,0.0688
20245,0.291
20246,0.47
20247,0.145
20248,0.0732
20249,0.0786
20250,0.0681
20251,0.176
20252,0.413
20253,0.111
20254,0.0541
20255,0.116
20256,0.0712
20257,0.0539
20258,0.2
20259,0.0367
20260,0.0704
20261,0.0433
20262,0.0778
20263,0.0756
20264,0.0433
20265,0.181
20266,0.12
20267,0.0786
20268,0.0681
20269,0.205
20270,0.246
20271,0.0417
20272,0.159
20273,0.165
20274,0.168
20275,0.0281
20276,0.037
20277,0.0786
20278,0.327
20279,0.0476
20280,0.0543
20281,0.081
20282,0.0681
20283,0.0396
20284,0.197
20285,0.169
20286,0.0641
20287,0.347
20288,0.36
20289,0.321
20290,0.135
20291,0.0787
20292,0.402
20293,0.359
20294,0.312
20295,0.0424
20296,0.0513
20297,0.246
20298,0.0944
20299,0.0344
20300,0.0523
20301,0.0319
20302,0.0656
20303,0.2
20304,0.339
20305,0.222
20306,0.171
20307,0.0808
20308,0.12
20309,0.134
20310,0.355
20311,0.17
20312,0.0284
20313,0.0423
20314,0.145
20315,0.194
20316,0.248
20317,0.537
20318,0.344
20319,0.0417
20320,0.245
20321,0.0313
20322,0.0722
20323,0.226
20324,0.173
20325,0.0786
20326,0.0428
20327,0.32
20328,0.0402
20329,0.307
20330,0.415
20331,0.376
20332,0.0741
20333,0.163
20334,0.373
20335,0.245
20336,0.17
20337,0.0412
20338,0.168
20339,0.146
20340,0.1
20341,0.282
20342,0.044
20343,0.0554
20344,0.326
20345,0.276
20346,0.173
20347,
20348,0.094
20349,0.0428
20350,0.115
20351,0.0528
20352,0.0476
20353,0.116
20354,0.32
20355,0.0363
20356,0.194
20357,0.0426
20358,0.138
20359,0.131
20360,0.278
20361,0.23
20362,0.343
20363,0.0549
20364,0.27
20365,0.0315
20366,0.0488
20367,0.0767
20368,0.214
20369,0.283
20370,0.415
20371,0.338
20372,0.408
20373,0.0621
20374,0.419
20375,0.319
20376,0.0588
20377,0.263
20378,0.086
20379,0.06
20380,
20381,0.215
20382,0.453
20383,0.0504
20384,0.173
20385,0.173
20386,0.353
20387,0.232
20388,0.232
20389,0.564
20390,0.15
20391,0.438
20392,0.245
20393,0.312
20394,0.356
20395,0.119
20396,0.25
20397,0.107
20398,0.037
20399,0.037
20400,0.0597
20401,0.232
20402,0.113
20403,0.191
20404,0.191
20405,0.306
20406,0.173
20407,0.356
20408,0.113
20409,0.102
20410,0.162
20411,0.0623
20412,0.3
20413,0.131
20414,0.137
20415,0.137
20416,0.0476
20417,0.12
20418,0.3
20419,0.273
20420,0.106
20421,0.0786
20422,0.0476
20423,0.0786
20424,0.233
20425,0.0511
20426,0.0358
20427,0.12
20428,0.0433
20429,0.244
20430,0.0944
20431,0.244
20432,0.0357
20433,0.27
20434,0.267
20435,0.325
20436,0.0682
20437,0.351
20438,0.0653
20439,0.184
20440,0.0502
20441,0.0466
20442,0.0808
20443,0.208
20444,0.0412
20445,0.0466
20446,0.231
20447,0.0621
20448,0.242
20449,0.154
20450,0.0574
20451,0.417
20452,0.239
20453,0.228
20454,0.2
20455,0.154
20456,0.239
20457,0.087
20458,0.342
20459,0.112
20460,0.33
20461,0.192
20462,0.221
20463,0.0502
20464,0.219
20465,0.0316
20466,0.235
20467,0.221
20468,0.375
20469,0.227
20470,0.192
20471,0.0875
20472,0.238
20473,0.179
20474,0.0273
20475,0.0568
20476,0.379
20477,0.0312
20478,0.276
20479,0.201
20480,0.0401
20481,0.0549
20482,0.0786
20483,0.246
20484,0.196
20485,0.0476
20486,0.118
20487,0.192
20488,0.217
20489,0.0372
20490,0.192
20491,0.217
