,tempo
17082,143.943
17083,115.021
17084,136.297
17085,202.015
17086,151.988
17087,171.447
17088,147.055
17089,151.923
17090,116.166
17091,162.956
17092,105.955
17093,105.955
17094,83.981
17095,
17096,171.447
17097,116.166
17098,105.955
17099,134.042
17100,128.047
17101,147.045
17102,140.044
17103,140.042
17104,
17105,129.956
17106,112.001
17107,79.993
17108,127.051
17109,128.047
17110,147.002
17111,154.187
17112,120.749
17113,120.749
17114,147.002
17115,128.047
17116,119.999
17117,95.295
17118,125.978
17119,173.585
17120,129.979
17121,154.187
17122,95.295
17123,120.012
17124,135.337
17125,
17126,84.281
17127,155.738
17128,155.047
17129,149.935
17130,134.021
17131,112.511
17132,159.987
17133,165.995
17134,155.047
17135,151.988
17136,134.021
17137,86.426
17138,140.04
17139,101.008
17140,140.04
17141,86.426
17142,140.065
17143,126.94
17144,90.01
17145,83.226
17146,108.959
17147,128.063
17148,162.214
17149,77.562
17150,81.193
17151,95.004
17152,150.133
17153,130.007
17154,139.979
17155,124.887
17156,83.981
17157,161.993
17158,140.081
17159,104.11
17160,100.298
17161,153.899
17162,118.091
17163,128.012
17164,176.618
17165,149.996
17166,130.007
17167,83.981
17168,118.091
17169,120.039
17170,149.996
17171,131.95
17172,131.95
17173,118.003
17174,130.023
17175,130.023
17176,125.03
17177,134.021
17178,120.012
17179,150.054
17180,78.477
17181,71.994
17182,71.994
17183,86.009
17184,135.679
17185,127.05
17186,77.005
17187,163.935
17188,84.143
17189,94.014
17190,149.042
17191,80.305
17192,107.996
17193,163.806
17194,127.05
17195,149.042
17196,
17197,127.96
17198,127.999
17199,64.934
17200,138.024
17201,139.907
17202,160.032
17203,141.037
17204,100.002
17205,83.092
17206,98.962
17207,65.988
17208,161.042
17209,139.995
17210,100.019
17211,180.064
17212,126.073
17213,80.225
17214,127.998
17215,140.031
17216,160.147
17217,99.643
17218,123.009
17219,141.975
17220,130.019
17221,145.929
17222,136.052
17223,151.486
17224,139.967
17225,110.984
17226,129.02
17227,130.032
17228,79.119
17229,159.005
17230,132.054
17231,80.064
17232,142.069
17233,107.995
17234,129.02
17235,142.948
17236,142.069
17237,140.987
17238,179.913
17239,144.038
17240,119.969
17241,181.94
17242,96.459
17243,140.935
17244,75.491
17245,119.996
17246,173.996
17247,97.985
17248,145.004
17249,157.083
17250,81.193
17251,138.049
17252,137.945
17253,137.767
17254,125.006
17255,150.969
17256,65.988
17257,124.887
17258,85.042
17259,97.949
17260,124.025
17261,143.132
17262,161.808
17263,139.999
17264,140.029
17265,123.016
17266,99.183
17267,100.062
17268,104.979
17269,144.019
17270,93.929
17271,136.982
17272,174.034
17273,127.984
17274,124.025
17275,161.808
17276,125.94
17277,71.724
17278,97.008
17279,75.445
17280,171.921
17281,157.153
17282,129.983
17283,124.984
17284,170.115
17285,86.009
17286,135.005
17287,165.192
17288,98.043
17289,77.005
17290,142.791
17291,88.964
17292,130.017
17293,140.068
17294,112.101
17295,100.414
17296,127.99
17297,125.983
17298,135.042
17299,142.094
17300,136.041
17301,71.724
17302,140.021
17303,161.997
17304,74.999
17305,74.999
17306,83.092
17307,144.994
17308,140.065
17309,156.025
17310,163.104
17311,116.971
17312,105.955
17313,112.347
17314,175.627
17315,101.008
17316,132.054
17317,207.982
17318,127.051
17319,140.063
17320,119.985
17321,130.012
17322,160.052
17323,139.967
17324,
17325,135.034
17326,112.347
17327,160.082
17328,160.052
17329,153.068
17330,128.981
17331,155.007
17332,135.034
17333,134.972
17334,137.98
17335,124.018
17336,65.988
17337,82.103
17338,98.962
17339,128.075
17340,95.017
17341,129.954
17342,130.064
17343,123.028
17344,121.968
17345,74.949
17346,127.999
17347,128.815
17348,129.903
17349,151.486
17350,175.627
17351,140.016
17352,160.073
17353,123.028
17354,127.999
17355,160.061
17356,127.05
17357,120.021
17358,82.103
17359,83.0
17360,125.403
17361,112.101
17362,176.058
17363,165.848
17364,75.474
17365,98.962
17366,155.055
17367,150.059
17368,143.038
17369,104.991
17370,131.036
17371,88.834
17372,140.031
17373,181.9
17374,147.988
17375,160.147
17376,166.162
17377,124.09
17378,95.967
17379,136.006
17380,133.976
17381,130.117
17382,74.949
17383,119.985
17384,79.635
17385,155.157
17386,150.06
17387,150.06
17388,155.157
17389,166.162
17390,119.985
17391,131.792
17392,147.125
17393,150.06
17394,147.125
17395,131.792
17396,128.112
17397,142.04
17398,95.746
17399,147.009
17400,151.923
17401,134.972
17402,139.915
17403,180.291
17404,142.977
17405,127.05
17406,68.995
17407,159.005
17408,100.015
17409,97.949
17410,160.084
17411,105.25
17412,142.007
17413,128.075
17414,139.948
17415,84.931
17416,116.991
17417,143.027
17418,125.987
17419,139.911
17420,105.25
17421,76.997
17422,116.991
17423,154.983
17424,81.956
17425,139.793
17426,75.023
17427,129.983
17428,155.587
17429,160.067
17430,96.301
17431,119.499
17432,87.15
17433,127.998
17434,132.113
17435,134.979
17436,123.028
17437,130.017
17438,86.426
17439,137.22
17440,119.996
17441,100.003
17442,98.986
17443,158.424
17444,137.22
17445,80.972
17446,112.101
17447,83.762
17448,132.003
17449,115.021
17450,141.037
17451,112.865
17452,88.834
17453,145.004
17454,127.96
17455,123.146
17456,96.004
17457,134.032
17458,76.999
17459,175.954
17460,158.424
17461,135.97
17462,146.034
17463,112.865
17464,127.977
17465,88.834
17466,136.982
17467,156.983
17468,140.007
17469,110.573
17470,184.194
17471,99.999
17472,93.016
17473,128.012
17474,176.618
17475,159.961
17476,128.047
17477,137.994
17478,160.099
17479,179.913
17480,126.77
17481,97.993
17482,169.969
17483,142.039
17484,122.08
17485,123.951
17486,157.083
17487,77.497
17488,129.976
17489,99.978
17490,122.991
17491,75.012
17492,176.015
17493,79.119
17494,149.059
17495,91.048
17496,134.972
17497,130.156
17498,132.054
17499,95.387
17500,134.042
17501,112.511
17502,96.459
17503,83.903
17504,136.041
17505,95.746
17506,96.459
17507,140.031
17508,88.967
17509,132.77
17510,82.433
17511,96.459
17512,112.937
17513,119.999
17514,118.003
17515,103.012
17516,144.033
17517,159.976
17518,124.959
17519,118.008
17520,121.726
17521,151.553
17522,127.049
17523,83.903
17524,112.101
17525,140.057
17526,129.992
17527,180.051
17528,155.086
17529,134.867
17530,171.447
17531,140.021
17532,123.146
17533,96.964
17534,84.98
17535,118.037
17536,160.099
17537,153.028
17538,153.131
17539,124.96
17540,134.042
17541,70.056
17542,146.93
17543,130.169
17544,119.982
17545,100.015
17546,150.008
17547,98.023
17548,95.387
17549,119.994
17550,123.009
17551,80.015
17552,85.433
17553,157.153
17554,125.986
17555,85.008
17556,98.401
17557,81.039
17558,145.139
17559,114.009
17560,96.459
17561,122.02
17562,153.028
17563,159.801
17564,141.987
17565,99.034
17566,147.899
17567,84.281
17568,111.997
17569,129.983
17570,181.982
17571,91.035
17572,140.016
17573,139.948
17574,140.031
17575,143.132
17576,121.968
17577,88.753
17578,180.291
17579,140.114
17580,99.993
17581,140.888
17582,98.401
17583,135.001
17584,125.023
17585,129.992
17586,135.97
17587,168.112
17588,164.02
17589,84.143
17590,75.474
17591,113.088
17592,80.082
17593,149.937
17594,148.28
17595,90.076
17596,132.77
17597,139.059
17598,123.984
17599,127.991
17600,159.034
17601,135.005
17602,107.059
17603,96.964
17604,86.009
17605,115.021
17606,71.724
17607,146.137
17608,124.991
17609,151.901
17610,150.024
17611,148.088
17612,162.966
17613,138.024
17614,118.091
17615,142.977
17616,95.034
17617,118.091
17618,142.007
17619,142.039
17620,95.953
17621,84.143
17622,143.027
17623,142.959
17624,207.982
17625,95.034
17626,127.051
17627,158.043
17628,160.073
17629,139.954
17630,168.983
17631,151.937
17632,160.067
17633,132.125
17634,125.99
17635,180.291
17636,92.506
17637,75.445
17638,140.958
17639,135.033
17640,159.987
17641,168.112
17642,130.007
17643,122.0
17644,159.107
17645,77.943
17646,93.023
17647,134.042
17648,159.966
17649,160.414
17650,142.037
17651,115.007
17652,115.007
17653,142.037
17654,93.023
17655,96.001
17656,103.988
17657,106.989
17658,122.803
17659,82.309
17660,133.976
17661,151.901
17662,109.004
17663,123.009
17664,140.042
17665,99.978
17666,129.983
17667,127.05
17668,125.995
17669,153.075
17670,113.47
17671,123.296
17672,120.004
17673,123.296
17674,127.049
17675,152.984
17676,154.964
17677,145.059
17678,169.961
17679,124.018
17680,180.917
17681,80.015
17682,160.067
17683,160.951
17684,76.01
17685,124.984
17686,113.497
17687,139.086
17688,95.953
17689,159.034
17690,137.945
17691,136.041
17692,180.917
17693,74.946
17694,99.643
17695,85.512
17696,145.067
17697,141.037
17698,135.679
17699,129.98
17700,160.067
17701,113.497
17702,99.643
17703,140.02
17704,162.948
17705,82.008
17706,91.035
17707,90.937
17708,90.937
17709,90.937
17710,90.937
17711,129.904
17712,174.148
17713,130.024
17714,183.354
17715,130.024
17716,112.937
17717,155.587
17718,83.981
17719,150.055
17720,141.971
17721,132.77
17722,141.894
17723,99.999
17724,
17725,161.993
17726,136.919
17727,85.359
17728,99.958
17729,153.131
17730,195.918
17731,140.02
17732,87.009
17733,133.053
17734,
17735,94.699
17736,125.983
17737,124.08
17738,156.958
17739,100.414
17740,124.09
17741,105.989
17742,125.993
17743,78.021
17744,80.064
17745,140.888
17746,139.92
17747,92.78
17748,147.004
17749,95.295
17750,89.984
17751,140.022
17752,143.477
17753,176.058
17754,135.984
17755,96.301
17756,103.974
17757,127.08
17758,121.968
17759,94.994
17760,100.007
17761,136.041
17762,143.931
17763,139.059
17764,159.966
17765,120.022
17766,163.104
17767,97.075
17768,163.935
17769,181.982
17770,142.948
17771,74.949
17772,104.979
17773,126.178
17774,153.068
17775,155.02
17776,123.004
17777,183.114
17778,142.929
17779,140.001
17780,152.984
17781,149.293
17782,164.005
17783,137.767
17784,97.949
17785,70.056
17786,150.133
17787,75.474
17788,191.971
17789,120.042
17790,81.956
17791,104.969
17792,123.017
17793,77.943
17794,135.97
17795,155.157
17796,129.903
17797,196.043
17798,123.296
17799,123.296
17800,147.946
17801,139.891
17802,95.074
17803,113.927
17804,121.726
17805,122.803
17806,140.031
17807,156.983
17808,76.469
17809,130.218
17810,83.092
17811,118.091
17812,140.044
17813,96.301
17814,88.255
17815,163.827
17816,155.096
17817,98.401
17818,130.036
17819,107.995
17820,126.003
17821,154.853
17822,130.02
17823,89.977
17824,149.818
17825,96.459
17826,83.092
17827,161.997
17828,140.032
17829,135.056
17830,142.086
17831,124.038
17832,133.952
17833,80.035
17834,165.848
17835,140.063
17836,126.017
17837,123.964
17838,139.952
17839,129.874
17840,107.995
17841,139.972
17842,175.627
17843,149.293
17844,134.021
17845,130.985
17846,123.984
17847,151.947
17848,98.962
17849,88.967
17850,160.067
17851,136.052
17852,84.999
17853,72.57
17854,137.809
17855,179.913
17856,179.913
17857,147.931
17858,140.044
17859,176.618
17860,147.931
17861,83.092
17862,79.119
17863,94.577
17864,83.092
17865,80.307
17866,77.943
17867,134.042
17868,132.77
17869,86.009
17870,110.573
17871,120.017
17872,80.031
17873,104.998
17874,161.808
17875,82.642
17876,170.115
17877,169.969
17878,112.15
17879,191.971
17880,143.931
17881,146.129
17882,146.084
17883,170.163
17884,175.985
17885,121.949
17886,80.035
17887,143.922
17888,139.952
17889,140.053
17890,90.494
17891,130.169
17892,141.977
17893,141.527
17894,126.017
17895,123.146
17896,95.295
17897,135.739
17898,74.017
17899,123.296
17900,125.035
17901,142.094
17902,183.114
17903,127.977
17904,99.978
17905,97.075
17906,76.999
17907,125.987
17908,104.949
17909,171.921
17910,159.0
17911,140.935
17912,155.086
17913,81.039
17914,135.042
17915,93.034
17916,81.039
17917,98.962
17918,97.993
17919,153.131
17920,144.994
17921,118.836
17922,130.007
17923,155.05
17924,128.012
17925,164.957
17926,150.055
17927,160.223
17928,150.133
17929,164.02
17930,145.929
17931,183.114
17932,142.957
17933,143.931
17934,104.992
17935,132.113
17936,132.906
17937,88.967
17938,74.946
17939,80.011
17940,144.96
17941,149.935
17942,118.003
17943,94.978
17944,140.114
17945,129.976
17946,81.922
17947,171.005
17948,85.018
17949,140.114
17950,77.005
17951,100.017
17952,149.935
17953,95.967
17954,140.084
17955,175.627
17956,125.983
17957,160.062
17958,92.899
17959,130.007
17960,154.983
17961,129.967
17962,119.999
17963,139.059
17964,100.019
17965,81.539
17966,143.922
17967,146.129
17968,115.284
17969,140.065
17970,154.964
17971,112.347
17972,195.918
17973,147.946
17974,147.946
17975,142.04
17976,150.514
17977,96.943
17978,129.957
17979,131.792
17980,77.557
17981,130.049
17982,149.042
17983,155.047
17984,140.002
17985,96.459
17986,118.012
17987,98.023
17988,92.506
17989,140.02
17990,
17991,145.976
17992,147.899
17993,150.001
17994,140.053
17995,207.982
17996,154.983
17997,160.004
17998,149.972
17999,142.007
18000,154.132
18001,139.867
18002,176.015
18003,165.906
18004,139.793
18005,139.475
18006,91.964
18007,122.803
18008,119.935
18009,92.78
18010,123.004
18011,103.956
18012,133.082
18013,155.157
18014,149.937
18015,140.039
18016,152.001
18017,153.028
18018,90.01
18019,142.078
18020,89.853
18021,129.98
18022,173.585
18023,122.02
18024,84.902
18025,159.985
18026,160.035
18027,120.039
18028,
18029,126.003
18030,123.296
18031,149.991
18032,90.066
18033,140.084
18034,83.903
18035,86.009
18036,80.035
18037,140.058
18038,95.034
18039,139.973
18040,100.001
18041,77.511
18042,196.043
18043,124.08
18044,131.05
18045,169.961
18046,95.079
18047,145.169
18048,159.987
18049,81.86
18050,99.643
18051,135.941
18052,101.91
18053,126.073
18054,149.004
18055,130.346
18056,144.043
18057,134.068
18058,79.992
18059,140.02
18060,152.028
18061,118.008
18062,150.009
18063,143.069
18064,143.95
18065,171.921
18066,108.959
18067,81.618
18068,139.948
18069,140.078
18070,124.887
18071,144.038
18072,91.964
18073,76.997
18074,151.988
18075,138.672
18076,118.981
18077,133.954
18078,87.009
18079,140.053
18080,85.018
18081,131.036
18082,140.0
18083,88.255
18084,153.848
18085,161.989
18086,162.038
18087,125.94
18088,195.918
18089,134.972
18090,139.023
18091,155.047
18092,113.497
18093,100.414
18094,129.954
18095,74.946
18096,74.946
18097,87.955
18098,140.063
18099,134.022
18100,136.297
18101,123.426
18102,77.005
18103,134.972
18104,74.946
18105,140.063
18106,79.119
18107,100.001
18108,127.991
18109,162.966
18110,136.97
18111,155.008
18112,142.04
18113,
18114,
18115,133.952
18116,148.108
18117,112.101
18118,94.577
18119,80.225
18120,90.937
18121,139.919
18122,76.997
18123,174.148
18124,143.132
18125,104.992
18126,
18127,
18128,98.962
18129,90.007
18130,104.949
18131,104.02
18132,88.753
18133,141.037
18134,159.966
18135,139.976
18136,123.066
18137,97.985
18138,95.295
18139,109.004
18140,128.075
18141,140.053
18142,84.143
18143,91.035
18144,207.982
18145,171.921
18146,144.994
18147,100.414
18148,86.009
18149,119.999
18150,130.098
18151,80.015
18152,124.08
18153,83.226
18154,145.976
18155,114.995
18156,
18157,
18158,167.923
18159,124.991
18160,153.848
18161,130.098
18162,80.015
18163,129.874
18164,94.932
18165,162.038
18166,89.875
18167,155.047
18168,126.972
18169,123.296
18170,80.307
18171,168.112
18172,176.618
18173,150.011
18174,163.827
18175,168.112
18176,129.957
18177,147.002
18178,167.909
18179,180.051
18180,102.91
18181,105.052
18182,80.307
18183,168.097
18184,85.042
18185,160.147
18186,84.931
18187,99.026
18188,79.165
18189,75.474
18190,127.983
18191,76.996
18192,93.023
18193,125.023
18194,105.25
18195,163.104
18196,77.516
18197,104.053
18198,115.021
18199,82.309
18200,172.076
18201,139.63
18202,126.94
18203,119.963
18204,153.947
18205,168.112
18206,122.011
18207,124.887
18208,103.974
18209,139.867
18210,167.421
18211,136.297
18212,70.022
18213,136.022
18214,79.165
18215,120.749
18216,127.051
18217,127.051
18218,169.03
18219,124.09
18220,141.99
18221,137.22
18222,104.998
18223,120.022
18224,118.008
18225,80.87
18226,148.046
18227,133.053
18228,131.888
18229,93.016
18230,181.444
18231,159.0
18232,72.57
18233,142.933
18234,97.994
18235,155.096
18236,144.043
18237,79.94
18238,125.994
18239,152.001
18240,87.955
18241,100.051
18242,76.069
18243,82.103
18244,140.039
18245,142.933
18246,87.955
18247,149.231
18248,129.956
18249,134.979
18250,154.853
18251,142.04
18252,86.426
18253,191.971
18254,121.726
18255,93.034
18256,92.928
18257,81.039
18258,98.962
18259,127.999
18260,123.503
18261,155.157
18262,71.724
18263,176.004
18264,139.919
18265,163.241
18266,140.044
18267,148.28
18268,118.869
18269,155.096
18270,160.084
18271,76.503
18272,77.271
18273,163.104
18274,141.987
18275,140.065
18276,74.351
18277,104.969
18278,142.948
18279,145.048
18280,117.384
18281,145.062
18282,118.012
18283,83.981
18284,150.007
18285,129.874
18286,111.959
18287,77.271
18288,95.029
18289,84.999
18290,90.937
18291,145.062
18292,87.403
18293,129.979
18294,83.507
18295,171.005
18296,111.959
18297,171.005
18298,162.948
18299,191.971
18300,146.129
18301,145.041
18302,150.009
18303,129.992
18304,141.527
18305,83.964
18306,122.02
18307,150.024
18308,105.955
18309,175.627
18310,129.829
18311,104.02
18312,105.989
18313,142.047
18314,137.767
18315,139.92
18316,119.986
18317,174.148
18318,83.092
18319,94.13
18320,139.972
18321,85.359
18322,75.445
18323,125.986
18324,149.818
18325,147.004
18326,150.514
18327,140.987
18328,150.514
18329,126.003
18330,140.987
18331,82.996
18332,161.808
18333,72.57
18334,144.043
18335,139.967
18336,72.57
18337,82.996
18338,136.025
18339,149.818
18340,140.022
18341,140.039
18342,160.951
18343,151.988
18344,
18345,111.959
18346,158.896
18347,129.938
18348,88.834
18349,181.982
18350,95.295
18351,87.353
18352,139.952
18353,145.929
18354,145.139
18355,164.957
18356,123.906
18357,118.091
18358,100.015
18359,150.089
18360,141.914
18361,84.281
18362,158.896
18363,88.834
18364,104.02
18365,156.025
18366,125.987
18367,113.088
18368,97.988
18369,118.091
18370,135.995
18371,125.983
18372,154.132
18373,137.767
18374,79.992
18375,129.014
18376,174.034
18377,112.865
18378,147.026
18379,167.022
18380,123.426
18381,163.104
18382,154.983
18383,93.016
18384,167.022
18385,123.426
18386,150.992
18387,81.039
18388,99.977
18389,98.21
